thermo_file,baseline_step,initial_intact_bonds,minimum_intact_bonds,maximum_broken_bonds_per_output,final_top_displacement_m,final_top_displacement_um,final_kinetic_energy_J,final_top_force_N,final_bottom_force_N,final_side_wall_force_z_N,final_all_wall_force_z_N,final_reaction_balance_ratio,final_net_wall_force_ratio,baseline_bottom_force_z_N,baseline_side_wall_force_z_N,baseline_all_wall_force_z_N,incremental_bottom_force_z_N,incremental_side_wall_force_z_N,incremental_all_wall_force_z_N,incremental_wall_balance_ratio,incremental_wall_balance_residual_percent,native_inter_pebble_edges,native_top_reachable_mother_pebbles,native_bottom_mothers_reachable_from_top,native_spanning_force_graph,zero_pre_damage,last_valid_bond_step
data/processed/PB-007-bonded-steprelaxed-100-seed02-600ksettle-y1p5e10-10krelax-5um-gate_thermo.csv,11001,493500,493500,0,5e-06,5.0,4.5888438e-09,0.0,3.168922e-05,-0.00021036958,-0.0002420588,0.0,7.6385218695821475,-3.9409874e-05,-7.1734826e-06,0.030402521,7.720653999999996e-06,-0.0002031960974,-0.0306445798,3.0644579799999995e+28,3.0644579799999995e+30,18,0,0,0,1,20001
