mother_i,mother_j,subcontacts,force_sum_N,force_max_N,overlap_max_m
2,43,1,0.031774620021761076,0.031774620021761076,5.80307e-07
5,83,2,0.010916205026015372,0.009844149397523637,2.72455e-07
11,61,1,0.01022714232755172,0.01022714232755172,2.87047e-07
20,35,1,0.004466579558938137,0.004466579558938137,1.61616e-07
25,51,1,0.0004511331872013075,0.0004511331872013075,3.10879e-08
35,75,1,0.006495446350101277,0.006495446350101277,1.99421e-07
40,49,1,0.0003315632524967295,0.0003315632524967295,2.54854e-08
40,83,1,0.006735722104089583,0.006735722104089583,2.19391e-07
43,61,2,0.039327974879130756,0.026428771097850922,5.35492e-07
48,49,1,0.0008687149183949185,0.0008687149183949185,5.07182e-08
48,60,1,7.60645338231005e-05,7.60645338231005e-05,1.11216e-08
50,92,1,0.00013877567597832122,0.00013877567597832122,1.65744e-08
50,93,1,0.0006480475103716239,0.0006480475103716239,4.61612e-08
56,63,1,0.0014221683615736219,0.0014221683615736219,7.19251e-08
56,79,1,0.0010022119788338194,0.0010022119788338194,5.70853e-08
61,86,2,0.05321664223977714,0.034821047295062794,6.13075e-07
74,93,1,0.0003321273195008806,0.0003321273195008806,2.3761e-08
75,78,3,0.014195683200102477,0.0055628670548806035,1.80134e-07
75,89,1,0.001894805942174818,0.001894805942174818,8.48998e-08
78,79,1,0.0015593227821297938,0.0015593227821297938,7.71251e-08
78,96,1,0.01073098156265311,0.01073098156265311,2.79128e-07
83,96,1,0.010481456884782811,0.010481456884782811,2.91414e-07
86,92,3,0.007010928430542615,0.005603441298470075,1.92238e-07
87,93,1,0.00046222355087459577,0.00046222355087459577,3.2112e-08
