thermo_file,baseline_step,initial_intact_bonds,minimum_intact_bonds,maximum_broken_bonds_per_output,final_top_displacement_m,final_top_displacement_um,final_kinetic_energy_J,final_top_force_N,final_bottom_force_N,final_side_wall_force_z_N,final_all_wall_force_z_N,final_reaction_balance_ratio,final_net_wall_force_ratio,baseline_bottom_force_z_N,baseline_side_wall_force_z_N,baseline_all_wall_force_z_N,incremental_bottom_force_z_N,incremental_side_wall_force_z_N,incremental_all_wall_force_z_N,incremental_wall_balance_ratio,incremental_wall_balance_residual_percent,native_inter_pebble_edges,native_top_reachable_mother_pebbles,native_bottom_mothers_reachable_from_top,native_spanning_force_graph,zero_pre_damage,last_valid_bond_step
/Users/wangjian-macbook13/Documents/颗粒破碎统计研究/data/processed/PB-007-bonded-steprelaxed-100-seed03-600ksettle-y1p5e10-10krelax-5um-nohold-gate_thermo.csv,10001,493500,493500,0,5e-06,5.0,3.2820797e-08,0.081931449,0.087093267,-0.012232899,-0.017394717,0.9407322956434738,0.19972516359961556,-0.0010273038,0.00010030134,-0.00076377914,-0.0860659632,-0.01233320034,-0.01663093786,0.20298600919410079,79.70139908058992,18,14,3,1,1,15001
