thermo_file,baseline_step,initial_intact_bonds,minimum_intact_bonds,maximum_broken_bonds_per_output,final_top_displacement_m,final_top_displacement_um,final_kinetic_energy_J,final_top_force_N,final_bottom_force_N,final_side_wall_force_z_N,final_all_wall_force_z_N,final_reaction_balance_ratio,final_net_wall_force_ratio,baseline_bottom_force_z_N,baseline_side_wall_force_z_N,baseline_all_wall_force_z_N,incremental_bottom_force_z_N,incremental_side_wall_force_z_N,incremental_all_wall_force_z_N,incremental_wall_balance_ratio,incremental_wall_balance_residual_percent,native_inter_pebble_edges,native_top_reachable_mother_pebbles,native_bottom_mothers_reachable_from_top,native_spanning_force_graph,zero_pre_damage
data/processed/PB-007-bonded-steprelaxed-100-pilot-y2e10-10krelax-continuous0p1-5um-loopfix-pilot_thermo.csv,10001,493500,493500,0,0.0,0.0,2.2289888e-08,0.061110745,0.043340524,-0.0082187524,0.009551468,0.7092128233750055,0.1562976854561338,-0.0050955546,3.4481831e-05,-0.0035913157,-0.038244969399999995,-0.008253234231,0.0131427837,0.21506502170772096,78.49349782922789,32,24,3,1,1
