seed,timestep,top_displacement_mm,pebble_id,centroid_z_mm,height_bin,total_broken_bonds,event_count,step_new_broken_bonds,net_fx_N,net_fy_N,net_fz_N,net_force_N,sum_abs_subparticle_fz_N,max_subparticle_abs_fz_N,selection,selection_rank
seed03,5000,0.009997500000000001,498,4.292509040000002,8,93,3,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed03,5000,0.009997500000000001,497,4.1878313199999955,8,39,1,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed03,5000,0.009997500000000001,496,4.176258280000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed03,5000,0.009997500000000001,495,4.171685600000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed03,5000,0.009997500000000001,494,4.157908099999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed03,5000,0.009997500000000001,493,4.149991960000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed03,5000,0.009997500000000001,492,4.138606840000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed03,5000,0.009997500000000001,491,4.124258939999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed03,5000,0.009997500000000001,490,4.112159219999998,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed03,5000,0.009997500000000001,488,4.1033985,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed03,5000,0.009997500000000001,489,4.101965780000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed03,5000,0.009997500000000001,486,4.045415619999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed03,5000,0.009997500000000001,487,4.045058380000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed03,5000,0.009997500000000001,485,4.023494020000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed03,5000,0.009997500000000001,484,3.997309379999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed03,5000,0.009997500000000001,483,3.964769259999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed03,5000,0.009997500000000001,482,3.9642144999999984,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed03,5000,0.009997500000000001,481,3.9209065400000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed03,10000,0.0224975,1,0.49703125499999984,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,1
seed03,10000,0.0224975,2,0.49409603939999974,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed03,10000,0.0224975,3,0.5027073994000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed03,10000,0.0224975,4,0.5056480622000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed03,10000,0.0224975,5,0.5007924374000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed03,10000,0.0224975,6,0.5035482902,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed03,10000,0.0224975,7,0.5016433185999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed03,10000,0.0224975,8,0.49885333080000016,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed03,10000,0.0224975,9,0.5043042357999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed03,10000,0.0224975,10,0.4985492409999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed03,10000,0.0224975,11,0.4989653688,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed03,10000,0.0224975,12,0.4952648223999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed03,10000,0.0224975,13,0.5028359747999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed03,10000,0.0224975,14,0.5044741829999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed03,10000,0.0224975,15,0.4986680296000002,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed03,10000,0.0224975,16,0.4949852722000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed03,10000,0.0224975,17,0.5039741676000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed03,10000,0.0224975,18,0.5059072382,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed03,10000,0.0224975,19,0.49921938800000015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed03,10000,0.0224975,20,0.4935652497999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed03,10000,0.0224975,500,4.3105566,8,181,7,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,1
seed03,10000,0.0224975,499,4.307951320000004,8,164,5,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed03,10000,0.0224975,498,4.292509040000002,8,93,3,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed03,10000,0.0224975,497,4.1878313199999955,8,39,1,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed03,10000,0.0224975,496,4.176258280000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed03,10000,0.0224975,495,4.171685600000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed03,10000,0.0224975,494,4.157908099999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed03,10000,0.0224975,493,4.149991960000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed03,10000,0.0224975,492,4.138606840000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed03,10000,0.0224975,491,4.124258939999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed03,10000,0.0224975,490,4.112159219999998,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed03,10000,0.0224975,488,4.1033985,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed03,10000,0.0224975,489,4.101965780000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed03,10000,0.0224975,486,4.045415619999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed03,10000,0.0224975,487,4.045058380000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed03,10000,0.0224975,485,4.023494020000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed03,10000,0.0224975,484,3.997309379999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed03,10000,0.0224975,483,3.964769259999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed03,10000,0.0224975,482,3.9642144999999984,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed03,10000,0.0224975,481,3.9209065400000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed03,15000,0.0349975,1,0.49703125499999984,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,1
seed03,15000,0.0349975,2,0.49409603939999974,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed03,15000,0.0349975,3,0.5027073994000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed03,15000,0.0349975,4,0.5056480622000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed03,15000,0.0349975,5,0.5007924374000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed03,15000,0.0349975,6,0.5035482902,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed03,15000,0.0349975,7,0.5016433185999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed03,15000,0.0349975,8,0.49885333080000016,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed03,15000,0.0349975,9,0.5043042357999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed03,15000,0.0349975,10,0.4985492409999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed03,15000,0.0349975,11,0.4989653688,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed03,15000,0.0349975,12,0.4952648223999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed03,15000,0.0349975,13,0.5028359747999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed03,15000,0.0349975,14,0.5044741829999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed03,15000,0.0349975,15,0.4986680296000002,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed03,15000,0.0349975,16,0.4949852722000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed03,15000,0.0349975,17,0.5039741676000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed03,15000,0.0349975,18,0.5059072382,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed03,15000,0.0349975,19,0.49921938800000015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed03,15000,0.0349975,20,0.4935652497999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed03,15000,0.0349975,500,4.3105566,8,181,7,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,1
seed03,15000,0.0349975,499,4.307951320000004,8,164,5,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed03,15000,0.0349975,498,4.292509040000002,8,93,3,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed03,15000,0.0349975,497,4.1878313199999955,8,39,1,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed03,15000,0.0349975,496,4.176258280000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed03,15000,0.0349975,495,4.171685600000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed03,15000,0.0349975,494,4.157908099999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed03,15000,0.0349975,493,4.149991960000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed03,15000,0.0349975,492,4.138606840000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed03,15000,0.0349975,491,4.124258939999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed03,15000,0.0349975,490,4.112159219999998,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed03,15000,0.0349975,488,4.1033985,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed03,15000,0.0349975,489,4.101965780000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed03,15000,0.0349975,486,4.045415619999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed03,15000,0.0349975,487,4.045058380000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed03,15000,0.0349975,485,4.023494020000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed03,15000,0.0349975,484,3.997309379999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed03,15000,0.0349975,483,3.964769259999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed03,15000,0.0349975,482,3.9642144999999984,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed03,15000,0.0349975,481,3.9209065400000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed03,20000,0.047497500000000005,1,0.49703125499999984,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,1
seed03,20000,0.047497500000000005,2,0.49409603939999974,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed03,20000,0.047497500000000005,3,0.5027073994000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed03,20000,0.047497500000000005,4,0.5056480622000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed03,20000,0.047497500000000005,5,0.5007924374000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed03,20000,0.047497500000000005,6,0.5035482902,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed03,20000,0.047497500000000005,7,0.5016433185999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed03,20000,0.047497500000000005,8,0.49885333080000016,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed03,20000,0.047497500000000005,9,0.5043042357999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed03,20000,0.047497500000000005,10,0.4985492409999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed03,20000,0.047497500000000005,11,0.4989653688,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed03,20000,0.047497500000000005,12,0.4952648223999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed03,20000,0.047497500000000005,13,0.5028359747999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed03,20000,0.047497500000000005,14,0.5044741829999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed03,20000,0.047497500000000005,15,0.4986680296000002,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed03,20000,0.047497500000000005,16,0.4949852722000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed03,20000,0.047497500000000005,17,0.5039741676000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed03,20000,0.047497500000000005,18,0.5059072382,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed03,20000,0.047497500000000005,19,0.49921938800000015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed03,20000,0.047497500000000005,20,0.4935652497999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed03,20000,0.047497500000000005,500,4.3105566,8,181,7,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,1
seed03,20000,0.047497500000000005,499,4.307951320000004,8,164,5,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed03,20000,0.047497500000000005,498,4.292509040000002,8,93,3,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed03,20000,0.047497500000000005,497,4.1878313199999955,8,39,1,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed03,20000,0.047497500000000005,496,4.176258280000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed03,20000,0.047497500000000005,495,4.171685600000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed03,20000,0.047497500000000005,494,4.157908099999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed03,20000,0.047497500000000005,493,4.149991960000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed03,20000,0.047497500000000005,492,4.138606840000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed03,20000,0.047497500000000005,491,4.124258939999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed03,20000,0.047497500000000005,490,4.112159219999998,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed03,20000,0.047497500000000005,488,4.1033985,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed03,20000,0.047497500000000005,489,4.101965780000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed03,20000,0.047497500000000005,486,4.045415619999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed03,20000,0.047497500000000005,487,4.045058380000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed03,20000,0.047497500000000005,485,4.023494020000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed03,20000,0.047497500000000005,484,3.997309379999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed03,20000,0.047497500000000005,483,3.964769259999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed03,20000,0.047497500000000005,482,3.9642144999999984,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed03,20000,0.047497500000000005,481,3.9209065400000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed03,25000,0.0599975,1,0.49703125499999984,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,1
seed03,25000,0.0599975,2,0.49409603939999974,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,2
seed03,25000,0.0599975,3,0.5027073994000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed03,25000,0.0599975,4,0.5056480622000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed03,25000,0.0599975,5,0.5007924374000001,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed03,25000,0.0599975,6,0.5035482902,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed03,25000,0.0599975,7,0.5016433185999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed03,25000,0.0599975,8,0.49885333080000016,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed03,25000,0.0599975,9,0.5043042357999998,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed03,25000,0.0599975,10,0.4985492409999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed03,25000,0.0599975,11,0.4989653688,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed03,25000,0.0599975,12,0.4952648223999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed03,25000,0.0599975,13,0.5028359747999996,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed03,25000,0.0599975,14,0.5044741829999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed03,25000,0.0599975,15,0.4986680296000002,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed03,25000,0.0599975,16,0.4949852722000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed03,25000,0.0599975,17,0.5039741676000005,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed03,25000,0.0599975,18,0.5059072382,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
seed03,25000,0.0599975,19,0.49921938800000015,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,19
seed03,25000,0.0599975,20,0.4935652497999999,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_force,20
seed03,25000,0.0599975,500,4.3105566,8,181,7,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,1
seed03,25000,0.0599975,499,4.307951320000004,8,164,5,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,2
seed03,25000,0.0599975,498,4.292509040000002,8,93,3,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,3
seed03,25000,0.0599975,497,4.1878313199999955,8,39,1,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,4
seed03,25000,0.0599975,496,4.176258280000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,5
seed03,25000,0.0599975,495,4.171685600000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,6
seed03,25000,0.0599975,494,4.157908099999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,7
seed03,25000,0.0599975,493,4.149991960000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,8
seed03,25000,0.0599975,492,4.138606840000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,9
seed03,25000,0.0599975,491,4.124258939999999,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,10
seed03,25000,0.0599975,490,4.112159219999998,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,11
seed03,25000,0.0599975,488,4.1033985,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,12
seed03,25000,0.0599975,489,4.101965780000001,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,13
seed03,25000,0.0599975,486,4.045415619999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,14
seed03,25000,0.0599975,487,4.045058380000002,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,15
seed03,25000,0.0599975,485,4.023494020000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,16
seed03,25000,0.0599975,484,3.997309379999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,17
seed03,25000,0.0599975,483,3.964769259999997,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,18
seed03,25000,0.0599975,482,3.9642144999999984,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,19
seed03,25000,0.0599975,481,3.9209065400000003,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,top_z,20
seed03,30000,0.0724975,499,4.307941079999996,8,164,5,23,-0.0003015845794999999,6.566018562000001e-05,-0.003575820655000001,0.0035891165870298057,0.0039080147649999996,7.78385e-05,top_force,1
seed03,30000,0.0724975,500,4.307751720000002,8,181,7,23,7.586144970000011e-05,-7.562579469000008e-05,-0.0016261156506300004,0.0016296399386358047,0.004729859870150001,0.000457432,top_force,2
seed03,30000,0.0724975,1,0.49703125499999984,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,3
seed03,30000,0.0724975,2,0.49409603939999974,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,4
seed03,30000,0.0724975,3,0.5027073994000005,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,5
seed03,30000,0.0724975,4,0.5056480622000001,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,6
seed03,30000,0.0724975,5,0.5007924374000001,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,7
seed03,30000,0.0724975,6,0.5035482902,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,8
seed03,30000,0.0724975,7,0.5016433185999999,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,9
seed03,30000,0.0724975,8,0.49885333080000016,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,10
seed03,30000,0.0724975,9,0.5043042357999998,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,11
seed03,30000,0.0724975,10,0.4985492409999999,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,12
seed03,30000,0.0724975,11,0.4989653688,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,13
seed03,30000,0.0724975,12,0.4952648223999999,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,14
seed03,30000,0.0724975,13,0.5028359747999996,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,15
seed03,30000,0.0724975,14,0.5044741829999999,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,16
seed03,30000,0.0724975,15,0.4986680296000002,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,17
seed03,30000,0.0724975,16,0.4949852722000005,1,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,top_force,18
