thermo_file,baseline_step,initial_intact_bonds,minimum_intact_bonds,maximum_broken_bonds_per_output,final_top_displacement_m,final_top_displacement_um,final_kinetic_energy_J,final_top_force_N,final_bottom_force_N,final_side_wall_force_z_N,final_all_wall_force_z_N,final_reaction_balance_ratio,final_net_wall_force_ratio,baseline_bottom_force_z_N,baseline_side_wall_force_z_N,baseline_all_wall_force_z_N,incremental_bottom_force_z_N,incremental_side_wall_force_z_N,incremental_all_wall_force_z_N,incremental_wall_balance_ratio,incremental_wall_balance_residual_percent,native_inter_pebble_edges,native_top_reachable_mother_pebbles,native_bottom_mothers_reachable_from_top,native_spanning_force_graph,zero_pre_damage,last_valid_bond_step
/Users/wangjian-macbook13/Documents/颗粒破碎统计研究/data/processed/PB-007-bonded-steprelaxed-100-seed02-600ksettle-y1p5e10-10krelax-60um-nohold-strength0p25-trigger-seed02_thermo.csv,10001,493500,493500,0,6e-05,60.0,6.8713337e-08,0.12814356,0.13834881,-0.028350317,-0.038555562,0.9262353611859763,0.2786837270230225,-4.5409413e-05,2.4708422e-06,-4.3907215e-05,-0.138303400587,-0.0283527878422,-0.038511654785,0.30053523395947485,69.9464766040525,83,67,18,1,1,70001
