timestep,intact_bonds,fragment_count,largest_fragment_particles,second_fragment_particles,single_particle_fragments
69000,6723,1,500,0,0
70000,6723,1,500,0,0
71000,6723,1,500,0,0
72000,6723,1,500,0,0
73000,6723,1,500,0,0
74000,6723,1,500,0,0
75000,6723,1,500,0,0
76000,6723,1,500,0,0
77000,6723,1,500,0,0
78000,6723,1,500,0,0
79000,6723,1,500,0,0
80000,6723,1,500,0,0
81000,6723,1,500,0,0
82000,6723,1,500,0,0
83000,6723,1,500,0,0
84000,6723,1,500,0,0
85000,6723,1,500,0,0
86000,6723,1,500,0,0
87000,6723,1,500,0,0
88000,6723,1,500,0,0
89000,6723,1,500,0,0
90000,6723,1,500,0,0
91000,6723,1,500,0,0
92000,6723,1,500,0,0
93000,6723,1,500,0,0
94000,6723,1,500,0,0
95000,6723,1,500,0,0
96000,6723,1,500,0,0
97000,6723,1,500,0,0
98000,6723,1,500,0,0
99000,6723,1,500,0,0
100000,6723,1,500,0,0
101000,6723,1,500,0,0
102000,6723,1,500,0,0
103000,6723,1,500,0,0
104000,6723,1,500,0,0
105000,6723,1,500,0,0
106000,6723,1,500,0,0
107000,6723,1,500,0,0
108000,6723,1,500,0,0
109000,6723,1,500,0,0
110000,6723,1,500,0,0
111000,6723,1,500,0,0
112000,6723,1,500,0,0
113000,6723,1,500,0,0
114000,6723,1,500,0,0
115000,6723,1,500,0,0
116000,6723,1,500,0,0
117000,6723,1,500,0,0
118000,6723,1,500,0,0
119000,6723,1,500,0,0
120000,6723,1,500,0,0
121000,6723,1,500,0,0
122000,6723,1,500,0,0
123000,6723,1,500,0,0
124000,6723,1,500,0,0
125000,6723,1,500,0,0
126000,6723,1,500,0,0
127000,6723,1,500,0,0
128000,6723,1,500,0,0
129000,6723,1,500,0,0
130000,6723,1,500,0,0
131000,6723,1,500,0,0
132000,6723,1,500,0,0
133000,6723,1,500,0,0
134000,6723,1,500,0,0
135000,6723,1,500,0,0
136000,6723,1,500,0,0
137000,6723,1,500,0,0
138000,6723,1,500,0,0
139000,6723,1,500,0,0
140000,6723,1,500,0,0
141000,6723,1,500,0,0
142000,6723,1,500,0,0
143000,6723,1,500,0,0
144000,6723,1,500,0,0
145000,6723,1,500,0,0
146000,6723,1,500,0,0
147000,6723,1,500,0,0
148000,6723,1,500,0,0
149000,6723,1,500,0,0
150000,6723,1,500,0,0
151000,6723,1,500,0,0
152000,6723,1,500,0,0
153000,6723,1,500,0,0
154000,6723,1,500,0,0
155000,6723,1,500,0,0
156000,6723,1,500,0,0
157000,6723,1,500,0,0
158000,6723,1,500,0,0
159000,6723,1,500,0,0
160000,6723,1,500,0,0
161000,6723,1,500,0,0
162000,6723,1,500,0,0
163000,6723,1,500,0,0
164000,6723,1,500,0,0
165000,6723,1,500,0,0
166000,6723,1,500,0,0
167000,6723,1,500,0,0
168000,6723,1,500,0,0
169000,6723,1,500,0,0
170000,6723,1,500,0,0
171000,6723,1,500,0,0
172000,6723,1,500,0,0
173000,6723,1,500,0,0
174000,6723,1,500,0,0
175000,6723,1,500,0,0
176000,6723,1,500,0,0
177000,6723,1,500,0,0
178000,6723,1,500,0,0
179000,6723,1,500,0,0
180000,6723,1,500,0,0
181000,6723,1,500,0,0
182000,6723,1,500,0,0
183000,6723,1,500,0,0
184000,6723,1,500,0,0
185000,6723,1,500,0,0
186000,6723,1,500,0,0
187000,6723,1,500,0,0
188000,6723,1,500,0,0
189000,6723,1,500,0,0
190000,6723,1,500,0,0
191000,6723,1,500,0,0
192000,6723,1,500,0,0
193000,6723,1,500,0,0
194000,6723,1,500,0,0
195000,6723,1,500,0,0
196000,6723,1,500,0,0
197000,6723,1,500,0,0
198000,6723,1,500,0,0
199000,6723,1,500,0,0
200000,6723,1,500,0,0
201000,6723,1,500,0,0
202000,6723,1,500,0,0
203000,6723,1,500,0,0
204000,6723,1,500,0,0
205000,6723,1,500,0,0
206000,6723,1,500,0,0
207000,6723,1,500,0,0
208000,6723,1,500,0,0
209000,6723,1,500,0,0
210000,6723,1,500,0,0
211000,6723,1,500,0,0
212000,6723,1,500,0,0
213000,6723,1,500,0,0
214000,6723,1,500,0,0
215000,6723,1,500,0,0
216000,6723,1,500,0,0
217000,6723,1,500,0,0
218000,6706,2,499,1,1
219000,6706,2,499,1,1
220000,6706,2,499,1,1
221000,6706,2,499,1,1
222000,6706,2,499,1,1
223000,6706,2,499,1,1
224000,6706,2,499,1,1
