metric,value
source_csv,/Users/wangjian-macbook13/Documents/颗粒破碎统计研究/data/processed/SP-002-CAL1-x-slow0p05ms-0p3mm_thermo.csv
rows,1201
peak_top_force_N,21.64246
peak_top_force_displacement_mm,0.26075000000000004
peak_bottom_force_N,21.396818
peak_bottom_force_displacement_mm,0.26075000000000004
final_intact_bonds,5335.0
final_broken_bonds,541.0
first_break_displacement_mm,0.1025
first_break_step,410000.0
