pebble_id,initial_x,initial_y,initial_z,initial_radius_xy,height_bin,event_count,total_new_broken_bonds,first_event_timestep,first_event_top_displacement_mm,first_event_force_N,last_event_top_displacement_mm
56,-0.00500016,-0.000790941,0.000499852,0.005062330262940279,1,0,0,,,,
57,-0.00256759,-0.000504891,0.000499855,0.0026167600826176246,1,0,0,,,,
58,-0.00500007,0.00151785,0.000499858,0.005225377366985086,1,0,0,,,,
59,0.000732036,0.000740607,0.000499865,0.001041333488247161,1,0,0,,,,
60,-0.000605814,-0.0049995,0.000499867,0.005036070973744909,1,0,0,,,,
61,0.00411305,-0.00238353,0.000499872,0.004753776978719132,1,0,0,,,,
62,-0.00140578,0.0027336,0.000499876,0.0030738878262552135,1,0,0,,,,
63,0.00260469,-0.000744507,0.000499879,0.0027090036303314543,1,0,0,,,,
64,0.00341116,0.00419818,0.000499883,0.005409318613097217,1,0,0,,,,
65,0.00497807,0.00500022,0.000499886,0.007055733907489709,1,0,0,,,,
66,-0.00188279,-0.00475659,0.000499887,0.005115666780801892,1,0,0,,,,
67,0.00499058,0.00144835,0.000499889,0.005196499442788385,1,0,0,,,,
68,0.00124,0.0049651,0.000499902,0.005117598852000809,1,0,0,,,,
69,-0.00171331,0.00178215,0.000499904,0.002472142750449496,1,0,0,,,,
70,0.000472561,0.00258932,0.000499908,0.002632088896887983,1,0,0,,,,
71,-0.000457071,-0.00320814,0.000499919,0.00324053639983275,1,0,0,,,,
72,0.00024282,0.00161613,0.00049992,0.001634269784735678,1,0,0,,,,
73,-0.000868568,-0.0012884,0.000499929,0.001553829118862174,1,0,0,,,,
74,3.1704e-05,0.00500002,0.000499936,0.005000120512949263,1,0,0,,,,
75,0.00500022,0.000164161,0.000499938,0.00500291403906973,1,0,0,,,,
76,-0.00497152,-0.00452208,0.000499939,0.006720507319897807,1,0,0,,,,
77,0.0010365,-0.00407469,0.000499939,0.004204453691753543,1,0,0,,,,
78,0.00235555,-0.004026,0.000499939,0.004664471224319001,1,0,0,,,,
79,-0.00209943,-0.00376758,0.000499939,0.004313034358928758,1,0,0,,,,
80,-0.00499996,-0.00352125,0.000499939,0.0061154559571711415,1,0,0,,,,
81,0.000542974,-0.00320497,0.000499939,0.003250638931898774,1,0,0,,,,
82,-0.00425625,-0.00285219,0.000499939,0.005123538997470401,1,0,0,,,,
83,-0.00496926,-0.00181241,0.000499939,0.00528945885282228,1,0,0,,,,
84,-0.00331029,0.000317346,0.000499939,0.00332546663910736,1,0,0,,,,
85,-0.00499951,0.000351065,0.000499939,0.005011820714503364,1,0,0,,,,
86,-0.00249419,0.00247031,0.000499939,0.003510472226382086,1,0,0,,,,
87,0.00340257,0.00258423,0.000499939,0.004272672149580401,1,0,0,,,,
88,0.00499941,0.00296804,0.000499939,0.0058140658570143494,1,0,0,,,,
89,-0.0049987,0.00318263,0.000499939,0.005925886887791565,1,0,0,,,,
90,0.000972048,0.00352819,0.000499939,0.0036596450634459074,1,0,0,,,,
91,-9.41218e-05,-0.00413988,0.000499958,0.004140949809842573,1,0,0,,,,
92,-0.00285243,-0.00500024,0.000500048,0.005756627221081803,1,0,0,,,,
93,-0.00398976,0.00411089,0.000654754,0.005728664892424761,1,0,0,,,,
94,0.00238778,-0.00499913,0.000732955,0.005540107768383211,1,0,0,,,,
95,-0.00343639,0.00223875,0.000757659,0.004101314154585089,1,0,0,,,,
96,-0.00222461,0.00437056,0.000778126,0.00490414970873647,1,0,0,,,,
97,0.0016144,-0.00168458,0.000840001,0.0023332589089940276,1,0,0,,,,
98,0.00421174,-0.000341143,0.000852255,0.0042255333833788366,1,0,0,,,,
99,-0.00269754,-0.00185101,0.000857037,0.003271537875632804,1,0,0,,,,
100,0.00409956,0.00478503,0.000926015,0.006301024067125915,1,0,0,,,,
101,-0.00137777,0.000955258,0.000950983,0.0016765345267736062,1,0,0,,,,
102,0.000351006,-0.00151313,0.000955137,0.001553308600676633,1,0,0,,,,
103,0.00500012,-0.00500022,0.000957116,0.00707130822852462,1,0,0,,,,
104,0.0032492,0.000827462,0.000976799,0.003352908290043734,1,0,0,,,,
105,0.00341201,-0.00187234,0.000996794,0.0038919749890897297,1,0,0,,,,
106,0.00432033,-0.00141139,0.00102581,0.004545027287156811,2,0,0,,,,
107,0.00250631,0.000159979,0.00103792,0.0025114105790453698,2,0,0,,,,
108,0.00154852,0.00093892,0.00104196,0.001810934829528661,2,0,0,,,,
109,0.00313011,0.00500019,0.00104257,0.005899109140217699,2,0,0,,,,
110,0.00308226,0.00181079,0.001047,0.0035748128806554337,2,0,0,,,,
111,-0.00340162,-0.00052572,0.001051,0.003442005250257472,2,0,0,,,,
112,-0.00411636,0.000608486,0.00105411,0.004161090585627283,2,0,0,,,,
113,-0.00139515,-0.00331827,0.00105578,0.003599633219565571,2,0,0,,,,
