Step,Atoms,KinEng,top_disp,top_forc,bottom_f,bond_cre,bond_bro,bond_int
0,250000,0,0
1,250000,0,0.207043
1,250000,0,-0,0,0,0,0,0
1001,250000,0,0,0,0,0,0,2938000
1001,250000,0,0,0,0,0,0,0
5000,250000,0,9.9975e-06,0,0,0,0,2938000
10000,250000,0,2.24975e-05,0,0,0,0,2938000
15000,250000,0,3.49975e-05,0,0,0,0,2938000
20000,250000,0,4.74975e-05,0,0,0,0,2938000
25000,250000,2.5690682e-09,5.99975e-05,2.7758475,0,0,1,2937999
30000,250000,3.2848179e-10,7.24975e-05,0.074858821,0,0,41,2937958
35000,250000,2.008427e-08,8.49975e-05,8.0440999,0,0,0,2937958
40000,250000,2.5496025e-08,9.74975e-05,9.0885862,0,0,18,2937940
45000,250000,4.124442e-08,0.0001099975,11.62621,0,0,0,2937940
50000,250000,4.5832563e-08,0.0001224975,12.259979,0,0,0,2937940
55000,250000,4.6662388e-08,0.0001349975,12.370967,0,0,0,2937940
60000,250000,3.970074e-08,0.0001474975,12.603016,0,0,0,2937940
65000,250000,2.4722225e-08,0.0001599975,11.670273,0,0,23,2937917
70000,250000,1.7537793e-08,0.0001724975,9.0178954,0,0,65,2937852
75000,250000,4.6067584e-08,0.0001849975,16.58717,0,0,1,2937851
80000,250000,5.7508825e-08,0.0001974975,24.392046,0,0,84,2937767
81001,250000,7.0190968e-08,0.0002,27.412001,0,0,13,2937754
