Step,Atoms,KinEng,top_disp,top_forc,bottom_f,side_for,all_wall,bond_cre,bond_bro,bond_int
2000,50000,3.8537778e-07,0,0.02271193,-0.20829195,0.14503298,-0.040547038,0,0,493500
2100,50000,3.8496722e-07,0,0.028044123,-0.19351639,0.14261186,-0.022860416,0,0,493500
2200,50000,3.8455925e-07,0,0.034496208,-0.16119159,0.13916664,0.012471259,0,0,493500
2300,50000,3.8264407e-07,0,0.041035428,-0.1473432,0.13380264,0.027494874,0,0,493500
2400,50000,3.7886934e-07,0,0.046906634,-0.12742652,0.12576201,0.045242132,0,0,493500
2500,50000,3.7706567e-07,0,0.052164434,-0.10736898,0.12020355,0.064999002,0,0,493500
2600,50000,3.7645996e-07,0,0.055723047,-0.095479782,0.11553143,0.075774699,0,0,493500
2700,50000,3.7321067e-07,0,0.05776897,-0.085635433,0.11150381,0.083637344,0,0,493500
2800,50000,3.7218327e-07,0,0.058422634,-0.074473036,0.10552803,0.089477623,0,0,493500
2900,50000,3.6987757e-07,0,0.05722101,-0.070225891,0.10073039,0.087725514,0,0,493500
3000,50000,3.6786129e-07,0,0.055221487,-0.063358167,0.096929924,0.088793244,0,0,493500
3100,50000,3.6538421e-07,0,0.052682798,-0.058584396,0.08993487,0.084033273,0,0,493500
3200,50000,3.6225375e-07,0,0.050304638,-0.056724726,0.082638557,0.076218468,0,0,493500
3300,50000,3.5944585e-07,0,0.048265421,-0.052437184,0.071839959,0.067668196,0,0,493500
3400,50000,3.5631132e-07,0,0.046888575,-0.051505677,0.063202161,0.05858506,0,0,493500
3500,50000,3.5327546e-07,0,0.046132017,-0.050450213,0.057857211,0.053539015,0,0,493500
3600,50000,3.493721e-07,0,0.045697418,-0.049602687,0.055503762,0.051598493,0,0,493500
3700,50000,3.4707394e-07,0,0.045572633,-0.048467665,0.05228843,0.049393398,0,0,493500
3800,50000,3.4453668e-07,0,0.045198272,-0.049056955,0.047461478,0.043602795,0,0,493500
3900,50000,3.4084606e-07,0,0.044862135,-0.049261214,0.044475031,0.040075952,0,0,493500
4000,50000,3.381393e-07,0,0.044185218,-0.049884239,0.041384189,0.035685167,0,0,493500
4100,50000,3.3397257e-07,0,0.043013586,-0.052236495,0.040047277,0.030824368,0,0,493500
4200,50000,3.3000088e-07,0,0.041306896,-0.053431896,0.037465822,0.025340822,0,0,493500
4300,50000,3.255166e-07,0,0.039403153,-0.055007609,0.034892082,0.019287626,0,0,493500
4400,50000,3.2100378e-07,0,0.037292847,-0.056544029,0.033379513,0.014128331,0,0,493500
4500,50000,3.1665975e-07,0,0.034827333,-0.05835687,0.032701923,0.0091723861,0,0,493500
4600,50000,3.1196645e-07,0,0.032453292,-0.0586551,0.031447082,0.005245273,0,0,493500
4700,50000,3.0747441e-07,0,0.02976537,-0.05932495,0.027908711,-0.001650868,0,0,493500
4800,50000,3.0205449e-07,0,0.027316209,-0.059954201,0.025988962,-0.0066490298,0,0,493500
4900,50000,2.9743507e-07,0,0.025000023,-0.0595416,0.024329109,-0.010212468,0,0,493500
5000,50000,2.926055e-07,0,0.022806296,-0.060836489,0.022662059,-0.015368133,0,0,493500
5100,50000,2.8711594e-07,0,0.020908779,-0.059674612,0.019071553,-0.01969428,0,0,493500
5200,50000,2.8255626e-07,0,0.019129015,-0.058053634,0.015241383,-0.023683236,0,0,493500
5300,50000,2.7752744e-07,0,0.017678285,-0.057495934,0.013230188,-0.02658746,0,0,493500
5400,50000,2.7237546e-07,0,0.016391677,-0.055745055,0.012443019,-0.02691036,0,0,493500
5500,50000,2.6705759e-07,0,0.015410992,-0.053206737,0.011710376,-0.02608537,0,0,493500
5600,50000,2.6164381e-07,0,0.014477308,-0.050917809,0.0099949145,-0.026445586,0,0,493500
5700,50000,2.563469e-07,0,0.013706931,-0.047941717,0.0080918691,-0.026142917,0,0,493500
5800,50000,2.5091482e-07,0,0.013044341,-0.044317295,0.0073377087,-0.023935246,0,0,493500
5900,50000,2.4572354e-07,0,0.012372921,-0.041661998,0.0075749157,-0.021714161,0,0,493500
6000,50000,2.406367e-07,0,0.011807347,-0.038452797,0.0076198375,-0.019025613,0,0,493500
6100,50000,2.358691e-07,0,0.011184221,-0.035532613,0.0065893025,-0.01775909,0,0,493500
6200,50000,2.3104736e-07,0,0.010691609,-0.032876584,0.0058542183,-0.016330757,0,0,493500
6300,50000,2.2618524e-07,0,0.010130877,-0.030406467,0.0055986343,-0.014676955,0,0,493500
6400,50000,2.2160737e-07,0,0.0096588468,-0.028612821,0.0053481667,-0.013605807,0,0,493500
6500,50000,2.1698384e-07,0,0.009187271,-0.026557621,0.0050350094,-0.01233534,0,0,493500
6600,50000,2.1244116e-07,0,0.0087558256,-0.025068866,0.0043211706,-0.01199187,0,0,493500
6700,50000,2.0799821e-07,0,0.0084587626,-0.023195821,0.0040641831,-0.010672875,0,0,493500
6800,50000,2.0356476e-07,0,0.0080675053,-0.02210838,0.004042614,-0.0099982609,0,0,493500
6900,50000,1.9935101e-07,0,0.0077941764,-0.021446229,0.0042913623,-0.0093606901,0,0,493500
7000,50000,1.9499566e-07,0,0.0074693465,-0.019991818,0.0039763646,-0.008546107,0,0,493500
7100,50000,1.906003e-07,0,0.0072049207,-0.019672037,0.0035851929,-0.0088819237,0,0,493500
7200,50000,1.864857e-07,0,0.0069412544,-0.019763918,0.0034799757,-0.0093426883,0,0,493500
7300,50000,1.8230459e-07,0,0.0066537913,-0.018899153,0.0032650425,-0.0089803188,0,0,493500
7400,50000,1.7788808e-07,0,0.0063803961,-0.018582755,0.0027171658,-0.0094851933,0,0,493500
7500,50000,1.7367643e-07,0,0.0060507973,-0.018012818,0.0014172326,-0.010544789,0,0,493500
7600,50000,1.6932849e-07,0,0.0057906693,-0.016849004,0.00031860101,-0.010739734,0,0,493500
7700,50000,1.6490185e-07,0,0.0054678713,-0.016594849,-0.000553145,-0.011680122,0,0,493500
7800,50000,1.6064731e-07,0,0.0052301027,-0.016641995,-0.00014431249,-0.011556205,0,0,493500
7900,50000,1.5650193e-07,0,0.0049804629,-0.01561239,0.00022172192,-0.010410205,0,0,493500
8000,50000,1.524475e-07,0,0.0047366408,-0.014711805,0.00020963823,-0.009765526,0,0,493500
8100,50000,1.4863682e-07,0,0.0044956559,-0.013777085,3.3677238e-05,-0.0092477518,0,0,493500
8200,50000,1.4483137e-07,0,0.004192806,-0.012222507,-3.4011594e-05,-0.008063713,0,0,493500
8300,50000,1.4096764e-07,0,0.0039542232,-0.011518374,0.00037916684,-0.0071849843,0,0,493500
8400,50000,1.3730606e-07,0,0.0036841923,-0.01091492,0.00039165812,-0.0068390699,0,0,493500
8500,50000,1.336989e-07,0,0.0034717057,-0.010079036,0.00039163435,-0.0062156959,0,0,493500
8600,50000,1.2994101e-07,0,0.003206002,-0.0093250101,0.0002419298,-0.0058770783,0,0,493500
8700,50000,1.2653453e-07,0,0.0029272489,-0.0085732181,0.00021276445,-0.0054332047,0,0,493500
8800,50000,1.231849e-07,0,0.0026663792,-0.0075244557,0.0001683635,-0.004689713,0,0,493500
8900,50000,1.19818e-07,0,0.0023828551,-0.0067713357,-6.2231431e-05,-0.004450712,0,0,493500
9000,50000,1.1661506e-07,0,0.0021473531,-0.0066946012,-5.843616e-05,-0.0046056842,0,0,493500
9100,50000,1.1342824e-07,0,0.001862329,-0.0063241407,-0.0001512113,-0.004613023,0,0,493500
9200,50000,1.1022286e-07,0,0.0015944251,-0.0060885106,-9.9418068e-05,-0.0045935035,0,0,493500
9300,50000,1.0712498e-07,0,0.0013249767,-0.0058510427,-0.00014326175,-0.0046693277,0,0,493500
9400,50000,1.0408996e-07,0,0.001080272,-0.0051343051,-0.00019636698,-0.0042504,0,0,493500
9500,50000,1.012284e-07,0,0.00085963873,-0.005092041,-0.00019136831,-0.0044237706,0,0,493500
9600,50000,9.8510107e-08,0,0.00074897117,-0.0055878699,-0.00018466631,-0.005023565,0,0,493500
9700,50000,9.5898008e-08,0,0.00077803577,-0.0057480491,-0.00010203068,-0.005072044,0,0,493500
9800,50000,9.327051e-08,0,0.0009077702,-0.0058004604,-6.3476651e-05,-0.0049561668,0,0,493500
9900,50000,9.0812986e-08,0,0.001167276,-0.0057588267,1.3033077e-05,-0.0045785176,0,0,493500
10000,50000,8.8410679e-08,0,0.0014666243,-0.0051023691,3.4695881e-05,-0.0036010489,0,0,493500
10001,50000,8.8387244e-08,0,0.0014697571,-0.0050955546,3.4481831e-05,-0.0035913157,0,0,493500
10001,50000,8.8387244e-08,0,0.0029394787,-0.010191269,2.4030847e-05,-0.0072277597,0,0,0
10100,50000,8.5940458e-08,0,0.0056765371,-0.0048331368,3.0713254e-05,0.00087411352,0,0,493500
10200,50000,8.3521377e-08,0,0.010336058,-0.0049537511,5.7504806e-05,0.0054398115,0,0,493500
10300,50000,8.1124577e-08,0,0.015471145,-0.0046342873,6.9375846e-05,0.010906234,0,0,493500
10400,50000,7.8848492e-08,0,0.020706785,-0.0044699596,0.00012063738,0.016357463,0,0,493500
10500,50000,7.6917201e-08,0,0.02539831,-0.0041703141,0.00013729478,0.021365291,0,0,493500
10600,50000,7.5360538e-08,0,0.029244805,-0.0035058567,0.00015696983,0.025895918,0,0,493500
10700,50000,7.4345911e-08,0,0.031941113,-0.003036806,0.00012729972,0.029031607,0,0,493500
10800,50000,7.3620944e-08,0,0.033415232,-0.0028385458,9.6091862e-05,0.030672778,0,0,493500
10900,50000,7.2905087e-08,0,0.033627607,-0.0025835178,9.7198268e-05,0.031141287,0,0,493500
11000,50000,7.2051891e-08,0,0.032646005,-0.0023636747,8.1935288e-05,0.030364266,0,0,493500
11100,50000,7.0977981e-08,0,0.030942033,-0.0022254923,0.000100283,0.028816823,0,0,493500
11200,50000,6.9799544e-08,0,0.02891631,-0.0017733975,8.7240962e-05,0.027230154,0,0,493500
11300,50000,6.8690458e-08,0,0.027144702,-0.0014004875,9.7022909e-05,0.025841238,0,0,493500
11400,50000,6.7719195e-08,0,0.025785374,-0.0012661684,9.3921641e-05,0.024613127,0,0,493500
11500,50000,6.6829158e-08,0,0.024945468,-0.0011510367,9.0685935e-05,0.023885117,0,0,493500
11600,50000,6.6020365e-08,0,0.024595302,-0.001122826,0.00011555984,0.023588036,0,0,493500
11700,50000,6.53214e-08,0,0.024554913,-0.0010877855,0.00013133977,0.023598467,0,0,493500
11800,50000,6.4605086e-08,0,0.024654446,-0.00086075187,0.00017416416,0.023967858,0,0,493500
11900,50000,6.3857465e-08,0,0.024566043,-0.00067445293,0.00020481666,0.024096407,0,0,493500
12000,50000,6.3000827e-08,0,0.02420706,-0.00062678854,0.00024314595,0.023823417,0,0,493500
12001,50000,6.2992262e-08,0,0.024201586,-0.00062670008,0.00024347008,0.023818356,0,0,493500
12001,50000,6.2992262e-08,1e-06,0.047454919,-0.001253463,0.00053001923,0.046731475,0,0,0
12100,50000,6.1878254e-08,1e-06,0.016356891,-0.00060123136,0.00025818333,0.016013843,0,0,493500
12200,50000,6.0613725e-08,1e-06,0.010337929,-0.00058062073,0.00028349057,0.010040799,0,0,493500
12300,50000,5.9144534e-08,1e-06,0.005418758,-0.00056831367,0.00032146094,0.0051719053,0,0,493500
12400,50000,5.7560718e-08,1e-06,0.002204898,-0.0004373017,0.00034644497,0.0021140412,0,0,493500
12500,50000,5.5964887e-08,1e-06,0.00075491082,-0.00029696063,0.00037546944,0.00083341964,0,0,493500
12600,50000,5.431489e-08,1e-06,-5.530568e-05,-0.00028576747,0.00037691616,3.5843013e-05,0,0,493500
12700,50000,5.2722612e-08,1e-06,0,-0.0003323675,0.00036766598,3.5298482e-05,0,0,493500
12800,50000,5.1201659e-08,1e-06,0,-0.00047163849,0.00036256347,-0.00010907501,0,0,493500
12900,50000,4.9762337e-08,1e-06,0,-0.00080025803,0.00037655478,-0.00042370325,0,0,493500
13000,50000,4.8385642e-08,1e-06,0,-0.0010863163,0.00036162604,-0.00072469027,0,0,493500
13001,50000,4.8371769e-08,1e-06,0,-0.0010890688,0.00036134632,-0.00072772247,0,0,493500
13001,50000,4.8371769e-08,1e-06,0,-0.0021780898,0.00072267001,-0.0014554197,0,0,0
13100,50000,4.7094102e-08,1e-06,0,-0.0015414762,0.00033665293,-0.0012048232,0,0,493500
13200,50000,4.5858789e-08,1e-06,0,-0.002441866,0.00030530357,-0.0021365624,0,0,493500
13300,50000,4.4568953e-08,1e-06,0,-0.0034063638,0.00027386031,-0.0031325035,0,0,493500
13400,50000,4.3325744e-08,1e-06,0.00054350168,-0.0045487731,0.00024929621,-0.0037559752,0,0,493500
13500,50000,4.2058405e-08,1e-06,0.0014415112,-0.0059959788,0.00018489124,-0.0043695764,0,0,493500
13600,50000,4.0728832e-08,1e-06,0.0025652363,-0.0072990045,7.0025749e-05,-0.0046637425,0,0,493500
13700,50000,3.9431995e-08,1e-06,0.0038073281,-0.0085077348,-0.00010576292,-0.0048061696,0,0,493500
13800,50000,3.8134186e-08,1e-06,0.0050925084,-0.0098275592,-0.00023640248,-0.0049714533,0,0,493500
13900,50000,3.6886188e-08,1e-06,0.0071835306,-0.010883855,-0.00033814735,-0.004038472,0,0,493500
14000,50000,3.5758576e-08,1e-06,0.0096450251,-0.011721964,-0.00032957706,-0.0024065163,0,0,493500
14100,50000,3.4760105e-08,1e-06,0.012309662,-0.012500523,-0.00023180213,-0.0004226638,0,0,493500
14200,50000,3.3962167e-08,1e-06,0.014971397,-0.012612565,-0.00018123095,0.0021776015,0,0,493500
14300,50000,3.3310697e-08,1e-06,0.017412829,-0.012270675,-0.00015834729,0.0049838066,0,0,493500
14400,50000,3.2822595e-08,1e-06,0.019365219,-0.012005498,-3.6120601e-05,0.0073236007,0,0,493500
14500,50000,3.2469145e-08,1e-06,0.020931552,-0.011379889,-5.5951239e-06,0.0095460684,0,0,493500
14600,50000,3.2270861e-08,1e-06,0.022130346,-0.010552839,0.00025558324,0.01183309,0,0,493500
14700,50000,3.2260189e-08,1e-06,0.022877542,-0.0099349485,0.00050137175,0.013443966,0,0,493500
14800,50000,3.2352408e-08,1e-06,0.023175879,-0.0091298225,0.00068673966,0.014732796,0,0,493500
14900,50000,3.2466864e-08,1e-06,0.023066011,-0.0083027533,0.00087950822,0.015642766,0,0,493500
15000,50000,3.2507588e-08,1e-06,0.022664602,-0.0078209973,0.0010022766,0.015845881,0,0,493500
15001,50000,3.2507159e-08,1e-06,0.022659652,-0.0078168613,0.0010032065,0.015845997,0,0,493500
15001,50000,3.2507159e-08,2e-06,0.044382652,-0.015633653,0.0019369191,0.030685918,0,0,0
15100,50000,3.2189291e-08,2e-06,0.015164613,-0.0073593356,0.00084341278,0.0086486898,0,0,493500
15200,50000,3.1484429e-08,2e-06,0.0096164748,-0.0070432144,0.00056895007,0.0031422105,0,0,493500
15300,50000,3.0529847e-08,2e-06,0.0052009325,-0.0070294035,0.00031011408,-0.001518357,0,0,493500
15400,50000,2.9526654e-08,2e-06,0.0020962522,-0.0069065544,-3.4008506e-05,-0.0048443107,0,0,493500
15500,50000,2.8498736e-08,2e-06,0.00081992373,-0.0068271908,-0.00037971869,-0.0063869857,0,0,493500
15600,50000,2.753904e-08,2e-06,0.00055021687,-0.0068682697,-0.00079622949,-0.0071142824,0,0,493500
15700,50000,2.6658119e-08,2e-06,0.00044900941,-0.0068435913,-0.0012291306,-0.0076237125,0,0,493500
15800,50000,2.5763522e-08,2e-06,0.00044204777,-0.006861788,-0.0016353524,-0.0080550927,0,0,493500
15900,50000,2.4856468e-08,2e-06,0.00048937645,-0.0070239744,-0.0020272047,-0.0085618027,0,0,493500
16000,50000,2.3987267e-08,2e-06,0.00058278252,-0.0071503288,-0.0023042988,-0.0088718451,0,0,493500
16001,50000,2.3978891e-08,2e-06,0.00058400976,-0.0071506032,-0.0023073441,-0.0088739375,0,0,493500
16001,50000,2.3978891e-08,2e-06,0.0011680778,-0.014301042,-0.0046270323,-0.017759997,0,0,0
16100,50000,2.3183565e-08,2e-06,0.0027580283,-0.0071260892,-0.0026080771,-0.006976138,0,0,493500
16200,50000,2.2445732e-08,2e-06,0.0052651457,-0.007156145,-0.002917635,-0.0048086343,0,0,493500
16300,50000,2.1738205e-08,2e-06,0.0080842716,-0.0071418709,-0.0031569657,-0.002214565,0,0,493500
16400,50000,2.1065523e-08,2e-06,0.010981159,-0.0071629485,-0.0033216993,0.0004965117,0,0,493500
16500,50000,2.0455487e-08,2e-06,0.013762693,-0.0073994672,-0.0033285519,0.0030346736,0,0,493500
16600,50000,2.0030593e-08,2e-06,0.016180555,-0.0075719525,-0.0030291401,0.0055794626,0,0,493500
16700,50000,1.9767709e-08,2e-06,0.018060498,-0.0076423637,-0.0024983991,0.007919735,0,0,493500
16800,50000,1.9596072e-08,2e-06,0.019519876,-0.007801172,-0.0017856603,0.0099330439,0,0,493500
16900,50000,1.9529603e-08,2e-06,0.021008094,-0.0078874668,-0.00096644193,0.012154185,0,0,493500
17000,50000,1.9523038e-08,2e-06,0.022508186,-0.0079005843,-0.0001190593,0.014488543,0,0,493500
17100,50000,1.9521288e-08,2e-06,0.023946254,-0.0080193195,0.00056239947,0.016489334,0,0,493500
17200,50000,1.9561109e-08,2e-06,0.025291334,-0.0079048752,0.00098643555,0.018372894,0,0,493500
17300,50000,1.96176e-08,2e-06,0.026449122,-0.0075929222,0.0013123046,0.020168505,0,0,493500
17400,50000,1.9707243e-08,2e-06,0.027336207,-0.0073454759,0.0015490481,0.021539779,0,0,493500
17500,50000,1.9871939e-08,2e-06,0.028060851,-0.0069693846,0.0016696092,0.022761076,0,0,493500
17600,50000,2.0133948e-08,2e-06,0.028635461,-0.0066137483,0.001660939,0.023682652,0,0,493500
17700,50000,2.0385699e-08,2e-06,0.028942993,-0.0064410303,0.0015318766,0.02403384,0,0,493500
17800,50000,2.0522766e-08,2e-06,0.028957129,-0.0063163922,0.0013251752,0.023965912,0,0,493500
17900,50000,2.0508774e-08,2e-06,0.028822598,-0.0063701316,0.0011595782,0.023612045,0,0,493500
18000,50000,2.0373915e-08,2e-06,0.028703817,-0.0067233473,0.0010735288,0.023053999,0,0,493500
18001,50000,2.037221e-08,2e-06,0.028702979,-0.0067280201,0.0010726651,0.023047624,0,0,493500
18001,50000,2.037221e-08,3e-06,0.056429112,-0.013456189,0.002167741,0.045140664,0,0,0
18100,50000,2.0026993e-08,3e-06,0.021056955,-0.0072564781,0.00090084337,0.01470132,0,0,493500
18200,50000,1.9517337e-08,3e-06,0.015383383,-0.0080383454,0.00069974099,0.0080447788,0,0,493500
18300,50000,1.8940253e-08,3e-06,0.010774205,-0.0092052399,0.00055028654,0.0021192512,0,0,493500
18400,50000,1.8379964e-08,3e-06,0.0073506956,-0.010586898,0.00047223118,-0.0027639709,0,0,493500
18500,50000,1.7891581e-08,3e-06,0.0049980322,-0.012180978,0.00041780677,-0.0067651392,0,0,493500
18600,50000,1.7462416e-08,3e-06,0.003551352,-0.014074635,0.00042496286,-0.01009832,0,0,493500
18700,50000,1.70488e-08,3e-06,0.0028810204,-0.01611282,0.00045010956,-0.012781691,0,0,493500
18800,50000,1.6579415e-08,3e-06,0.0024272853,-0.018242845,0.00044190848,-0.015373651,0,0,493500
18900,50000,1.6016718e-08,3e-06,0.0021647646,-0.020443441,0.00028711422,-0.017991562,0,0,493500
19000,50000,1.5374385e-08,3e-06,0.0020818832,-0.022449248,-6.0073149e-05,-0.020427438,0,0,493500
19001,50000,1.536775e-08,3e-06,0.0020819172,-0.022467377,-6.4575849e-05,-0.020450036,0,0,493500
19001,50000,1.536775e-08,3e-06,0.0041639832,-0.044934475,-0.00026620856,-0.041036701,0,0,0
19100,50000,1.4696476e-08,3e-06,0.0046679318,-0.024091097,-0.00053225714,-0.019955422,0,0,493500
19200,50000,1.4038394e-08,3e-06,0.0077049349,-0.025487167,-0.0010801212,-0.018862353,0,0,493500
19300,50000,1.3454602e-08,3e-06,0.011550506,-0.026411651,-0.0017047698,-0.016565915,0,0,493500
19400,50000,1.3035463e-08,3e-06,0.01574812,-0.026759904,-0.0022729602,-0.013284744,0,0,493500
19500,50000,1.2882506e-08,3e-06,0.019998461,-0.02665509,-0.0026131829,-0.009269812,0,0,493500
19600,50000,1.3022492e-08,3e-06,0.023934326,-0.025862706,-0.0026747913,-0.0046031711,0,0,493500
19700,50000,1.3410401e-08,3e-06,0.027224666,-0.024555517,-0.0024594358,0.00020971337,0,0,493500
19800,50000,1.3973414e-08,3e-06,0.029561491,-0.023049115,-0.0019951349,0.0045172418,0,0,493500
19900,50000,1.4610196e-08,3e-06,0.03098557,-0.021272139,-0.0013822661,0.0083311652,0,0,493500
20000,50000,1.5199093e-08,3e-06,0.03182739,-0.019300845,-0.0007980828,0.011728462,0,0,493500
20100,50000,1.5649645e-08,3e-06,0.032049033,-0.017286466,-0.00037661212,0.014385955,0,0,493500
20200,50000,1.5899744e-08,3e-06,0.031707391,-0.015218689,-0.00050259061,0.015986111,0,0,493500
20300,50000,1.5935944e-08,3e-06,0.030922435,-0.013290508,-0.00073104083,0.016900887,0,0,493500
20400,50000,1.5820656e-08,3e-06,0.029970341,-0.011676322,-0.0012194694,0.017074549,0,0,493500
20500,50000,1.56009e-08,3e-06,0.029183524,-0.010262706,-0.0017510018,0.017169817,0,0,493500
20600,50000,1.5299762e-08,3e-06,0.028691143,-0.0091020845,-0.0023124311,0.017276627,0,0,493500
20700,50000,1.4947639e-08,3e-06,0.028639553,-0.008232652,-0.0029892925,0.017417609,0,0,493500
20800,50000,1.4571243e-08,3e-06,0.029237335,-0.0077807413,-0.0038343824,0.017622211,0,0,493500
20900,50000,1.4230802e-08,3e-06,0.030590176,-0.0077143763,-0.0048566376,0.018019162,0,0,493500
21000,50000,1.4032913e-08,3e-06,0.032410629,-0.0080407064,-0.0056968885,0.018673034,0,0,493500
21001,50000,1.4032091e-08,3e-06,0.032430242,-0.0080457507,-0.0057042087,0.018680282,0,0,493500
21001,50000,1.4032091e-08,4e-06,0.063923147,-0.016091725,-0.01132553,0.036505892,0,0,0
21100,50000,1.3962105e-08,4e-06,0.027297413,-0.0087195041,-0.006333622,0.012244287,0,0,493500
21200,50000,1.4024082e-08,4e-06,0.024207325,-0.0096808653,-0.0067380903,0.007788369,0,0,493500
21300,50000,1.4201534e-08,4e-06,0.022359258,-0.010897451,-0.0068859071,0.0045759003,0,0,493500
21400,50000,1.4405425e-08,4e-06,0.020586052,-0.01235466,-0.0067570732,0.0014743195,0,0,493500
21500,50000,1.4530479e-08,4e-06,0.0188863,-0.014017586,-0.0064049514,-0.0015362376,0,0,493500
21600,50000,1.4535755e-08,4e-06,0.017390249,-0.015969492,-0.0059236133,-0.0045028565,0,0,493500
21700,50000,1.4411289e-08,4e-06,0.01607526,-0.018020899,-0.0053577626,-0.007303402,0,0,493500
21800,50000,1.4155466e-08,4e-06,0.01499975,-0.020090135,-0.0047655154,-0.0098559006,0,0,493500
21900,50000,1.3780928e-08,4e-06,0.014025306,-0.022087866,-0.0043008325,-0.012363393,0,0,493500
22000,50000,1.3299459e-08,4e-06,0.013132811,-0.023822423,-0.0039352101,-0.014624822,0,0,493500
22001,50000,1.3294116e-08,4e-06,0.013124393,-0.023838439,-0.0039313988,-0.014645445,0,0,493500
22001,50000,1.3294116e-08,4e-06,0.02624882,-0.047676742,-0.0079343838,-0.029362307,0,0,0
22100,50000,1.2745608e-08,4e-06,0.016259128,-0.025321288,-0.0036074347,-0.012669595,0,0,493500
22200,50000,1.2175332e-08,4e-06,0.018731691,-0.026639699,-0.0032459584,-0.011153967,0,0,493500
22300,50000,1.1637128e-08,4e-06,0.020862659,-0.027685047,-0.002971203,-0.0097935909,0,0,493500
22400,50000,1.1194448e-08,4e-06,0.02289123,-0.028371616,-0.0026946392,-0.0081750252,0,0,493500
22500,50000,1.0900278e-08,4e-06,0.025336461,-0.028801368,-0.0022105967,-0.0056755031,0,0,493500
22600,50000,1.0778668e-08,4e-06,0.027639202,-0.028886867,-0.0016241298,-0.0028717952,0,0,493500
22700,50000,1.0785113e-08,4e-06,0.029760401,-0.028751972,-0.0010517773,-4.3348476e-05,0,0,493500
22800,50000,1.0837572e-08,4e-06,0.031596122,-0.028558107,-0.00063576224,0.0024022523,0,0,493500
22900,50000,1.088389e-08,4e-06,0.033091599,-0.028254304,-0.00044702552,0.0043902695,0,0,493500
23000,50000,1.0962526e-08,4e-06,0.034386359,-0.02793457,-0.00042364125,0.0060281483,0,0,493500
23100,50000,1.1142533e-08,4e-06,0.03555179,-0.027539073,-0.000470093,0.0075426241,0,0,493500
23200,50000,1.1458585e-08,4e-06,0.036730111,-0.027010541,-0.00038763641,0.0093319332,0,0,493500
23300,50000,1.1880661e-08,4e-06,0.037737378,-0.026452524,-0.00033580708,0.010949047,0,0,493500
23400,50000,1.2324074e-08,4e-06,0.038566882,-0.02597971,-0.00023958002,0.012347592,0,0,493500
23500,50000,1.2693118e-08,4e-06,0.039293513,-0.025540663,-0.00013870746,0.013614142,0,0,493500
23600,50000,1.2918093e-08,4e-06,0.039924245,-0.025087584,-0.00016188761,0.014674773,0,0,493500
23700,50000,1.2991323e-08,4e-06,0.040465889,-0.024638474,-0.00038236578,0.015445049,0,0,493500
23800,50000,1.2962429e-08,4e-06,0.041118763,-0.024144405,-0.00077604586,0.016198312,0,0,493500
23900,50000,1.2982492e-08,4e-06,0.04209818,-0.023711263,-0.0012405698,0.017146348,0,0,493500
24000,50000,1.3113572e-08,4e-06,0.043216077,-0.023346299,-0.0015798596,0.018289918,0,0,493500
24001,50000,1.3115407e-08,4e-06,0.043227947,-0.023342867,-0.0015826704,0.018302411,0,0,493500
24001,50000,1.3115407e-08,5e-06,0.085430217,-0.04668574,-0.0031514226,0.035593055,0,0,0
