metric,value
source_csv,data/processed/SP-002-calib-kn1e14-sig120-tau60-0p1ms_thermo.csv
rows,301
peak_top_force_N,13.739533
peak_top_force_displacement_mm,0.14200000000000002
peak_bottom_force_N,13.306664
peak_bottom_force_displacement_mm,0.14200000000000002
final_intact_bonds,6620.0
final_broken_bonds,103.0
first_break_displacement_mm,0.1145
first_break_step,229000.0
