metric,value
source_csv,/Users/wangjian-macbook13/Documents/颗粒破碎统计研究/data/processed/SP-002-WB-04-xy45-bulk63p27-weak15p818_thermo.csv
rows,601
peak_top_force_N,13.466007
peak_top_force_displacement_mm,0.2935
peak_bottom_force_N,13.010234
peak_bottom_force_displacement_mm,0.2935
final_intact_bonds,5092.0
final_broken_bonds,710.0
first_break_displacement_mm,0.10500000000000001
first_break_step,210000.0
