Step,Atoms,KinEng,top_disp,top_forc,bottom_f,side_for,all_wall,bond_cre,bond_bro,bond_int
1,50000,4.5347186e-20,0,0,-2.1308745,-1.0445141e-08,-2.1308745,0,0,0
100,50000,1.3072156e-07,0,6.4973268e-05,-1.8137461,-0.00016879397,-1.8138499,0,0,493500
200,50000,1.6774981e-07,0,0.00034758911,-1.6797687,0.028112664,-1.6513085,0,1,493499
300,50000,2.1226253e-07,0,0.0011018024,-1.5083522,0.09588002,-1.4113704,0,0,493499
400,50000,2.567092e-07,0,0.0024471058,-1.2943947,0.16744473,-1.1245029,0,0,493499
500,50000,2.9125201e-07,0,0.0040262447,-1.1332928,0.19542219,-0.9338444,0,0,493499
600,50000,3.2467886e-07,0,0.0058510336,-0.96744036,0.2167273,-0.74486203,0,0,493499
700,50000,3.6130931e-07,0,0.0080391136,-0.80446203,0.2443873,-0.55203562,0,0,493499
800,50000,3.9850637e-07,0,0.010135819,-0.71750233,0.24882048,-0.45854604,0,0,493499
900,50000,4.2614377e-07,0,0.012380848,-0.66185078,0.25068194,-0.39878799,0,0,493499
1000,50000,4.6326366e-07,0,0.01470077,-0.58709587,0.23880609,-0.33358901,0,0,493499
1001,50000,4.6326922e-07,0,0.014721683,-0.58672689,0.23868959,-0.33331561,0,0,493499
1001,50000,4.6326922e-07,0,0.029442894,-1.1735065,0.48093559,-0.66312804,0,0,0
1001,50000,4.6326922e-07,0,0.044164105,-1.7602862,0.7231816,-0.99294046,0,0,0
1100,50000,4.9528815e-07,0,0.01683614,-0.56467692,0.23322775,-0.31461303,0,0,493499
1200,50000,5.1241163e-07,0,0.019130508,-0.4964245,0.22700683,-0.25028716,0,0,493499
1201,50000,5.1268318e-07,0,0.019153837,-0.4955659,0.22689356,-0.2495185,0,0,493499
1201,50000,5.1268318e-07,0,0.038307902,-0.99111712,0.45718168,-0.49562754,0,0,0
1201,50000,5.1268318e-07,0,0.057461967,-1.4866683,0.68746981,-0.74173657,0,0,0
1300,50000,5.2686522e-07,0,0.021452117,-0.44006648,0.22268058,-0.19593379,0,0,493499
1400,50000,5.3983863e-07,0,0.024074368,-0.40697326,0.21553445,-0.16736444,0,0,493499
1401,50000,5.3985401e-07,0,0.024099518,-0.40657186,0.21540458,-0.16706776,0,0,493499
1401,50000,5.3985401e-07,0,0.048198674,-0.81313225,0.4327596,-0.33217397,0,0,0
1401,50000,5.3985401e-07,0,0.072297829,-1.2196926,0.65011461,-0.49728019,0,0,0
1500,50000,5.4292532e-07,0,0.026615404,-0.36669456,0.20694793,-0.13313123,0,0,493499
1600,50000,5.4210074e-07,0,0.029795554,-0.32684905,0.19939245,-0.097661039,0,0,493499
1601,50000,5.4218019e-07,0,0.029828133,-0.32642089,0.19930164,-0.097291121,0,0,493499
1601,50000,5.4218019e-07,0,0.059655982,-0.65284179,0.39921969,-0.19396611,0,0,0
1601,50000,5.4218019e-07,0,0.089483832,-0.97926268,0.59913775,-0.2906411,0,0,0
1700,50000,5.4594767e-07,0,0.036081973,-0.29391894,0.19014949,-0.067687473,0,0,493499
1800,50000,5.4737064e-07,0,0.045707167,-0.26999174,0.19172833,-0.03255625,0,0,493499
1801,50000,5.4732541e-07,0,0.045816551,-0.26985418,0.19173345,-0.032304179,0,0,493499
1801,50000,5.4732541e-07,0,0.091632942,-0.53990235,0.3840013,-0.064268108,0,0,0
1801,50000,5.4732541e-07,0,0.13744933,-0.80995053,0.57626915,-0.096232037,0,0,0
1900,50000,5.455978e-07,0,0.056815227,-0.21130576,0.1875135,0.03302297,0,0,493499
2000,50000,5.431993e-07,0,0.067393325,-0.19049258,0.17895195,0.055852699,0,0,493499
2001,50000,5.4314431e-07,0,0.067496493,-0.19029433,0.17884161,0.056043775,0,0,493499
2001,50000,5.4314431e-07,0,0.1349922,-0.3805715,0.36042439,0.11484509,0,0,0
