Step,Atoms,KinEng,top_disp,top_forc,bottom_f,bond_cre,bond_bro,bond_int
0,18000,0,0
1,18000,0,0.020386
1,18000,0,-0,0,0,0,0,0
101,18000,4.1901507e-08,0,0,-28.874896,0,0,211536
101,18000,4.1901507e-08,0,0,-57.749888,0,0,0
1101,18000,1.5210518e-08,2.5e-06,0,-20.301343,0,0,211536
