Step,Atoms,KinEng,top_disp,top_forc,bottom_f,bond_cre,bond_bro,bond_int
0,500000,0,0
1,500000,0,0.492336
1,500000,0,-0,0,0,0,0,0
1000,500000,1.0493268e-12,-0,0,0,0,0,5876000
1001,500000,1.049146e-12,0,0,0,0,0,5876000
1001,500000,1.049146e-12,0,0,0,0,0,0
2000,500000,8.8555144e-13,2.4975e-06,0,0,0,0,5876000
3000,500000,7.5268953e-13,4.9975e-06,0,0,0,0,5876000
4000,500000,6.4344395e-13,7.4975e-06,0,0,0,0,5876000
5000,500000,5.5280127e-13,9.9975e-06,0,0,0,0,5876000
6000,500000,4.7705147e-13,1.24975e-05,0,0,0,0,5876000
7000,500000,4.1331305e-13,1.49975e-05,0,0,0,0,5876000
8000,500000,3.5939262e-13,1.74975e-05,0,0,0,0,5876000
9000,500000,3.1355293e-13,1.99975e-05,0,0,0,0,5876000
10000,500000,2.7440322e-13,2.24975e-05,0,0,0,0,5876000
11000,500000,2.4083565e-13,2.49975e-05,0,0,0,0,5876000
12000,500000,2.1194862e-13,2.74975e-05,0,0,0,0,5876000
13000,500000,1.8700564e-13,2.99975e-05,0,0,0,0,5876000
14000,500000,1.6540022e-13,3.24975e-05,0,0,0,0,5876000
15000,500000,1.4662861e-13,3.49975e-05,0,0,0,0,5876000
16000,500000,1.3027815e-13,3.74975e-05,0,0,0,0,5876000
17000,500000,1.1599597e-13,3.99975e-05,0,0,0,0,5876000
18000,500000,1.0349079e-13,4.24975e-05,0,0,0,0,5876000
19000,500000,9.2515264e-14,4.49975e-05,0,0,0,0,5876000
19001,500000,9.2505062e-14,4.5e-05,0,0,0,0,5876000
19001,500000,9.2505062e-14,4.5e-05,0,0,0,0,0
20000,500000,8.2860361e-14,4.74975e-05,0,0,0,0,5876000
21000,500000,7.4348639e-14,4.99975e-05,0,0,0,0,5876000
22000,500000,6.6828949e-14,5.24975e-05,0,0,0,0,5876000
23000,500000,6.0172132e-14,5.49975e-05,0,0,0,0,5876000
24000,500000,5.426792e-14,5.74975e-05,0,0,0,0,5876000
25000,500000,4.9021505e-14,5.99975e-05,0,0,0,0,5876000
26000,500000,4.4350851e-14,6.24975e-05,0,0,0,0,5876000
27000,500000,4.0185745e-14,6.49975e-05,0,0,0,0,5876000
28000,500000,8.9194756e-11,6.74975e-05,0.47511054,0,0,0,5876000
29000,500000,1.4246279e-09,6.99975e-05,2.0854575,0,0,0,5876000
30000,500000,4.6015828e-09,7.24975e-05,3.7855709,0,0,1,5875999
31000,500000,1.5203193e-08,7.49975e-05,4.7490478,0,0,22,5875977
32000,500000,1.6643331e-08,7.74975e-05,5.0719039,0,0,0,5875977
33000,500000,1.6927401e-08,7.99975e-05,5.3708208,0,0,0,5875977
34000,500000,1.3604793e-08,8.24975e-05,5.4180231,0,0,4,5875973
35000,500000,4.0461083e-10,8.49975e-05,0.025000001,0,0,15,5875958
36000,500000,3.9913031e-10,8.74975e-05,0.77856326,0,0,0,5875958
37000,500000,2.5922264e-09,8.99975e-05,2.1903739,0,0,0,5875958
38000,500000,6.358961e-09,9.24975e-05,3.5839715,0,0,0,5875958
39000,500000,1.0390476e-08,9.49975e-05,4.8003135,0,0,0,5875958
40000,500000,1.3882718e-08,9.74975e-05,5.7957397,0,0,0,5875958
41000,500000,2.3084131e-09,9.99975e-05,2.3236562,0,0,16,5875942
42000,500000,4.1422964e-09,0.0001024975,3.407521,0,0,7,5875935
43000,500000,1.1060283e-08,0.0001049975,5.6655147,0,0,0,5875935
44000,500000,1.7850105e-08,0.0001074975,7.2695379,0,0,0,5875935
45000,500000,2.3386946e-08,0.0001099975,8.3993867,0,0,0,5875935
46000,500000,2.7381493e-08,0.0001124975,9.1111332,0,0,1,5875934
47000,500000,9.4978416e-09,0.0001149975,1.5436194,0,0,27,5875907
48000,500000,9.1755895e-09,0.0001174975,5.0906798,0,0,0,5875907
49000,500000,2.070567e-08,0.0001199975,7.9257925,0,0,2,5875905
50000,500000,3.1829579e-08,0.0001224975,9.9977666,0,0,0,5875905
51000,500000,3.8216044e-08,0.0001249975,11.021154,0,0,0,5875905
52000,500000,4.1533802e-08,0.0001274975,11.52522,0,0,0,5875905
53000,500000,4.3264063e-08,0.0001299975,11.785845,0,0,0,5875905
54000,500000,4.4211458e-08,0.0001324975,11.93061,0,0,0,5875905
55000,500000,4.4763672e-08,0.0001349975,12.016557,0,0,0,5875905
56000,500000,4.5079399e-08,0.0001374975,12.068673,0,0,0,5875905
57000,500000,4.5280948e-08,0.0001399975,12.104247,0,0,0,5875905
58000,500000,4.5422933e-08,0.0001424975,12.130639,0,0,0,5875905
59000,500000,4.552415e-08,0.0001449975,12.150628,0,0,0,5875905
60000,500000,4.5578051e-08,0.0001474975,12.163857,0,0,0,5875905
61000,500000,4.5611412e-08,0.0001499975,12.173997,0,0,0,5875905
61001,500000,4.5611453e-08,0.00015,12.174007,0,0,0,5875905
