metric,value
source_csv,data/processed/SP-002-weakplane-bulk120-weak60-cd110-0p1ms_thermo.csv
rows,301
peak_top_force_N,9.470888
peak_top_force_displacement_mm,0.13799999999999998
peak_bottom_force_N,8.9593528
peak_bottom_force_displacement_mm,0.13799999999999998
final_intact_bonds,5888.0
final_broken_bonds,71.0
first_break_displacement_mm,0.1055
first_break_step,211000.0
