timestep,pebble_id,reference_step,initial_internal_bonds,intact_internal_bonds,broken_internal_bonds,delta_broken_since_previous_dump,top_displacement_m,top_displacement_mm,top_force_z_N,bottom_force_z_N
56000,1,2000,5876,5876,0,0,0.0001374975,0.1374975,34.932276,-0.083333803
56000,2,2000,5876,5876,0,0,0.0001374975,0.1374975,34.932276,-0.083333803
56000,3,2000,5876,5876,0,0,0.0001374975,0.1374975,34.932276,-0.083333803
56000,4,2000,5876,5876,0,0,0.0001374975,0.1374975,34.932276,-0.083333803
56000,5,2000,5876,5876,0,0,0.0001374975,0.1374975,34.932276,-0.083333803
56000,6,2000,5876,5876,0,0,0.0001374975,0.1374975,34.932276,-0.083333803
56000,7,2000,5876,5876,0,0,0.0001374975,0.1374975,34.932276,-0.083333803
56000,8,2000,5876,5876,0,0,0.0001374975,0.1374975,34.932276,-0.083333803
56000,9,2000,5876,5808,68,14,0.0001374975,0.1374975,34.932276,-0.083333803
56000,10,2000,5876,5808,68,14,0.0001374975,0.1374975,34.932276,-0.083333803
56000,11,2000,5876,5808,68,14,0.0001374975,0.1374975,34.932276,-0.083333803
56000,12,2000,5876,5808,68,14,0.0001374975,0.1374975,34.932276,-0.083333803
58000,1,2000,5876,5876,0,0,0.0001424975,0.1424975,41.96989,-0.076665193
58000,2,2000,5876,5876,0,0,0.0001424975,0.1424975,41.96989,-0.076665193
58000,3,2000,5876,5876,0,0,0.0001424975,0.1424975,41.96989,-0.076665193
58000,4,2000,5876,5876,0,0,0.0001424975,0.1424975,41.96989,-0.076665193
58000,5,2000,5876,5876,0,0,0.0001424975,0.1424975,41.96989,-0.076665193
58000,6,2000,5876,5876,0,0,0.0001424975,0.1424975,41.96989,-0.076665193
58000,7,2000,5876,5876,0,0,0.0001424975,0.1424975,41.96989,-0.076665193
58000,8,2000,5876,5876,0,0,0.0001424975,0.1424975,41.96989,-0.076665193
58000,9,2000,5876,5807,69,1,0.0001424975,0.1424975,41.96989,-0.076665193
58000,10,2000,5876,5807,69,1,0.0001424975,0.1424975,41.96989,-0.076665193
58000,11,2000,5876,5807,69,1,0.0001424975,0.1424975,41.96989,-0.076665193
58000,12,2000,5876,5807,69,1,0.0001424975,0.1424975,41.96989,-0.076665193
60000,1,2000,5876,5876,0,0,0.0001474975,0.1474975,40.454845,-0.070675325
60000,2,2000,5876,5876,0,0,0.0001474975,0.1474975,40.454845,-0.070675325
60000,3,2000,5876,5876,0,0,0.0001474975,0.1474975,40.454845,-0.070675325
60000,4,2000,5876,5876,0,0,0.0001474975,0.1474975,40.454845,-0.070675325
60000,5,2000,5876,5876,0,0,0.0001474975,0.1474975,40.454845,-0.070675325
60000,6,2000,5876,5876,0,0,0.0001474975,0.1474975,40.454845,-0.070675325
60000,7,2000,5876,5876,0,0,0.0001474975,0.1474975,40.454845,-0.070675325
60000,8,2000,5876,5876,0,0,0.0001474975,0.1474975,40.454845,-0.070675325
60000,9,2000,5876,5800,76,7,0.0001474975,0.1474975,40.454845,-0.070675325
60000,10,2000,5876,5800,76,7,0.0001474975,0.1474975,40.454845,-0.070675325
60000,11,2000,5876,5800,76,7,0.0001474975,0.1474975,40.454845,-0.070675325
60000,12,2000,5876,5800,76,7,0.0001474975,0.1474975,40.454845,-0.070675325
