Step,Atoms,KinEng,top_disp,top_forc,bottom_f,side_for,all_wall,bond_cre,bond_bro,bond_int
1,50000,4.5347186e-20,0,0,-0.35514575,-4.2642109e-09,-0.35514575,0,0,0
100,50000,5.3378221e-09,0,0,-0.34370194,-6.2140504e-05,-0.34376408,0,0,493500
200,50000,8.0897882e-09,0,4.0331975e-06,-0.33951562,0.00062060904,-0.33889098,0,0,493500
300,50000,1.0803304e-08,0,1.9006727e-05,-0.3338808,0.0032860489,-0.33057574,0,0,493500
400,50000,1.6478438e-08,0,4.8176795e-05,-0.32646245,0.0075670269,-0.31884724,0,0,493500
500,50000,1.9387851e-08,0,8.8640315e-05,-0.31942141,0.011382871,-0.3079499,0,0,493500
600,50000,2.0874344e-08,0,0.00014411614,-0.30848818,0.014658954,-0.29368511,0,0,493500
700,50000,2.4711299e-08,0,0.00021325261,-0.29417033,0.018199873,-0.2757572,0,0,493500
800,50000,2.7494143e-08,0,0.00029008459,-0.27996934,0.022656326,-0.25702293,0,0,493500
900,50000,2.956814e-08,0,0.00038518641,-0.26745532,0.027483427,-0.23958671,0,0,493500
1000,50000,3.4111753e-08,0,0.0004980028,-0.25283478,0.031085749,-0.22125102,0,0,493500
1001,50000,3.4147184e-08,0,0.00049915594,-0.25270254,0.031114662,-0.22108872,0,0,493500
1001,50000,3.4147184e-08,0,0.00099830042,-0.50540887,0.062676778,-0.44173379,0,0,0
1001,50000,3.4147184e-08,0,0.0014974449,-0.7581152,0.094238894,-0.66237886,0,0,0
1100,50000,3.7424559e-08,0,0.00062110196,-0.24173276,0.03378373,-0.20732793,0,0,493500
1200,50000,3.9153731e-08,0,0.00075467306,-0.22908592,0.036560444,-0.1917708,0,0,493500
1201,50000,3.9196061e-08,0,0.00075601658,-0.22893345,0.036588722,-0.19158871,0,0,493500
1201,50000,3.9196061e-08,0,0.001512018,-0.45786043,0.073519314,-0.3828291,0,0,0
1201,50000,3.9196061e-08,0,0.0022680195,-0.68678741,0.11044991,-0.57406949,0,0,0
1300,50000,4.3714241e-08,0,0.00089123982,-0.21499173,0.03974292,-0.17435757,0,0,493500
1400,50000,4.6472003e-08,0,0.0010303737,-0.20357388,0.042954066,-0.15958944,0,0,493500
1401,50000,4.650657e-08,0,0.0010317504,-0.20346366,0.042981453,-0.15945046,0,0,493500
1401,50000,4.650657e-08,0,0.0020634819,-0.40692736,0.086085214,-0.31877867,0,0,0
1401,50000,4.650657e-08,0,0.0030952133,-0.61039107,0.12918898,-0.47810688,0,0,0
1500,50000,4.8909683e-08,0,0.0011709287,-0.19311526,0.045070953,-0.14687338,0,0,493500
1600,50000,5.316627e-08,0,0.001323424,-0.18368801,0.046591916,-0.13577267,0,0,493500
1601,50000,5.3189235e-08,0,0.001325003,-0.1835919,0.046604032,-0.13566286,0,0,493500
1601,50000,5.3189235e-08,0,0.0026500089,-0.36718305,0.093416127,-0.27111691,0,0,0
1601,50000,5.3189235e-08,0,0.0039750148,-0.5507742,0.14022822,-0.40657096,0,0,0
1700,50000,5.6048406e-08,0,0.0014825601,-0.17513055,0.04741316,-0.12623483,0,0,493500
1800,50000,5.8766184e-08,0,0.0016353532,-0.169219,0.048462537,-0.11912111,0,0,493500
1801,50000,5.8796196e-08,0,0.0016368935,-0.16915136,0.048472907,-0.11904156,0,0,493500
1801,50000,5.8796196e-08,0,0.0032737846,-0.3382993,0.097672089,-0.23735343,0,0,0
1801,50000,5.8796196e-08,0,0.0049106757,-0.50744724,0.14687127,-0.3556653,0,0,0
1900,50000,6.1666301e-08,0,0.0017916085,-0.16034409,0.049026506,-0.10952598,0,0,493500
2000,50000,6.4091873e-08,0,0.0019417817,-0.15232437,0.048883161,-0.10149943,0,0,493500
2001,50000,6.4125557e-08,0,0.0019432504,-0.1522636,0.048881552,-0.1014388,0,0,493500
2001,50000,6.4125557e-08,0,0.0038864882,-0.30453087,0.098848237,-0.20179614,0,0,0
