Step,Atoms,KinEng,top_disp,top_forc,bottom_f,side_for,all_wall,bond_cre,bond_bro,bond_int
14900,50000,1.9576059e-08,4e-06,0.015034223,-0.0064916108,-0.0025701513,0.0059724606,0,0,493500
15000,50000,2.015452e-08,4e-06,0.013871444,-0.0071367841,-0.002459031,0.0042756292,0,0,493500
15001,50000,2.0160101e-08,4e-06,0.013858762,-0.0071426185,-0.0024575332,0.0042586099,0,0,493500
15001,50000,2.0160101e-08,5e-06,0.026830951,-0.014285046,-0.004914983,0.0076309226,0,0,0
15001,50000,2.0160101e-08,5e-06,0.039803141,-0.021427473,-0.0073724328,0.011003235,0,0,0
15100,50000,2.0673503e-08,5e-06,0.012558602,-0.0076528519,-0.0022748706,0.00263088,0,0,493500
15200,50000,2.106896e-08,5e-06,0.011188517,-0.008032769,-0.0020455415,0.0011102061,0,0,493500
15300,50000,2.1276309e-08,5e-06,0.0098392924,-0.0082913305,-0.0017861629,-0.00023820094,0,0,493500
15400,50000,2.1295059e-08,5e-06,0.008605418,-0.0084022496,-0.0015296718,-0.0013265034,0,0,493500
15500,50000,2.1183007e-08,5e-06,0.0075304046,-0.0083660399,-0.0012897859,-0.0021254213,0,0,493500
15600,50000,2.1015662e-08,5e-06,0.0066401572,-0.0081984877,-0.0010658056,-0.0026241361,0,0,493500
15700,50000,2.0864151e-08,5e-06,0.0059679281,-0.0079004599,-0.00088377148,-0.0028163034,0,0,493500
15800,50000,2.0757813e-08,5e-06,0.0055276976,-0.0075174191,-0.00073402084,-0.0027237424,0,0,493500
15900,50000,2.0680339e-08,5e-06,0.0052941626,-0.0070951648,-0.0006284162,-0.0024294184,0,0,493500
16000,50000,2.0598131e-08,5e-06,0.0052247695,-0.0066756887,-0.00056261585,-0.0020135351,0,0,493500
16001,50000,2.0597203e-08,5e-06,0.0052246992,-0.0066716515,-0.00056208456,-0.0020090368,0,0,493500
16001,50000,2.0597203e-08,6e-06,0.0096976021,-0.013343301,-0.0017256393,-0.0053713385,0,0,0
16001,50000,2.0597203e-08,6e-06,0.014170505,-0.020014951,-0.0028891941,-0.0087336402,0,0,0
16100,50000,2.0491513e-08,6e-06,0.0052540874,-0.006283587,-0.00056820697,-0.0015977066,0,0,493500
16200,50000,2.0348436e-08,6e-06,0.0053337614,-0.0059282879,-0.00059863271,-0.0011931592,0,0,493500
16300,50000,2.0155188e-08,6e-06,0.005454105,-0.0056308866,-0.00066264562,-0.00083942722,0,0,493500
16400,50000,1.9912889e-08,6e-06,0.0056054909,-0.0053913451,-0.00073999486,-0.00052584904,0,0,493500
16500,50000,1.9622636e-08,6e-06,0.0057834173,-0.0052234573,-0.000805064,-0.00024510397,0,0,493500
16600,50000,1.9288871e-08,6e-06,0.0059889394,-0.0051260086,-0.00086669707,-3.7662404e-06,0,0,493500
16700,50000,1.8937611e-08,6e-06,0.0062034746,-0.0050746959,-0.00091620477,0.0002125739,0,0,493500
16800,50000,1.8622128e-08,6e-06,0.0063812056,-0.0050631871,-0.00095389773,0.00036412075,0,0,493500
16900,50000,1.83859e-08,6e-06,0.0065265924,-0.0050739952,-0.00097028083,0.00048231636,0,0,493500
17000,50000,1.8250373e-08,6e-06,0.0066776618,-0.00509213,-0.00095283549,0.00063269637,0,0,493500
17001,50000,1.8249556e-08,6e-06,0.006679258,-0.0050923812,-0.00095253885,0.00063433801,0,0,493500
17001,50000,1.8249556e-08,7e-06,0.012575833,-0.010184784,-0.0019050654,0.00048598291,0,0,0
17001,50000,1.8249556e-08,7e-06,0.018472408,-0.015277188,-0.002857592,0.0003376278,0,0,0
17100,50000,1.8219399e-08,7e-06,0.0068484778,-0.0051377791,-0.00090543674,0.000805262,0,0,493500
17200,50000,1.8274153e-08,7e-06,0.0070458426,-0.0052066675,-0.00082502657,0.0010141485,0,0,493500
17300,50000,1.8381832e-08,7e-06,0.0072459817,-0.005273313,-0.00073358079,0.0012390879,0,0,493500
17400,50000,1.8516236e-08,7e-06,0.0074186817,-0.005352475,-0.00063263698,0.0014335697,0,0,493500
17500,50000,1.8663511e-08,7e-06,0.0075567013,-0.0054350077,-0.00053070924,0.0015909844,0,0,493500
17600,50000,1.8820148e-08,7e-06,0.007654595,-0.0055214041,-0.00043630189,0.0016968889,0,0,493500
17700,50000,1.8979654e-08,7e-06,0.0077092174,-0.0056331188,-0.00035836746,0.0017177311,0,0,493500
17800,50000,1.9135364e-08,7e-06,0.0077267585,-0.0057607495,-0.00031419463,0.0016518144,0,0,493500
17900,50000,1.9282833e-08,7e-06,0.0076823169,-0.005920754,-0.00028410074,0.0014774621,0,0,493500
