metric,value
source_csv,data/processed/PB-003-staged-target1020_thermo.csv
rows,34
peak_top_force_N,31.517749
peak_top_force_displacement_mm,0.12499500000000001
peak_bottom_force_N,0.0
peak_bottom_force_displacement_mm,-0.0
final_intact_bonds,79808.0
final_broken_bonds,868.0
first_break_displacement_mm,0.099995
first_break_step,21000.0
