Step,Atoms,KinEng,top_disp,top_forc,bottom_f,side_for,all_wall,bond_cre,bond_bro,bond_int
6300,50000,4.2042876e-09,0,0.00088639674,-0.0017048918,0.00067662221,-0.00014187281,0,0,493500
6400,50000,4.1092455e-09,0,0.0008284928,-0.0015944422,0.00054968812,-0.00021626125,0,0,493500
6500,50000,4.0075126e-09,0,0.00077377886,-0.0015453993,0.00046505489,-0.00030656553,0,0,493500
6600,50000,3.9129348e-09,0,0.00072091916,-0.0014979494,0.00036814968,-0.00040888053,0,0,493500
6700,50000,3.8240243e-09,0,0.00066972845,-0.0014343229,0.00028964702,-0.00047494739,0,0,493500
6800,50000,3.7234729e-09,0,0.00062160565,-0.0013455071,0.00020524912,-0.00051865229,0,0,493500
6900,50000,3.6310458e-09,0,0.00057572554,-0.0012539328,0.00013557704,-0.00054263021,0,0,493500
7000,50000,3.5438994e-09,0,0.00053287099,-0.0011451191,8.3759526e-05,-0.00052848855,0,0,493500
7100,50000,3.4449493e-09,0,0.00049222395,-0.0010833904,2.9777322e-05,-0.00056138915,0,0,493500
7200,50000,3.3589307e-09,0,0.00045285443,-0.001030004,-5.5637882e-06,-0.00058271338,0,0,493500
7300,50000,3.2781238e-09,0,0.00041673399,-0.00093631078,-4.7085793e-05,-0.00056666258,0,0,493500
7400,50000,3.1866536e-09,0,0.00038224459,-0.00086433468,-7.9581938e-05,-0.00056167203,0,0,493500
7500,50000,3.1032203e-09,0,0.00034905313,-0.00078851804,-0.00011005806,-0.00054952297,0,0,493500
7600,50000,3.0252822e-09,0,0.00031907829,-0.00070784006,-0.00012324315,-0.00051200492,0,0,493500
7700,50000,2.9429936e-09,0,0.00029127584,-0.00065715203,-0.00012180193,-0.00048767812,0,0,493500
7800,50000,2.8604866e-09,0,0.00026510712,-0.00059165037,-0.00012749689,-0.00045404013,0,0,493500
7900,50000,2.7899777e-09,0,0.0002408752,-0.00052504343,-0.00012109755,-0.00040526578,0,0,493500
8000,50000,2.7174345e-09,0,0.00021827978,-0.00047228252,-0.00011875487,-0.00037275761,0,0,493500
8100,50000,2.6420702e-09,0,0.00019773784,-0.0004128895,-0.0001134413,-0.00032859295,0,0,493500
8200,50000,2.5762308e-09,0,0.00017895678,-0.0003535327,-0.00010509623,-0.00027967215,0,0,493500
8300,50000,2.5082566e-09,0,0.00016106068,-0.00031217961,-9.3436917e-05,-0.00024455585,0,0,493500
8400,50000,2.4381149e-09,0,0.00014464259,-0.0002676134,-8.083521e-05,-0.00020380602,0,0,493500
8500,50000,2.3765325e-09,0,0.0001294274,-0.00022570094,-7.2657827e-05,-0.00016893137,0,0,493500
8600,50000,2.3126761e-09,0,0.0001148481,-0.00018942817,-6.0636154e-05,-0.00013521623,0,0,493500
8700,50000,2.2500667e-09,0,0.00010115878,-0.00013892311,-5.2009812e-05,-8.9774148e-05,0,0,493500
8800,50000,2.1902332e-09,0,8.8449849e-05,-0.00010545939,-4.1391092e-05,-5.8400635e-05,0,0,493500
8900,50000,2.1330119e-09,0,7.6975338e-05,-7.3591349e-05,-3.0185537e-05,-2.6801548e-05,0,0,493500
9000,50000,2.0718464e-09,0,6.599682e-05,-5.397632e-05,-2.08017e-05,-8.7812001e-06,0,0,493500
9100,50000,2.0140961e-09,0,5.5503308e-05,-4.2866579e-05,-8.4174772e-06,4.2192519e-06,0,0,493500
9200,50000,1.962607e-09,0,4.5981947e-05,-3.8445625e-05,-2.7538671e-06,4.7824554e-06,0,0,493500
9300,50000,1.9074376e-09,0,3.703588e-05,-4.0050802e-05,3.3924141e-06,3.7749276e-07,0,0,493500
9400,50000,1.8539601e-09,0,2.8820775e-05,-3.3290222e-05,6.5743692e-06,2.1049214e-06,0,0,493500
9500,50000,1.8085581e-09,0,2.1411489e-05,-3.4336791e-05,1.4289858e-05,1.3645553e-06,0,0,493500
9600,50000,1.7585613e-09,0,1.4716978e-05,-3.7594763e-05,1.7243328e-05,-5.6344576e-06,0,0,493500
9700,50000,1.7095473e-09,0,8.9668733e-06,-4.1928992e-05,1.6762192e-05,-1.6199927e-05,0,0,493500
9800,50000,1.6647945e-09,0,4.0530507e-06,-4.4702183e-05,1.2913953e-05,-2.773518e-05,0,0,493500
9900,50000,1.6216931e-09,0,2.9255435e-07,-4.5955437e-05,6.8196323e-06,-3.884325e-05,0,0,493500
10000,50000,1.5760622e-09,0,-9.9205484e-07,-4.5441379e-05,2.494291e-06,-4.3939142e-05,0,0,493500
10001,50000,1.5756248e-09,0,-9.6891444e-07,-4.5397976e-05,2.4758575e-06,-4.3891032e-05,0,0,493500
10001,50000,1.5756248e-09,0,-1.9376028e-06,-9.0782865e-05,4.5266602e-06,-8.8193808e-05,0,0,0
10100,50000,1.5376493e-09,0,0.0027097568,-4.2125493e-05,-1.7497784e-06,0.0026658815,0,0,493500
10200,50000,1.51567e-09,0,0.0064982256,-4.4825127e-05,-3.1356622e-06,0.0064502648,0,0,493500
10300,50000,1.5417753e-09,0,0.011015319,-4.3910737e-05,-4.9318508e-06,0.010966477,0,0,493500
10400,50000,1.7014823e-09,0,0.015784391,-4.8293128e-05,-6.5017503e-06,0.015729596,0,0,493500
10500,50000,2.1068016e-09,0,0.020375258,-4.857233e-05,-6.3602188e-06,0.020320325,0,0,493500
10600,50000,2.8774887e-09,0,0.024449032,-4.3754168e-05,-9.810577e-06,0.024395467,0,0,493500
10700,50000,4.1133817e-09,0,0.027653633,-4.3416783e-05,-8.0711299e-06,0.027602145,0,0,493500
10800,50000,5.8133793e-09,0,0.029735327,-3.8351999e-05,-9.2237991e-06,0.029687751,0,0,493500
10900,50000,7.8902248e-09,0,0.030645479,-3.9594139e-05,-7.3955931e-06,0.030598489,0,0,493500
11000,50000,1.0214943e-08,0,0.030455959,-3.9437104e-05,-7.161474e-06,0.03040936,0,0,493500
11001,50000,1.0239008e-08,0,0.030449105,-3.9409874e-05,-7.1734826e-06,0.030402521,0,0,493500
11001,50000,1.0239008e-08,1e-06,0.059888694,-7.8811602e-05,-1.4346698e-05,0.059795536,0,0,0
11100,50000,1.2151203e-08,1e-06,0.021415933,-3.8102465e-05,-7.75728e-06,0.021370073,0,0,493500
11200,50000,1.3344224e-08,1e-06,0.014144025,-3.6121247e-05,-6.3595034e-06,0.014101544,0,0,493500
11300,50000,1.3899411e-08,1e-06,0.0079865416,-3.0513493e-05,-6.2490257e-06,0.0079497791,0,0,493500
11400,50000,1.4000019e-08,1e-06,0.0032627625,-2.6899979e-05,-3.7600591e-06,0.0032321024,0,0,493500
11500,50000,1.3824525e-08,1e-06,0.0002251276,-2.4612678e-05,-3.3828068e-06,0.00019713211,0,0,493500
11600,50000,1.3421138e-08,1e-06,0,-2.4968257e-05,-1.2313003e-07,-2.5091388e-05,0,0,493500
11700,50000,1.2885541e-08,1e-06,0,-2.2638832e-05,-5.2880707e-07,-2.3167639e-05,0,0,493500
11800,50000,1.2277356e-08,1e-06,0,-2.0974405e-05,-8.3397781e-08,-2.1057803e-05,0,0,493500
11900,50000,1.1664748e-08,1e-06,0,-1.6397467e-05,-1.6668056e-05,-3.3065523e-05,0,0,493500
12000,50000,1.1116246e-08,1e-06,0,-1.3163907e-05,-9.6748724e-05,-0.00010991263,0,0,493500
12001,50000,1.111125e-08,1e-06,0,-1.3160584e-05,-9.771741e-05,-0.00011087799,0,0,493500
12001,50000,1.111125e-08,1e-06,0,-2.6331151e-05,-0.0001950507,-0.00022138185,0,0,0
12100,50000,1.0690813e-08,1e-06,0,-1.2214347e-05,-0.0002176082,-0.00022982255,0,0,493500
12200,50000,1.0450276e-08,1e-06,0,-9.8173517e-06,-0.00037435081,-0.00038416816,0,0,493500
12300,50000,1.0255383e-08,1e-06,0,-1.1237349e-05,-0.00055164735,-0.0005628847,0,0,493500
12400,50000,9.9655992e-09,1e-06,0,-9.3316054e-06,-0.00075591077,-0.00076524238,0,0,493500
12500,50000,9.5447987e-09,1e-06,0,-7.1701326e-06,-0.00092979353,-0.00093696366,0,0,493500
12600,50000,9.029877e-09,1e-06,0,-5.6280253e-06,-0.0010781124,-0.0010837404,0,0,493500
12700,50000,8.4380308e-09,1e-06,0,-3.5867871e-06,-0.0012331108,-0.0012366976,0,0,493500
12800,50000,7.8534538e-09,1e-06,0,-5.1387846e-06,-0.0013820372,-0.001387176,0,0,493500
12900,50000,7.3183679e-09,1e-06,0,-8.0429093e-06,-0.0015126503,-0.0015206932,0,0,493500
13000,50000,6.8482298e-09,1e-06,0,-1.1357312e-05,-0.0015727165,-0.0015840738,0,0,493500
13001,50000,6.8438841e-09,1e-06,0,-1.137886e-05,-0.0015730476,-0.0015844264,0,0,493500
13001,50000,6.8438841e-09,2e-06,0,-2.2751928e-05,-0.0031456355,-0.0031683874,0,0,0
13100,50000,6.4695882e-09,2e-06,0,-1.2247446e-05,-0.0016022035,-0.001614451,0,0,493500
13200,50000,6.2079893e-09,2e-06,0,-1.4088738e-05,-0.0016104511,-0.0016245399,0,0,493500
13300,50000,5.9787182e-09,2e-06,0,-1.9059846e-05,-0.0015833245,-0.0016023844,0,0,493500
13400,50000,5.7515849e-09,2e-06,0,-2.9412964e-05,-0.001509047,-0.00153846,0,0,493500
13500,50000,5.5245606e-09,2e-06,0,-5.058788e-05,-0.0013986506,-0.0014492385,0,0,493500
13600,50000,5.2752724e-09,2e-06,0,-8.4453195e-05,-0.0012906631,-0.0013751162,0,0,493500
13700,50000,5.0281412e-09,2e-06,0,-0.00012894517,-0.0011547177,-0.0012836629,0,0,493500
13800,50000,4.8220807e-09,2e-06,0,-0.00018652427,-0.00099268659,-0.0011792109,0,0,493500
13900,50000,4.6350518e-09,2e-06,0,-0.0002611618,-0.00081625063,-0.0010774124,0,0,493500
14000,50000,4.4576849e-09,2e-06,0,-0.00035433882,-0.00064889137,-0.0010032302,0,0,493500
14001,50000,4.4559873e-09,2e-06,0,-0.00035539078,-0.00064732409,-0.0010027149,0,0,493500
14001,50000,4.4559873e-09,2e-06,0,-0.00071080283,-0.0012946526,-0.0020054554,0,0,0
14100,50000,4.2998933e-09,2e-06,0,-0.00047451697,-0.00049440885,-0.00096892582,0,0,493500
14200,50000,4.1534666e-09,2e-06,0,-0.00061986383,-0.00035562703,-0.00097549085,0,0,493500
14300,50000,3.98551e-09,2e-06,0,-0.00077175649,-0.00024408078,-0.0010158373,0,0,493500
14400,50000,3.818611e-09,2e-06,0,-0.00092482205,-0.00014686626,-0.0010716883,0,0,493500
14500,50000,3.6433642e-09,2e-06,0,-0.0010731008,-7.2437704e-05,-0.0011455386,0,0,493500
14600,50000,3.4413401e-09,2e-06,0,-0.0012071261,-3.1058388e-05,-0.0012381845,0,0,493500
14700,50000,3.2492305e-09,2e-06,0,-0.0013368785,-3.5884562e-05,-0.0013727631,0,0,493500
14800,50000,3.0865687e-09,2e-06,0,-0.0014561162,-5.0366922e-05,-0.0015064831,0,0,493500
14900,50000,2.94683e-09,2e-06,0,-0.001543076,-6.636974e-05,-0.0016094457,0,0,493500
15000,50000,2.8549523e-09,2e-06,0.00072194214,-0.0015951196,-7.9882867e-05,-0.00095306035,0,0,493500
15001,50000,2.854325e-09,2e-06,0.0007368274,-0.0015954532,-8.0000423e-05,-0.00093862626,0,0,493500
15001,50000,2.854325e-09,3e-06,0.00098179949,-0.0031908655,-0.00015999187,-0.0023690579,0,0,0
15100,50000,2.8031412e-09,3e-06,-6.4362511e-05,-0.0016299466,-8.9438976e-05,-0.0017837481,0,0,493500
15200,50000,2.759361e-09,3e-06,0,-0.0017122911,-9.4795004e-05,-0.0018070861,0,0,493500
15300,50000,2.7133839e-09,3e-06,0,-0.0018191929,-0.00010784285,-0.0019270358,0,0,493500
15400,50000,2.6720666e-09,3e-06,0,-0.0019400912,-0.00013423256,-0.0020743238,0,0,493500
15500,50000,2.6111492e-09,3e-06,0,-0.0020537576,-0.00017467904,-0.0022284366,0,0,493500
15600,50000,2.5301674e-09,3e-06,0,-0.0021552694,-0.00022635687,-0.0023816262,0,0,493500
15700,50000,2.4496729e-09,3e-06,0,-0.0022396913,-0.00029272692,-0.0025324183,0,0,493500
15800,50000,2.3521449e-09,3e-06,0,-0.0022997679,-0.00035231015,-0.0026520781,0,0,493500
15900,50000,2.2415699e-09,3e-06,0,-0.0023415339,-0.00040385045,-0.0027453843,0,0,493500
16000,50000,2.1389205e-09,3e-06,0,-0.0023709762,-0.00044602655,-0.0028170027,0,0,493500
16001,50000,2.1379138e-09,3e-06,0,-0.0023711758,-0.00044642388,-0.0028175996,0,0,493500
16001,50000,2.1379138e-09,3e-06,0,-0.0047423181,-0.00089337497,-0.0056356931,0,0,0
16100,50000,2.0365439e-09,3e-06,0,-0.0023766389,-0.00051395733,-0.0028905963,0,0,493500
16200,50000,1.9374376e-09,3e-06,0,-0.0023610226,-0.00060089397,-0.0029619166,0,0,493500
16300,50000,1.8573099e-09,3e-06,0,-0.0023206368,-0.00067825671,-0.0029988935,0,0,493500
16400,50000,1.7961811e-09,3e-06,0.001399484,-0.0022424604,-0.0007300866,-0.001573063,0,0,493500
16500,50000,1.7558393e-09,3e-06,0.0039947611,-0.0021371263,-0.00075493006,0.0011027047,0,0,493500
16600,50000,1.7703665e-09,3e-06,0.0072337374,-0.002015033,-0.00079713137,0.004421573,0,0,493500
16700,50000,1.9038449e-09,3e-06,0.010772037,-0.0018758818,-0.00085144629,0.0080447087,0,0,493500
16800,50000,2.2346285e-09,3e-06,0.014294791,-0.001721002,-0.00088439376,0.011689395,0,0,493500
16900,50000,2.8634781e-09,3e-06,0.017614476,-0.0015532101,-0.000883372,0.015177894,0,0,493500
17000,50000,3.81976e-09,3e-06,0.020483064,-0.0013722022,-0.00086449125,0.01824637,0,0,493500
17001,50000,3.8308006e-09,3e-06,0.020508282,-0.0013703564,-0.00086436579,0.01827356,0,0,493500
17001,50000,3.8308006e-09,4e-06,0.040074531,-0.002740691,-0.0020257998,0.03530804,0,0,0
17100,50000,4.739148e-09,4e-06,0.015312637,-0.0011912799,-0.0008590663,0.013262291,0,0,493500
17200,50000,5.2726708e-09,4e-06,0.011045982,-0.0010244707,-0.00086224066,0.0091592705,0,0,493500
17300,50000,5.3970694e-09,4e-06,0.0070947767,-0.00086947598,-0.00085495389,0.0053703468,0,0,493500
17400,50000,5.2820898e-09,4e-06,0.0038739177,-0.00073498353,-0.0008190914,0.0023198427,0,0,493500
17500,50000,5.1454299e-09,4e-06,0.0015656315,-0.00061814797,-0.00078491014,0.00016257338,0,0,493500
17600,50000,5.0758807e-09,4e-06,0.00014175586,-0.00051697268,-0.00073310882,-0.0011083256,0,0,493500
17700,50000,5.0419714e-09,4e-06,0,-0.00044725169,-0.00066832097,-0.0011155727,0,0,493500
17800,50000,4.9637405e-09,4e-06,0,-0.00044780895,-0.00062540188,-0.0010732108,0,0,493500
17900,50000,4.7812677e-09,4e-06,0,-0.0004554654,-0.00060042925,-0.0010558947,0,0,493500
18000,50000,4.5376384e-09,4e-06,0,-0.00045927997,-0.00059198201,-0.001051262,0,0,493500
18001,50000,4.5349641e-09,4e-06,0,-0.00045930113,-0.00059188771,-0.0010511888,0,0,493500
18001,50000,4.5349641e-09,4e-06,0,-0.00091859729,-0.0011837664,-0.0021023636,0,0,0
18100,50000,4.2602271e-09,4e-06,0,-0.00045903606,-0.00057800715,-0.0010370432,0,0,493500
18200,50000,3.9681522e-09,4e-06,0,-0.00045086229,-0.00056582838,-0.0010166907,0,0,493500
18300,50000,3.6875637e-09,4e-06,0.0003597317,-0.00043638033,-0.00055682336,-0.000633472,0,0,493500
18400,50000,3.471302e-09,4e-06,0.001792812,-0.00041777632,-0.00055242924,0.00082260646,0,0,493500
18500,50000,3.3725098e-09,4e-06,0.0037415308,-0.00039402954,-0.00053610937,0.0028113919,0,0,493500
18600,50000,3.3981196e-09,4e-06,0.0059718344,-0.00037072824,-0.00051888877,0.0050822173,0,0,493500
18700,50000,3.5914052e-09,4e-06,0.0084341454,-0.00034505584,-0.00051005631,0.0075790333,0,0,493500
18800,50000,3.9891599e-09,4e-06,0.010915527,-0.00031607799,-0.00046019687,0.010139252,0,0,493500
18900,50000,4.557044e-09,4e-06,0.013211017,-0.0002851407,-0.00039302352,0.012532853,0,0,493500
19000,50000,5.2431738e-09,4e-06,0.015276794,-0.00025371145,-0.0003214505,0.014701632,0,0,493500
19001,50000,5.2506797e-09,4e-06,0.015295255,-0.00025339932,-0.00032074028,0.014721115,0,0,493500
19001,50000,5.2506797e-09,5e-06,0.029693557,-0.00050679751,-0.00089352158,0.028293238,0,0,0
19100,50000,5.7571226e-09,5e-06,0.010293429,-0.00022221,-0.0002584184,0.0098128006,0,0,493500
19200,50000,5.8956598e-09,5e-06,0.0065140427,-0.00019236922,-0.00020288221,0.0061187913,0,0,493500
19300,50000,5.7775507e-09,5e-06,0.0034241416,-0.00016601296,-0.00014822514,0.0031099035,0,0,493500
19400,50000,5.5688748e-09,5e-06,0.0011983992,-0.00013883338,-0.0001166141,0.00094295172,0,0,493500
19500,50000,5.3978951e-09,5e-06,-5.3093482e-05,-0.00011395248,-0.00010107503,-0.00026812099,0,0,493500
19600,50000,5.322671e-09,5e-06,0,-9.1072264e-05,-9.690123e-05,-0.00018797349,0,0,493500
19700,50000,5.2760023e-09,5e-06,0,-6.9737517e-05,-9.3948637e-05,-0.00016368615,0,0,493500
19800,50000,5.1180679e-09,5e-06,0,-5.3005624e-05,-0.00011004724,-0.00016305286,0,0,493500
19900,50000,4.856076e-09,5e-06,0,-4.0335783e-05,-0.00015352379,-0.00019385957,0,0,493500
20000,50000,4.5913125e-09,5e-06,0,-3.1787706e-05,-0.00020971914,-0.00024150685,0,0,493500
20001,50000,4.5888438e-09,5e-06,0,-3.168922e-05,-0.00021036958,-0.0002420588,0,0,493500
20001,50000,4.5888438e-09,5e-06,0,-6.3377857e-05,-0.00067710577,-0.00074048363,0,0,0
20100,50000,4.3618714e-09,5e-06,0,-2.5352916e-05,-0.00028656754,-0.00031192045,0,0,493500
20200,50000,4.1808249e-09,5e-06,0,-2.7302787e-05,-0.00037612357,-0.00040342635,0,0,493500
20300,50000,4.0732042e-09,5e-06,0,-3.6779855e-05,-0.0004963097,-0.00053308955,0,0,493500
20400,50000,4.0006595e-09,5e-06,0,-5.5844944e-05,-0.0006244196,-0.00068026454,0,0,493500
20500,50000,3.9231554e-09,5e-06,0.0010375477,-8.3060094e-05,-0.00074515044,0.00020933717,0,0,493500
20600,50000,3.8638793e-09,5e-06,0.0027767711,-0.00011595933,-0.00086985724,0.0017909545,0,0,493500
20700,50000,3.8544185e-09,5e-06,0.0050889651,-0.00015527067,-0.00098144604,0.0039522484,0,0,493500
20800,50000,3.9231027e-09,5e-06,0.0076698719,-0.0001957475,-0.0010603561,0.0064137683,0,0,493500
20900,50000,4.1332204e-09,5e-06,0.010260356,-0.00024095466,-0.0011157741,0.0089036271,0,0,493500
21000,50000,4.5013119e-09,5e-06,0.012761135,-0.00029137776,-0.0011744638,0.011295293,0,0,493500
21001,50000,4.5057385e-09,5e-06,0.012785455,-0.00029190334,-0.0011750103,0.011318541,0,0,493500
21001,50000,4.5057385e-09,6e-06,0.024702156,-0.00058380792,-0.0023599589,0.021758389,0,0,0
21100,50000,4.7978395e-09,6e-06,0.0087690753,-0.00034634933,-0.0012080108,0.0072147152,0,0,493500
21200,50000,4.9148825e-09,6e-06,0.0059220117,-0.00040357743,-0.0012030093,0.004315425,0,0,493500
21300,50000,4.8815556e-09,6e-06,0.0035229956,-0.0004585103,-0.0011667368,0.0018977485,0,0,493500
21400,50000,4.7380322e-09,6e-06,0.0016642803,-0.00051461742,-0.0011176884,3.1974497e-05,0,0,493500
21500,50000,4.5818057e-09,6e-06,0.00034835436,-0.00057295915,-0.0010742796,-0.0012988844,0,0,493500
21600,50000,4.4488382e-09,6e-06,0,-0.00064768315,-0.0009978091,-0.0016454923,0,0,493500
21700,50000,4.3152153e-09,6e-06,0,-0.00073338872,-0.00090802735,-0.0016414161,0,0,493500
21800,50000,4.1590863e-09,6e-06,0,-0.00082649185,-0.00082719849,-0.0016536903,0,0,493500
21900,50000,4.0003056e-09,6e-06,0,-0.00092310888,-0.00076009053,-0.0016831994,0,0,493500
22000,50000,3.827468e-09,6e-06,0,-0.0010220125,-0.00070870674,-0.0017307193,0,0,493500
22001,50000,3.8256419e-09,6e-06,0,-0.0010230095,-0.00070824569,-0.0017312552,0,0,493500
22001,50000,3.8256419e-09,6e-06,0,-0.0020460128,-0.0016914085,-0.0037374213,0,0,0
22100,50000,3.6446434e-09,6e-06,0,-0.0011221088,-0.00067153254,-0.0017936413,0,0,493500
22200,50000,3.4793837e-09,6e-06,0,-0.0012226521,-0.00065675946,-0.0018794116,0,0,493500
22300,50000,3.3226726e-09,6e-06,0.00053198436,-0.0013302587,-0.00065415073,-0.0014524251,0,0,493500
22400,50000,3.2157554e-09,6e-06,0.0021830925,-0.0014339,-0.00066357331,8.5619276e-05,0,0,493500
22500,50000,3.2064506e-09,6e-06,0.0045197987,-0.0015451095,-0.00066774071,0.0023069485,0,0,493500
22600,50000,3.3140548e-09,6e-06,0.0072828813,-0.0016881094,-0.00068936773,0.0049054042,0,0,493500
