pebble_id,initial_x,initial_y,initial_z,initial_radius_xy,height_bin,event_count,total_new_broken_bonds,first_event_timestep,first_event_top_displacement_mm,first_event_force_N,last_event_top_displacement_mm
26,0.00319747,0.00309466,0.000499598,0.0044498016715916675,1,0,0,,,,
27,0.00334974,-0.00213084,0.000499623,0.003970042464911427,1,0,0,,,,
28,0.00118898,0.00168756,0.00049963,0.0020643478858952046,1,0,0,,,,
29,-0.00318417,-0.00414984,0.00049965,0.005230689305865911,1,0,0,,,,
30,-0.00266344,0.0010766,0.000499668,0.002872800061542745,1,0,0,,,,
31,-0.00500032,0.00267628,0.000499679,0.005671479061126823,1,0,0,,,,
32,0.00248262,-0.00392297,0.000499681,0.004642531172248604,1,0,0,,,,
33,0.00252767,-0.00156169,0.000499692,0.002971193579186654,1,0,0,,,,
34,-0.00415263,0.00320596,0.000499717,0.005246190564447693,1,0,0,,,,
35,-0.00175893,-0.000926729,0.000499719,0.0019881301225878048,1,0,0,,,,
36,0.000649651,0.00253182,0.000499719,0.002613839883045823,1,0,0,,,,
37,-0.00500025,-0.0017609,0.000499721,0.005301251632633562,1,0,0,,,,
38,-0.00349025,0.00395494,0.000499725,0.005274788665539123,1,0,0,,,,
39,-0.00241022,0.00416797,0.000499726,0.004814679051536042,1,0,0,,,,
40,-0.00415631,-0.00122482,0.000499742,0.004333023984297801,1,0,0,,,,
41,0.0022854,0.00205261,0.000499747,0.003071849763920755,1,0,0,,,,
42,-0.000686527,0.00106404,0.000499748,0.001266293979820247,1,0,0,,,,
43,-0.00219362,0.00281859,0.000499748,0.0035716128419105,1,0,0,,,,
44,0.00500003,-0.00499237,0.000499761,0.007065695876401701,1,0,0,,,,
45,0.00175118,-0.00306365,0.000499767,0.00352882171764174,1,0,0,,,,
46,-0.000651086,-0.000829439,0.000499769,0.0010544581708711825,1,0,0,,,,
47,0.00289253,0.00124228,0.000499771,0.0031480135640273217,1,0,0,,,,
48,0.000670126,0.0041581,0.000499776,0.004211753134488772,1,0,0,,,,
49,-0.00500012,0.000627625,0.000499777,0.005039356422701713,1,0,0,,,,
50,0.00150889,-0.00415045,0.000499781,0.004416218318267338,1,0,0,,,,
51,0.000361374,-0.00402051,0.000499784,0.004036717952492594,1,0,0,,,,
52,-0.00120303,0.00268172,0.000499786,0.0029392011396466213,1,0,0,,,,
53,-0.00206069,-0.00196483,0.0004998,0.0028472794392191293,1,0,0,,,,
54,0.00181721,0.00420638,0.000499811,0.004582126677482847,1,0,0,,,,
55,0.00466026,0.000314107,0.000499826,0.004670833595307052,1,0,0,,,,
56,-0.000347582,0.000123266,0.000499828,0.0003687922904291791,1,0,0,,,,
57,-0.00318306,0.00296251,0.000499829,0.004348371702568675,1,0,0,,,,
58,0.00296168,0.000244876,0.000499833,0.00297178610902198,1,0,0,,,,
59,0.00303688,-0.00308052,0.000499845,0.0043257650889524735,1,0,0,,,,
60,0.00347645,-0.00403292,0.000499861,0.005324485733749316,1,0,0,,,,
61,-0.00401525,-0.000216575,0.000499861,0.004021086581152537,1,0,0,,,,
62,0.00500035,0.00225462,0.000499862,0.00548514461677174,1,0,0,,,,
63,0.00279777,0.00401113,0.000499877,0.004890468367119861,1,0,0,,,,
64,0.00464366,0.00500002,0.000499884,0.006823765690291542,1,0,0,,,,
65,-0.0041891,-0.0025816,0.000499897,0.004920692773380594,1,0,0,,,,
66,0.00252551,0.00497635,0.000499906,0.005580525072302785,1,0,0,,,,
67,-0.00142701,-0.00496931,0.000499907,0.005170145009204288,1,0,0,,,,
68,-0.00500013,-0.000388926,0.000499912,0.005015233140181621,1,0,0,,,,
69,-0.00212286,-0.00398872,0.000499917,0.004518453476356705,1,0,0,,,,
70,0.00500026,-0.00329673,0.000499917,0.005989242753512334,1,0,0,,,,
71,0.005,0.00329346,0.00049992,0.00598722630034977,1,0,0,,,,
72,0.00227516,-0.00500002,0.000499921,0.005493318944499764,1,0,0,,,,
73,0.00394796,-0.00499829,0.000499925,0.006369402725978316,1,0,0,,,,
74,-0.00500002,0.00162758,0.000499926,0.005258252243550133,1,0,0,,,,
75,-0.00248745,-0.00499056,0.000499939,0.005576118418407198,1,0,0,,,,
76,-0.00482697,-0.00470929,0.000499939,0.006743667524796874,1,0,0,,,,
77,-9.84751e-06,-0.00309195,0.000499939,0.003091965681561359,1,0,0,,,,
78,-0.00229707,-0.00300141,0.000499939,0.0037795492552684107,1,0,0,,,,
79,0.000688722,-0.00237585,0.000499939,0.0024736614998386503,1,0,0,,,,
80,-0.000280521,-0.00212915,0.000499939,0.0021475501749530787,1,0,0,,,,
81,-0.00296794,-0.00152847,0.000499939,0.0033383960796316546,1,0,0,,,,
82,0.00153248,-0.000927267,0.000499939,0.001791178115009504,1,0,0,,,,
83,0.0049947,-0.000858712,0.000499939,0.005067979320098298,1,0,0,,,,
84,-0.00270672,-0.00048612,0.000499939,0.002750026511290391,1,0,0,,,,
85,0.000749295,-0.000302255,0.000499939,0.0008079610646869068,1,0,0,,,,
86,-0.000408715,0.00202512,0.000499939,0.0020659523144605737,1,0,0,,,,
87,-0.000234694,0.00301099,0.000499939,0.003020122854079946,1,0,0,,,,
88,-0.000138894,0.00493362,0.000499939,0.004935574723133669,1,0,0,,,,
89,0.00364248,0.00499995,0.000499939,0.006186045631330244,1,0,0,,,,
90,0.00124169,0.00333767,0.00049995,0.0035611564252360497,1,0,0,,,,
91,0.00499929,0.00125475,0.000499969,0.005154347491836382,1,0,0,,,,
92,0.00414148,0.00276601,0.00050027,0.004980227696652032,1,0,0,,,,
93,0.00120936,0.00500018,0.000501388,0.005144351430647016,1,0,0,,,,
94,0.000277313,0.00129732,0.000627764,0.0013266279366759169,1,0,0,,,,
95,-0.000436234,-0.0050003,0.000631535,0.0050192927980698635,1,0,0,,,,
96,0.00401674,-0.00320524,0.000654228,0.0051388484785212345,1,0,0,,,,
97,-0.00281056,0.00205057,0.000670691,0.003479092530890778,1,0,0,,,,
98,0.00500053,-0.00224285,0.000708957,0.005480481402522957,1,0,0,,,,
99,0.00245486,-0.000588824,0.000718808,0.0025244903094636746,1,0,0,,,,
100,-0.00113546,-0.00166983,0.00074185,0.0020193072179586742,1,0,0,,,,
101,-0.000264028,0.00398499,0.000810998,0.0039937270919385565,1,0,0,,,,
102,0.00196663,0.00118099,0.00087143,0.002293985818831494,1,0,0,,,,
103,0.00234226,-0.00241751,0.000981932,0.0033660862299857977,1,0,0,,,,
104,0.00153015,0.00248956,0.00098876,0.0029222025966896955,1,0,0,,,,
105,0.00311136,-0.00480904,0.00101393,0.005727776773862612,1,0,0,,,,
106,0.00421635,0.00191054,0.0010164,0.004629013978602786,1,0,0,,,,
107,0.0014205,-0.00500025,0.00101908,0.0051981073779309335,1,0,0,,,,
108,0.00381177,0.000258461,0.00102589,0.0038205225586850026,1,0,0,,,,
109,0.00100507,-0.0034678,0.00102857,0.0036105127814342387,1,0,0,,,,
110,-0.00402715,-0.00417445,0.00103691,0.0058003422248174286,1,0,0,,,,
111,-0.00500039,-0.00280516,0.00103951,0.0057334826046391745,1,0,0,,,,
112,-0.00369945,-0.00190724,0.00107016,0.004162150251985144,1,0,0,,,,
113,-0.00244764,0.000296227,0.00108614,0.0024655003559377153,1,0,0,,,,
114,-0.00307774,-0.00334988,0.00108952,0.004549085569870059,1,0,0,,,,
115,-0.000794986,-0.00324657,0.00110018,0.0033424870239233536,1,0,0,,,,
116,0.00338436,-0.00133304,0.00110094,0.003637428796718913,1,0,0,,,,
117,0.00356535,0.00420166,0.0011115,0.005510505183565296,1,0,0,,,,
118,-0.00344312,-0.000908312,0.00112462,0.003560913650138683,1,0,0,,,,
119,0.00409874,-0.00233013,0.00113095,0.004714782646580858,1,0,0,,,,
120,-0.0045714,0.00384548,0.00114422,0.005973727010033183,1,0,0,,,,
121,0.000370796,0.000380915,0.00114575,0.0005315881026142327,1,0,0,,,,
122,0.000910471,-0.00164343,0.00115848,0.001878781415370346,1,0,0,,,,
123,-0.00138082,-0.00411876,0.00116311,0.0043440589095913515,1,0,0,,,,
124,0.00424935,-0.000836265,0.00116871,0.004330856101595272,1,0,0,,,,
125,3.48401e-05,-0.000560289,0.00117576,0.0005613711749716135,1,0,0,,,,
126,-0.00182097,0.00223557,0.00122119,0.0028833496086669757,1,0,0,,,,
127,-0.00500024,-0.00404105,0.00123229,0.006429034543389855,1,0,0,,,,
128,-0.00341264,8.4346e-05,0.00123877,0.003413682178720802,1,0,0,,,,
129,-0.00238119,-0.00117568,0.00124152,0.0026556146705612243,1,0,0,,,,
130,-0.000980804,0.000343322,0.00124179,0.0010391566205822874,1,0,0,,,,
131,0.00186617,0.00487205,0.00124441,0.0052172273931083354,1,0,0,,,,
132,-0.00440233,0.000331854,0.00124444,0.004414820098963943,1,0,0,,,,
133,0.00131901,7.97845e-05,0.00124534,0.0013214208060039958,1,0,0,,,,
134,-0.00402483,0.00125745,0.00124798,0.0042166855504531045,1,0,0,,,,
135,-0.00459392,0.00215223,0.00124808,0.005073085347133438,1,0,0,,,,
136,0.00132725,-0.00254773,0.00125074,0.0028727200899844037,1,0,0,,,,
137,-0.00169342,0.00425352,0.00125556,0.004578220580837057,1,0,0,,,,
138,-0.00269498,-0.00212476,0.00125589,0.003431839486048262,1,0,0,,,,
139,0.00416972,0.00341863,0.00125777,0.0053919936902132965,1,0,0,,,,
140,-0.000975704,0.0033883,0.001263,0.003525985704113957,1,0,0,,,,
141,-0.00114502,0.00150105,0.0012732,0.0018879146969341598,1,0,0,,,,
142,0.00192338,-0.00141659,0.00128291,0.0023887481768700525,1,0,0,,,,
143,-0.00260691,-0.00437781,0.00128365,0.005095213454233296,1,0,0,,,,
144,0.00125225,0.0039786,0.00129276,0.004171017624333419,1,0,0,,,,
145,-0.00404574,-0.00320782,0.00129589,0.005163150327077452,1,0,0,,,,
146,0.00446707,0.000963422,0.00129624,0.004569780775374678,1,0,0,,,,
147,0.000214326,0.00211899,0.00129934,0.002129801458910196,1,0,0,,,,
148,0.00500018,-0.00388715,0.00130707,0.006333382599756626,1,0,0,,,,
149,-0.00171497,-0.000345443,0.00131213,0.0017494150357045064,1,0,0,,,,
150,0.0025194,-0.00334383,0.00131378,0.004186714156579119,1,0,0,,,,
151,0.00284438,0.0019402,0.00132255,0.0034430907081283817,1,0,0,,,,
152,0.00208448,-0.00431902,0.00132669,0.004795726288144476,1,0,0,,,,
153,0.000699499,0.00481058,0.00134022,0.004861170516182393,1,0,0,,,,
154,0.00358272,0.0026139,0.00134122,0.004434902006628783,1,0,0,,,,
155,-0.00500001,-0.000923033,0.00134521,0.005084495050561954,1,0,0,,,,
156,-0.001035,0.00500028,0.00134857,0.0051062731104397465,1,0,0,,,,
157,0.000633738,-0.00447952,0.00135005,0.004524126797852156,1,0,0,,,,
158,-0.000753803,0.00241772,0.00135303,0.002532506458275872,1,0,0,,,,
159,0.0049946,0.00277399,0.00135434,0.005713234607479374,1,0,0,,,,
160,-0.00500018,0.0050002,0.00135471,0.007071336512456467,1,0,0,,,,
161,-0.00200119,0.00330763,0.00135498,0.003865899330427527,1,0,0,,,,
162,-0.00015014,-0.00156664,0.001356,0.0015738179402967802,1,0,0,,,,
163,-0.00212438,-0.00348036,0.00136101,0.004077486494643483,1,0,0,,,,
164,0.00337843,0.00109611,0.00136106,0.003551794813471071,1,0,0,,,,
165,0.00398104,-0.00402865,0.00136314,0.0056638061675961335,1,0,0,,,,
166,0.00246023,0.000197424,0.00136406,0.0024681385473015894,1,0,0,,,,
167,0.00109841,0.00119244,0.00136658,0.0016212395509917713,1,0,0,,,,
168,0.00302108,0.00500012,0.00136809,0.005841928138962341,1,0,0,,,,
169,0.000820152,0.00308019,0.00137064,0.003187509959075265,1,0,0,,,,
170,-0.00208639,0.0011812,0.0013791,0.002397552225103762,1,0,0,,,,
171,8.36549e-05,-0.00363335,0.00137926,0.003634312915090555,1,0,0,,,,
172,-0.00178963,-0.00252766,0.00138611,0.003097069681569984,1,0,0,,,,
173,-0.00357196,0.00213603,0.00139413,0.0041619133103057305,1,0,0,,,,
174,-0.00307053,0.00100803,0.00141014,0.003231760969162169,1,0,0,,,,
175,-0.0050005,0.00111558,0.00141131,0.005123428440644018,1,0,0,,,,
176,-0.0018348,-0.00500003,0.00141238,0.005326048351348305,1,0,0,,,,
177,-0.00375997,0.00311738,0.00141458,0.0048842023366461795,1,0,0,,,,
178,0.00500004,0.000121781,0.00142029,0.005001522829455145,1,0,0,,,,
179,0.00300317,0.0034246,0.00142286,0.004554878177174445,1,0,0,,,,
180,0.00500007,0.00499955,0.0014341,0.007070799120849071,1,0,0,,,,
181,-0.000816006,-0.00230746,0.00144237,0.002447496158043154,1,0,0,,,,
182,-0.000933544,-0.000953176,0.00145085,0.0013341847274317001,1,0,0,,,,
183,0.00202066,0.00324443,0.00146318,0.003822223549257683,1,0,0,,,,
184,-0.00266616,0.00415909,0.00146609,0.004940287316917914,1,0,0,,,,
185,-0.00320949,0.00500037,0.0014685,0.005941761203296544,1,0,0,,,,
186,-0.00366476,0.00411061,0.00147164,0.005507048250169958,1,0,0,,,,
187,-0.000467405,-0.00446219,0.00147354,0.004486603061351093,1,0,0,,,,
188,0.0032373,-0.000420635,0.00148262,0.003264512994801062,1,0,0,,,,
189,-0.00368074,-0.005,0.00148314,0.00620869124273385,1,0,0,,,,
190,-0.00496067,-0.00191207,0.00148701,0.005316414067188522,1,0,0,,,,
191,0.00500005,-0.00499601,0.00149947,0.007068282388430729,2,0,0,,,,
192,0.00317569,-0.00222716,0.00150033,0.0038788205219757207,2,0,0,,,,
193,-0.00270049,0.00261104,0.00151247,0.0037563514374589603,2,0,0,,,,
194,-0.00498424,-0.00500024,0.00151353,0.007060102579651375,2,0,0,,,,
195,-0.000300587,0.00102369,0.00151361,0.0010669085062314388,2,0,0,,,,
196,0.00500024,0.00390287,0.00153175,0.00634309027954829,2,0,0,,,,
197,0.00478304,-0.00172329,0.00153515,0.005084014168518809,2,0,0,,,,
198,0.00497156,-0.00273748,0.00157742,0.005675403561333767,2,0,0,,,,
199,0.00400432,-0.00500045,0.00159536,0.006406175057309939,2,0,0,,,,
200,0.00500035,0.00175387,0.00161642,0.005299015012188586,2,0,0,,,,
201,0.000946399,-0.000763715,0.00163184,0.001216113345221571,2,0,0,,,,
202,-5.61158e-05,0.00347472,0.00164494,0.0034751730980498857,2,0,0,,,,
203,-0.000207713,0.0045263,0.00164962,0.0045310634933058485,2,0,0,,,,
204,-0.00500022,0.00311423,0.00167395,0.00589072394034044,2,0,0,,,,
205,0.000408287,-0.00232568,0.00168918,0.002361246648863477,2,0,0,,,,
206,-0.00218209,0.00500033,0.00170602,0.005455714149128416,2,0,0,,,,
207,-0.00418012,-0.00134078,0.00173928,0.004389885445293533,2,0,0,,,,
208,0.00245499,0.0011219,0.00174478,0.002699191640121168,2,0,0,,,,
209,0.00406098,-0.00311173,0.00175278,0.0051160944238061124,2,0,0,,,,
210,0.00191203,-0.000538471,0.00176071,0.001986406237087721,2,0,0,,,,
211,-0.00270726,-0.000389435,0.00176573,0.0027351263822399507,2,0,0,,,,
212,-0.00341103,-0.00259741,0.00176876,0.004287384327185982,2,0,0,,,,
213,0.00307508,-0.00402816,0.00178548,0.005067759859346139,2,0,0,,,,
214,0.00164012,-0.00333667,0.00178939,0.003717977985854677,2,0,0,,,,
215,0.00108286,0.00209623,0.00179411,0.0023593994982834088,2,0,0,,,,
216,0.00423033,0.00447969,0.00180439,0.006161437689776632,2,0,0,,,,
217,0.00205918,0.00231055,0.00181778,0.0030949739215217955,2,0,0,,,,
218,0.00500041,-0.000791812,0.00182663,0.005062713344783013,2,0,0,,,,
219,-0.00413282,0.00499043,0.00185209,0.006479551893248482,2,0,0,,,,
220,-0.00404599,-0.000359326,0.00187248,0.004061914604515462,2,0,0,,,,
221,-0.00320699,-0.00152774,0.00187287,0.0035522914249396824,2,0,0,,,,
222,-0.000246851,9.4119e-05,0.00187766,0.00026418516680919087,2,0,0,,,,
223,0.0025509,-0.00500007,0.00189075,0.005613180098206363,2,0,0,,,,
224,-0.00499534,-0.00330288,0.00190659,0.005988525528876036,2,0,0,,,,
225,0.00210624,0.00413437,0.00191056,0.004639963602712849,2,0,0,,,,
226,0.00281723,-0.00125291,0.00192019,0.003083272342982371,2,0,0,,,,
227,0.00228096,-0.00209681,0.0019268,0.0030982883496698623,2,0,0,,,,
228,0.0041799,-0.000199685,0.0019362,0.004184667024892781,2,0,0,,,,
229,-0.00133945,-0.00322862,0.00193838,0.003495441804250215,2,0,0,,,,
230,-0.0050002,-6.82597e-05,0.00193878,0.005000665898322351,2,0,0,,,,
231,0.00402722,0.00158614,0.00194313,0.004328318498909247,2,0,0,,,,
232,-0.00192749,0.000384364,0.00196147,0.0019654397433134397,2,0,0,,,,
233,0.00139895,-0.00466782,0.00196548,0.004872946198646154,2,0,0,,,,
234,-0.00144818,0.00276254,0.00198458,0.0031191108611269332,2,0,0,,,,
235,-0.00379343,0.00062622,0.00198775,0.0038447708193467137,2,0,0,,,,
236,0.00385296,-0.00124357,0.00199107,0.004048674734589085,2,0,0,,,,
237,-0.00104696,0.00406559,0.00199483,0.004198231447848011,2,0,0,,,,
238,0.00310485,0.00423208,0.00200293,0.005248866034573563,2,0,0,,,,
239,-0.00036837,-0.00300027,0.00200752,0.0030227994524612447,2,0,0,,,,
240,-0.00391814,-0.00409341,0.0020273,0.005666376839542178,2,0,0,,,,
241,-0.00284493,-0.00500006,0.00203144,0.005752758182689413,2,0,0,,,,
242,0.00170392,0.000535636,0.00204771,0.001786126896638646,2,0,0,,,,
243,0.00134258,-0.00177493,0.0020501,0.002225510629338804,2,0,0,,,,
244,-0.00311315,0.00350195,0.00207253,0.0046856543539830165,2,0,0,,,,
245,-0.000357552,0.00184971,0.00207387,0.0018839507734556124,2,0,0,,,,
246,-0.00311425,-0.00350086,0.00207689,0.004685570808567511,2,0,0,,,,
247,0.000497638,0.000857038,0.00209159,0.000991038703829472,2,0,0,,,,
248,-0.00240786,0.00179406,0.00210036,0.0030027389269132276,2,0,0,,,,
249,-0.00457624,0.00412994,0.0021028,0.006164282354110655,2,0,0,,,,
250,-0.00192855,-0.000918352,0.00210282,0.002136042017003411,2,0,0,,,,
251,0.00343952,0.000446664,0.00211835,0.00346840115316784,2,0,0,,,,
252,0.00298477,-0.00298576,0.00212312,0.0042218023083157264,2,0,0,,,,
253,-0.00100192,-0.00500022,0.00212505,0.005099612116112362,2,0,0,,,,
254,-0.00228337,-0.00185254,0.00212522,0.002940354231806093,2,0,0,,,,
255,0.000291269,0.00267176,0.00212892,0.002687589836258688,2,0,0,,,,
256,-0.0011497,-0.000253915,0.00213184,0.00117740516273074,2,0,0,,,,
257,0.0050004,0.00089946,0.00213903,0.005080652364765769,2,0,0,,,,
258,-0.00157185,-0.00417906,0.0021426,0.004464891365542951,2,0,0,,,,
259,-0.00231329,-0.00289935,0.00215257,0.003709115938684042,2,0,0,,,,
260,0.00132548,0.00344066,0.0021542,0.003687145029151959,2,0,0,,,,
261,0.00409208,-0.0021994,0.00216024,0.004645694682864986,2,0,0,,,,
262,0.00451,0.0024343,0.00216042,0.005125028437969881,2,0,0,,,,
263,0.00073177,-0.00313936,0.00217092,0.0032235180381843683,2,0,0,,,,
264,-0.00436579,0.00142758,0.00217218,0.004593267571185027,2,0,0,,,,
265,-2.57085e-06,-0.00500007,0.00217663,0.005000070660917675,2,0,0,,,,
266,0.000421624,-0.00140981,0.00218588,0.0014715063824108953,2,0,0,,,,
267,-0.00337433,0.00155447,0.00219035,0.003715168896537545,2,0,0,,,,
268,-0.00139946,0.00178678,0.00219668,0.002269597114027069,2,0,0,,,,
269,-0.00494724,-0.00427657,0.00220264,0.006539436870442286,2,0,0,,,,
270,-0.00454897,0.00240911,0.00222027,0.005147517756453104,2,0,0,,,,
271,0.00249839,0.00500021,0.0022204,0.005589637970047792,2,0,0,,,,
272,0.000379478,-0.00407317,0.00222707,0.004090808893285532,2,0,0,,,,
273,0.00498487,-0.00349702,0.00222758,0.0060891771034598755,2,0,0,,,,
274,0.00426076,0.00339808,0.00225292,0.005449864536298127,2,0,0,,,,
275,0.000511805,0.00400999,0.00226967,0.004042519530951582,2,0,0,,,,
276,-0.00139598,-0.00228836,0.00227319,0.0026805506244053667,2,0,0,,,,
277,-0.00334444,0.00255041,0.00227475,0.004205932724343079,2,0,0,,,,
278,-0.000348598,-0.00203971,0.00228474,0.002069284284409467,2,0,0,,,,
279,-0.00407346,-0.00313281,0.00229256,0.005138830106911495,2,0,0,,,,
280,0.00346422,0.00233492,0.00229381,0.004177639478796609,2,0,0,,,,
281,-0.00426316,-0.00500001,0.00229567,0.0065707406877535506,2,0,0,,,,
282,0.0017127,0.00150401,0.00229653,0.0022793392398017458,2,0,0,,,,
283,0.00222244,-0.00412622,0.002298,0.0046866759053725915,2,0,0,,,,
284,-0.00188062,0.00360663,0.00230137,0.0040674945041511736,2,0,0,,,,
285,0.000917127,-2.50774e-05,0.00230482,0.0009174697870337529,2,0,0,,,,
286,0.000379241,0.00500023,0.00230593,0.00501459108891054,2,0,0,,,,
287,0.00426959,-0.00419232,0.00230608,0.005983723401904537,2,0,0,,,,
288,-0.0050001,-0.00135509,0.00231634,0.005180469951471585,2,0,0,,,,
289,-0.00279202,0.000727514,0.00232827,0.002885247355183954,2,0,0,,,,
290,-0.00109532,0.00500017,0.00234655,0.005118732844298479,2,0,0,,,,
291,-0.00405539,0.0033128,0.00234955,0.005236490417455187,2,0,0,,,,
292,0.0025476,5.90664e-05,0.00235014,0.0025482846386557685,2,0,0,,,,
293,-0.00500023,-0.00240861,0.00235384,0.0055501083038982215,2,0,0,,,,
294,-0.00499953,0.00500022,0.00235444,0.007070891052003276,2,0,0,,,,
295,-0.00404665,-0.00210838,0.0023655,0.004562964217139994,2,0,0,,,,
296,-0.0010675,-0.0013494,0.00237216,0.0017205919359336774,2,0,0,,,,
297,0.0032656,0.00331099,0.00238093,0.004650462142637009,2,0,0,,,,
298,-0.00060772,-0.0040735,0.00238527,0.004118582990349958,2,0,0,,,,
299,0.0036117,0.0050005,0.00239239,0.00616841771769714,2,0,0,,,,
300,-0.000610746,0.00312023,0.00239709,0.0031794411347618938,2,0,0,,,,
301,0.00341115,-0.00500012,0.00240026,0.00605286249116069,2,0,0,,,,
302,0.00316119,0.00138653,0.00240131,0.0034518962407639082,2,0,0,,,,
303,0.00482356,0.0050002,0.00241834,0.0069475701589548555,2,0,0,,,,
304,-0.000278831,-0.000737918,0.00243095,0.000788840732521464,2,0,0,,,,
305,-0.00295676,0.00500026,0.00243557,0.005809047233858578,2,0,0,,,,
306,-0.00234598,0.00273256,0.00243953,0.0036014589146622237,2,0,0,,,,
307,-0.00363273,0.00426386,0.00245877,0.00560153812381028,2,0,0,,,,
308,0.0031625,-0.00200949,0.00247589,0.0037469262482867204,2,0,0,,,,
309,0.00500036,-3.87069e-05,0.00248435,0.0050005098093802,3,0,0,,,,
310,0.00483114,-0.00500008,0.00248483,0.006952748643953699,3,0,0,,,,
311,0.00164205,-0.00262214,0.00248855,0.003093856231646842,3,0,0,,,,
312,0.00331867,-0.000561515,0.00248969,0.0033658386271663413,3,0,0,,,,
313,0.00499491,0.00402095,0.0025244,0.006412266745122196,3,0,0,,,,
314,-0.0050004,0.000743325,0.0025302,0.0050553468936982955,3,0,0,,,,
315,-0.00249931,-0.00414482,0.00253132,0.004840049928306525,3,0,0,,,,
316,-0.00331548,-0.000201941,0.00253648,0.0033216242710278053,3,0,0,,,,
317,-0.00198256,-0.00500052,0.00253695,0.0053791955182908155,3,0,0,,,,
318,0.000519422,0.00174877,0.00254352,0.001824279509007323,3,0,0,,,,
319,0.00129614,-0.00386325,0.00256659,0.004074883981428183,3,0,0,,,,
320,0.00500015,-0.00223442,0.00257712,0.005476689945478017,3,0,0,,,,
321,-0.000365672,0.00098694,0.00257864,0.0010525049050641047,3,0,0,,,,
322,-0.000345858,0.0043886,0.00263008,0.00440220714144212,3,0,0,,,,
323,0.00155662,0.0025945,0.00263373,0.0030256397793524594,3,0,0,,,,
324,-0.00298768,-0.00234289,0.00263775,0.003796757213004276,3,0,0,,,,
325,0.0022258,-0.000892823,0.00264114,0.002398190682437283,3,0,0,,,,
326,0.000698465,-0.00225701,0.00264363,0.0023626145467098517,3,0,0,,,,
327,0.00255522,0.00254743,0.00265288,0.0036081226217106314,3,0,0,,,,
328,-0.00413382,-0.000973431,0.00266811,0.004246885412176905,3,0,0,,,,
329,0.00233125,0.00352182,0.00266814,0.004223498866449475,3,0,0,,,,
330,-0.00232476,-0.000197428,0.00267099,0.0023331281303828983,3,0,0,,,,
331,-0.00500005,0.00331248,0.00267712,0.005997751558117425,3,0,0,,,,
332,0.00500015,0.00173758,0.0026839,0.005293456741950387,3,0,0,,,,
333,-0.00126673,0.000568134,0.00268872,0.001388301528795528,3,0,0,,,,
334,0.00498175,-0.00124465,0.0027179,0.005134879422634966,3,0,0,,,,
335,0.000835601,-0.00500005,0.00272184,0.0050693913869123385,3,0,0,,,,
336,0.00199522,-0.00500035,0.00272665,0.005383716464571662,3,0,0,,,,
337,-0.00423726,0.000130679,0.00273396,0.004239274620573784,3,0,0,,,,
338,-0.00341414,-0.00458206,0.00273924,0.0057141601117924575,3,0,0,,,,
339,0.00317846,-0.00374858,0.00273995,0.004914718708939505,3,0,0,,,,
340,0.00399226,-0.00316771,0.00274847,0.0050963248083005855,3,0,0,,,,
341,0.00157657,0.00419797,0.00275621,0.004484253013133848,3,0,0,,,,
342,0.00375796,0.00408785,0.00277316,0.005552727346457775,3,0,0,,,,
