metric,value
source_csv,data/processed/SP-002-weakplane-bulk100-weak25-cd90-0p1ms-0p3mm_thermo.csv
rows,601
peak_top_force_N,21.778869
peak_top_force_displacement_mm,0.24649999999999997
peak_bottom_force_N,21.200327
peak_bottom_force_displacement_mm,0.24649999999999997
final_intact_bonds,5220.0
final_broken_bonds,656.0
first_break_displacement_mm,0.103
first_break_step,206000.0
