Step,Atoms,KinEng,top_disp,top_forc,bottom_f,bond_cre,bond_bro,bond_int
0,18000,0,0
1,18000,0,0.016515
1,18000,0,-0,0,0,0,0,0
101,18000,2.0643232e-08,0,0,-13.801754,0,115,211421
101,18000,2.0643232e-08,0,0,-27.604164,0,0,0
1101,18000,8.3069647e-09,2.5e-06,0,-10.87985,0,0,211421
