timestep,pebble_id,reference_step,initial_internal_bonds,intact_internal_bonds,broken_internal_bonds,delta_broken_since_previous_dump,top_displacement_m,top_displacement_mm,top_force_z_N,bottom_force_z_N
12000,8,2000,5876,5876,0,0,2.74975e-05,0.027497499999999998,0,0
12000,9,2000,5876,5876,0,0,2.74975e-05,0.027497499999999998,0,0
12000,10,2000,5876,5876,0,0,2.74975e-05,0.027497499999999998,0,0
12000,11,2000,5876,5876,0,0,2.74975e-05,0.027497499999999998,0,0
12000,12,2000,5876,5876,0,0,2.74975e-05,0.027497499999999998,0,0
14000,1,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,2,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,3,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,4,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,5,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,6,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,7,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,8,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,9,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,10,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,11,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
14000,12,2000,5876,5876,0,0,3.24975e-05,0.0324975,0,0
16000,1,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,2,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,3,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,4,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,5,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,6,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,7,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,8,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,9,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,10,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,11,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
16000,12,2000,5876,5876,0,0,3.74975e-05,0.037497499999999996,0,0
18000,1,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,2,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,3,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,4,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,5,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,6,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,7,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,8,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,9,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,10,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,11,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
18000,12,2000,5876,5876,0,0,4.24975e-05,0.0424975,0,0
20000,1,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,2,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,3,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,4,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,5,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,6,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,7,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,8,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,9,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,10,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,11,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
20000,12,2000,5876,5876,0,0,4.74975e-05,0.0474975,0,0
22000,1,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,2,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,3,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,4,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,5,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,6,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,7,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,8,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,9,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,10,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,11,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
22000,12,2000,5876,5876,0,0,5.24975e-05,0.052497499999999996,0,0
24000,1,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,2,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,3,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,4,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,5,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,6,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,7,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,8,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,9,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,10,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,11,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
24000,12,2000,5876,5876,0,0,5.74975e-05,0.0574975,3.7180725,0
26000,1,2000,5876,5876,0,0,6.24975e-05,0.062497500000000004,0.10009976,0
26000,2,2000,5876,5876,0,0,6.24975e-05,0.062497500000000004,0.10009976,0
26000,3,2000,5876,5876,0,0,6.24975e-05,0.062497500000000004,0.10009976,0
26000,4,2000,5876,5876,0,0,6.24975e-05,0.062497500000000004,0.10009976,0
26000,5,2000,5876,5876,0,0,6.24975e-05,0.062497500000000004,0.10009976,0
26000,6,2000,5876,5876,0,0,6.24975e-05,0.062497500000000004,0.10009976,0
26000,7,2000,5876,5876,0,0,6.24975e-05,0.062497500000000004,0.10009976,0
26000,8,2000,5876,5876,0,0,6.24975e-05,0.062497500000000004,0.10009976,0
26000,9,2000,5876,5864,12,12,6.24975e-05,0.062497500000000004,0.10009976,0
26000,10,2000,5876,5864,12,12,6.24975e-05,0.062497500000000004,0.10009976,0
26000,11,2000,5876,5864,12,12,6.24975e-05,0.062497500000000004,0.10009976,0
26000,12,2000,5876,5864,12,12,6.24975e-05,0.062497500000000004,0.10009976,0
28000,1,2000,5876,5876,0,0,6.74975e-05,0.0674975,13.128039,0
28000,2,2000,5876,5876,0,0,6.74975e-05,0.0674975,13.128039,0
28000,3,2000,5876,5876,0,0,6.74975e-05,0.0674975,13.128039,0
28000,4,2000,5876,5876,0,0,6.74975e-05,0.0674975,13.128039,0
28000,5,2000,5876,5876,0,0,6.74975e-05,0.0674975,13.128039,0
28000,6,2000,5876,5876,0,0,6.74975e-05,0.0674975,13.128039,0
28000,7,2000,5876,5876,0,0,6.74975e-05,0.0674975,13.128039,0
28000,8,2000,5876,5876,0,0,6.74975e-05,0.0674975,13.128039,0
28000,9,2000,5876,5864,12,0,6.74975e-05,0.0674975,13.128039,0
28000,10,2000,5876,5864,12,0,6.74975e-05,0.0674975,13.128039,0
28000,11,2000,5876,5864,12,0,6.74975e-05,0.0674975,13.128039,0
28000,12,2000,5876,5864,12,0,6.74975e-05,0.0674975,13.128039,0
30000,1,2000,5876,5876,0,0,7.24975e-05,0.0724975,0.45535747,0
30000,2,2000,5876,5876,0,0,7.24975e-05,0.0724975,0.45535747,0
30000,3,2000,5876,5876,0,0,7.24975e-05,0.0724975,0.45535747,0
30000,4,2000,5876,5876,0,0,7.24975e-05,0.0724975,0.45535747,0
30000,5,2000,5876,5876,0,0,7.24975e-05,0.0724975,0.45535747,0
30000,6,2000,5876,5876,0,0,7.24975e-05,0.0724975,0.45535747,0
30000,7,2000,5876,5876,0,0,7.24975e-05,0.0724975,0.45535747,0
30000,8,2000,5876,5876,0,0,7.24975e-05,0.0724975,0.45535747,0
30000,9,2000,5876,5843,33,21,7.24975e-05,0.0724975,0.45535747,0
30000,10,2000,5876,5843,33,21,7.24975e-05,0.0724975,0.45535747,0
30000,11,2000,5876,5843,33,21,7.24975e-05,0.0724975,0.45535747,0
30000,12,2000,5876,5843,33,21,7.24975e-05,0.0724975,0.45535747,0
32000,1,2000,5876,5876,0,0,7.74975e-05,0.0774975,6.2476577,0
32000,2,2000,5876,5876,0,0,7.74975e-05,0.0774975,6.2476577,0
32000,3,2000,5876,5876,0,0,7.74975e-05,0.0774975,6.2476577,0
32000,4,2000,5876,5876,0,0,7.74975e-05,0.0774975,6.2476577,0
32000,5,2000,5876,5876,0,0,7.74975e-05,0.0774975,6.2476577,0
32000,6,2000,5876,5876,0,0,7.74975e-05,0.0774975,6.2476577,0
32000,7,2000,5876,5876,0,0,7.74975e-05,0.0774975,6.2476577,0
32000,8,2000,5876,5876,0,0,7.74975e-05,0.0774975,6.2476577,0
32000,9,2000,5876,5843,33,0,7.74975e-05,0.0774975,6.2476577,0
32000,10,2000,5876,5843,33,0,7.74975e-05,0.0774975,6.2476577,0
32000,11,2000,5876,5843,33,0,7.74975e-05,0.0774975,6.2476577,0
32000,12,2000,5876,5843,33,0,7.74975e-05,0.0774975,6.2476577,0
34000,1,2000,5876,5876,0,0,8.24975e-05,0.0824975,21.544013,0
34000,2,2000,5876,5876,0,0,8.24975e-05,0.0824975,21.544013,0
34000,3,2000,5876,5876,0,0,8.24975e-05,0.0824975,21.544013,0
34000,4,2000,5876,5876,0,0,8.24975e-05,0.0824975,21.544013,0
34000,5,2000,5876,5876,0,0,8.24975e-05,0.0824975,21.544013,0
34000,6,2000,5876,5876,0,0,8.24975e-05,0.0824975,21.544013,0
34000,7,2000,5876,5876,0,0,8.24975e-05,0.0824975,21.544013,0
34000,8,2000,5876,5876,0,0,8.24975e-05,0.0824975,21.544013,0
34000,9,2000,5876,5836,40,7,8.24975e-05,0.0824975,21.544013,0
34000,10,2000,5876,5836,40,7,8.24975e-05,0.0824975,21.544013,0
34000,11,2000,5876,5836,40,7,8.24975e-05,0.0824975,21.544013,0
34000,12,2000,5876,5836,40,7,8.24975e-05,0.0824975,21.544013,0
36000,1,2000,5876,5876,0,0,8.74975e-05,0.0874975,29.921174,0
36000,2,2000,5876,5876,0,0,8.74975e-05,0.0874975,29.921174,0
36000,3,2000,5876,5876,0,0,8.74975e-05,0.0874975,29.921174,0
36000,4,2000,5876,5876,0,0,8.74975e-05,0.0874975,29.921174,0
36000,5,2000,5876,5876,0,0,8.74975e-05,0.0874975,29.921174,0
36000,6,2000,5876,5876,0,0,8.74975e-05,0.0874975,29.921174,0
36000,7,2000,5876,5876,0,0,8.74975e-05,0.0874975,29.921174,0
36000,8,2000,5876,5876,0,0,8.74975e-05,0.0874975,29.921174,0
36000,9,2000,5876,5823,53,13,8.74975e-05,0.0874975,29.921174,0
36000,10,2000,5876,5823,53,13,8.74975e-05,0.0874975,29.921174,0
36000,11,2000,5876,5823,53,13,8.74975e-05,0.0874975,29.921174,0
36000,12,2000,5876,5823,53,13,8.74975e-05,0.0874975,29.921174,0
38000,1,2000,5876,5876,0,0,9.24975e-05,0.0924975,36.915952,0
38000,2,2000,5876,5876,0,0,9.24975e-05,0.0924975,36.915952,0
38000,3,2000,5876,5876,0,0,9.24975e-05,0.0924975,36.915952,0
38000,4,2000,5876,5876,0,0,9.24975e-05,0.0924975,36.915952,0
38000,5,2000,5876,5876,0,0,9.24975e-05,0.0924975,36.915952,0
38000,6,2000,5876,5876,0,0,9.24975e-05,0.0924975,36.915952,0
38000,7,2000,5876,5876,0,0,9.24975e-05,0.0924975,36.915952,0
38000,8,2000,5876,5876,0,0,9.24975e-05,0.0924975,36.915952,0
38000,9,2000,5876,5822,54,1,9.24975e-05,0.0924975,36.915952,0
38000,10,2000,5876,5822,54,1,9.24975e-05,0.0924975,36.915952,0
38000,11,2000,5876,5822,54,1,9.24975e-05,0.0924975,36.915952,0
38000,12,2000,5876,5822,54,1,9.24975e-05,0.0924975,36.915952,0
40000,1,2000,5876,5876,0,0,9.74975e-05,0.0974975,34.958104,0
40000,2,2000,5876,5876,0,0,9.74975e-05,0.0974975,34.958104,0
40000,3,2000,5876,5876,0,0,9.74975e-05,0.0974975,34.958104,0
40000,4,2000,5876,5876,0,0,9.74975e-05,0.0974975,34.958104,0
40000,5,2000,5876,5876,0,0,9.74975e-05,0.0974975,34.958104,0
40000,6,2000,5876,5876,0,0,9.74975e-05,0.0974975,34.958104,0
40000,7,2000,5876,5876,0,0,9.74975e-05,0.0974975,34.958104,0
40000,8,2000,5876,5876,0,0,9.74975e-05,0.0974975,34.958104,0
40000,9,2000,5876,5808,68,14,9.74975e-05,0.0974975,34.958104,0
40000,10,2000,5876,5808,68,14,9.74975e-05,0.0974975,34.958104,0
40000,11,2000,5876,5808,68,14,9.74975e-05,0.0974975,34.958104,0
40000,12,2000,5876,5808,68,14,9.74975e-05,0.0974975,34.958104,0
42000,1,2000,5876,5876,0,0,0.0001024975,0.1024975,41.983286,0
42000,2,2000,5876,5876,0,0,0.0001024975,0.1024975,41.983286,0
42000,3,2000,5876,5876,0,0,0.0001024975,0.1024975,41.983286,0
42000,4,2000,5876,5876,0,0,0.0001024975,0.1024975,41.983286,0
42000,5,2000,5876,5876,0,0,0.0001024975,0.1024975,41.983286,0
42000,6,2000,5876,5876,0,0,0.0001024975,0.1024975,41.983286,0
42000,7,2000,5876,5876,0,0,0.0001024975,0.1024975,41.983286,0
42000,8,2000,5876,5876,0,0,0.0001024975,0.1024975,41.983286,0
42000,9,2000,5876,5807,69,1,0.0001024975,0.1024975,41.983286,0
42000,10,2000,5876,5807,69,1,0.0001024975,0.1024975,41.983286,0
42000,11,2000,5876,5807,69,1,0.0001024975,0.1024975,41.983286,0
42000,12,2000,5876,5807,69,1,0.0001024975,0.1024975,41.983286,0
44000,1,2000,5876,5876,0,0,0.0001074975,0.1074975,40.474705,0
44000,2,2000,5876,5876,0,0,0.0001074975,0.1074975,40.474705,0
44000,3,2000,5876,5876,0,0,0.0001074975,0.1074975,40.474705,0
44000,4,2000,5876,5876,0,0,0.0001074975,0.1074975,40.474705,0
44000,5,2000,5876,5876,0,0,0.0001074975,0.1074975,40.474705,0
44000,6,2000,5876,5876,0,0,0.0001074975,0.1074975,40.474705,0
44000,7,2000,5876,5876,0,0,0.0001074975,0.1074975,40.474705,0
44000,8,2000,5876,5876,0,0,0.0001074975,0.1074975,40.474705,0
44000,9,2000,5876,5800,76,7,0.0001074975,0.1074975,40.474705,0
44000,10,2000,5876,5800,76,7,0.0001074975,0.1074975,40.474705,0
44000,11,2000,5876,5800,76,7,0.0001074975,0.1074975,40.474705,0
44000,12,2000,5876,5800,76,7,0.0001074975,0.1074975,40.474705,0
46000,1,2000,5876,5876,0,0,0.0001124975,0.1124975,27.767897,0
46000,2,2000,5876,5876,0,0,0.0001124975,0.1124975,27.767897,0
46000,3,2000,5876,5876,0,0,0.0001124975,0.1124975,27.767897,0
46000,4,2000,5876,5876,0,0,0.0001124975,0.1124975,27.767897,0
46000,5,2000,5876,5876,0,0,0.0001124975,0.1124975,27.767897,0
46000,6,2000,5876,5876,0,0,0.0001124975,0.1124975,27.767897,0
46000,7,2000,5876,5876,0,0,0.0001124975,0.1124975,27.767897,0
46000,8,2000,5876,5876,0,0,0.0001124975,0.1124975,27.767897,0
46000,9,2000,5876,5788,88,12,0.0001124975,0.1124975,27.767897,0
46000,10,2000,5876,5788,88,12,0.0001124975,0.1124975,27.767897,0
46000,11,2000,5876,5788,88,12,0.0001124975,0.1124975,27.767897,0
46000,12,2000,5876,5788,88,12,0.0001124975,0.1124975,27.767897,0
48000,1,2000,5876,5876,0,0,0.0001174975,0.1174975,30.497944,0
48000,2,2000,5876,5876,0,0,0.0001174975,0.1174975,30.497944,0
48000,3,2000,5876,5876,0,0,0.0001174975,0.1174975,30.497944,0
48000,4,2000,5876,5876,0,0,0.0001174975,0.1174975,30.497944,0
48000,5,2000,5876,5876,0,0,0.0001174975,0.1174975,30.497944,0
48000,6,2000,5876,5876,0,0,0.0001174975,0.1174975,30.497944,0
48000,7,2000,5876,5876,0,0,0.0001174975,0.1174975,30.497944,0
48000,8,2000,5876,5876,0,0,0.0001174975,0.1174975,30.497944,0
48000,9,2000,5876,5788,88,0,0.0001174975,0.1174975,30.497944,0
48000,10,2000,5876,5788,88,0,0.0001174975,0.1174975,30.497944,0
48000,11,2000,5876,5788,88,0,0.0001174975,0.1174975,30.497944,0
48000,12,2000,5876,5788,88,0,0.0001174975,0.1174975,30.497944,0
50000,1,2000,5876,5876,0,0,0.0001224975,0.12249750000000001,15.947992,0
50000,2,2000,5876,5876,0,0,0.0001224975,0.12249750000000001,15.947992,0
50000,3,2000,5876,5876,0,0,0.0001224975,0.12249750000000001,15.947992,0
50000,4,2000,5876,5876,0,0,0.0001224975,0.12249750000000001,15.947992,0
50000,5,2000,5876,5876,0,0,0.0001224975,0.12249750000000001,15.947992,0
50000,6,2000,5876,5876,0,0,0.0001224975,0.12249750000000001,15.947992,0
50000,7,2000,5876,5876,0,0,0.0001224975,0.12249750000000001,15.947992,0
50000,8,2000,5876,5876,0,0,0.0001224975,0.12249750000000001,15.947992,0
50000,9,2000,5876,5772,104,16,0.0001224975,0.12249750000000001,15.947992,0
50000,10,2000,5876,5772,104,16,0.0001224975,0.12249750000000001,15.947992,0
50000,11,2000,5876,5772,104,16,0.0001224975,0.12249750000000001,15.947992,0
50000,12,2000,5876,5772,104,16,0.0001224975,0.12249750000000001,15.947992,0
52000,1,2000,5876,5876,0,0,0.0001274975,0.12749749999999999,5.6841592,0
52000,2,2000,5876,5876,0,0,0.0001274975,0.12749749999999999,5.6841592,0
52000,3,2000,5876,5876,0,0,0.0001274975,0.12749749999999999,5.6841592,0
52000,4,2000,5876,5876,0,0,0.0001274975,0.12749749999999999,5.6841592,0
52000,5,2000,5876,5876,0,0,0.0001274975,0.12749749999999999,5.6841592,0
52000,6,2000,5876,5876,0,0,0.0001274975,0.12749749999999999,5.6841592,0
52000,7,2000,5876,5876,0,0,0.0001274975,0.12749749999999999,5.6841592,0
52000,8,2000,5876,5876,0,0,0.0001274975,0.12749749999999999,5.6841592,0
52000,9,2000,5876,5756,120,16,0.0001274975,0.12749749999999999,5.6841592,0
52000,10,2000,5876,5756,120,16,0.0001274975,0.12749749999999999,5.6841592,0
52000,11,2000,5876,5756,120,16,0.0001274975,0.12749749999999999,5.6841592,0
52000,12,2000,5876,5756,120,16,0.0001274975,0.12749749999999999,5.6841592,0
54000,1,2000,5876,5876,0,0,0.0001324975,0.13249750000000002,10.669119,0
54000,2,2000,5876,5876,0,0,0.0001324975,0.13249750000000002,10.669119,0
54000,3,2000,5876,5876,0,0,0.0001324975,0.13249750000000002,10.669119,0
54000,4,2000,5876,5876,0,0,0.0001324975,0.13249750000000002,10.669119,0
54000,5,2000,5876,5876,0,0,0.0001324975,0.13249750000000002,10.669119,0
54000,6,2000,5876,5876,0,0,0.0001324975,0.13249750000000002,10.669119,0
54000,7,2000,5876,5876,0,0,0.0001324975,0.13249750000000002,10.669119,0
54000,8,2000,5876,5876,0,0,0.0001324975,0.13249750000000002,10.669119,0
54000,9,2000,5876,5756,120,0,0.0001324975,0.13249750000000002,10.669119,0
54000,10,2000,5876,5756,120,0,0.0001324975,0.13249750000000002,10.669119,0
54000,11,2000,5876,5756,120,0,0.0001324975,0.13249750000000002,10.669119,0
54000,12,2000,5876,5756,120,0,0.0001324975,0.13249750000000002,10.669119,0
56000,1,2000,5876,5876,0,0,0.0001374975,0.1374975,24.665775,0
56000,2,2000,5876,5876,0,0,0.0001374975,0.1374975,24.665775,0
56000,3,2000,5876,5876,0,0,0.0001374975,0.1374975,24.665775,0
56000,4,2000,5876,5876,0,0,0.0001374975,0.1374975,24.665775,0
56000,5,2000,5876,5876,0,0,0.0001374975,0.1374975,24.665775,0
56000,6,2000,5876,5876,0,0,0.0001374975,0.1374975,24.665775,0
56000,7,2000,5876,5876,0,0,0.0001374975,0.1374975,24.665775,0
56000,8,2000,5876,5876,0,0,0.0001374975,0.1374975,24.665775,0
56000,9,2000,5876,5743,133,13,0.0001374975,0.1374975,24.665775,0
56000,10,2000,5876,5743,133,13,0.0001374975,0.1374975,24.665775,0
56000,11,2000,5876,5743,133,13,0.0001374975,0.1374975,24.665775,0
56000,12,2000,5876,5743,133,13,0.0001374975,0.1374975,24.665775,0
58000,1,2000,5876,5876,0,0,0.0001424975,0.1424975,42.875668,0
58000,2,2000,5876,5876,0,0,0.0001424975,0.1424975,42.875668,0
58000,3,2000,5876,5876,0,0,0.0001424975,0.1424975,42.875668,0
58000,4,2000,5876,5876,0,0,0.0001424975,0.1424975,42.875668,0
58000,5,2000,5876,5876,0,0,0.0001424975,0.1424975,42.875668,0
58000,6,2000,5876,5876,0,0,0.0001424975,0.1424975,42.875668,0
58000,7,2000,5876,5876,0,0,0.0001424975,0.1424975,42.875668,0
58000,8,2000,5876,5876,0,0,0.0001424975,0.1424975,42.875668,0
58000,9,2000,5876,5743,133,0,0.0001424975,0.1424975,42.875668,0
58000,10,2000,5876,5743,133,0,0.0001424975,0.1424975,42.875668,0
58000,11,2000,5876,5743,133,0,0.0001424975,0.1424975,42.875668,0
58000,12,2000,5876,5743,133,0,0.0001424975,0.1424975,42.875668,0
60000,1,2000,5876,5876,0,0,0.0001474975,0.1474975,47.246052,0
60000,2,2000,5876,5876,0,0,0.0001474975,0.1474975,47.246052,0
60000,3,2000,5876,5876,0,0,0.0001474975,0.1474975,47.246052,0
60000,4,2000,5876,5876,0,0,0.0001474975,0.1474975,47.246052,0
60000,5,2000,5876,5876,0,0,0.0001474975,0.1474975,47.246052,0
60000,6,2000,5876,5876,0,0,0.0001474975,0.1474975,47.246052,0
60000,7,2000,5876,5876,0,0,0.0001474975,0.1474975,47.246052,0
60000,8,2000,5876,5876,0,0,0.0001474975,0.1474975,47.246052,0
60000,9,2000,5876,5743,133,0,0.0001474975,0.1474975,47.246052,0
60000,10,2000,5876,5743,133,0,0.0001474975,0.1474975,47.246052,0
