Step,Atoms,KinEng,top_disp,top_forc,bottom_f,side_for,all_wall,bond_cre,bond_bro,bond_int
10800,50000,7.2914643e-08,0,0.061271909,-0.0045530038,-0.00038308594,0.056335819,0,0,493500
10900,50000,7.5199163e-08,0,0.062218993,-0.0045209376,-0.00037683448,0.057321221,0,0,493500
11000,50000,7.7111241e-08,0,0.061221658,-0.0045574107,-0.00034679762,0.056317449,0,0,493500
11001,50000,7.7126382e-08,0,0.061204149,-0.0045586446,-0.00034631969,0.056299184,0,0,493500
11001,50000,7.7126382e-08,1e-06,0.1203878,-0.0091175073,-0.00063766124,0.11063263,0,0,0
11100,50000,7.7212425e-08,1e-06,0.043044716,-0.0046838522,-0.00029263687,0.038068227,0,0,493500
11200,50000,7.5124774e-08,1e-06,0.029037954,-0.0044563778,-0.00030907988,0.024272496,0,0,493500
11300,50000,7.2233236e-08,1e-06,0.01812087,-0.0041343975,-0.00034056579,0.013645907,0,0,493500
11400,50000,7.0205407e-08,1e-06,0.010485805,-0.0040400576,-0.00036751356,0.0060782337,0,0,493500
11500,50000,6.9396827e-08,1e-06,0.005641631,-0.0039305737,-0.00037804308,0.0013330143,0,0,493500
11600,50000,6.8881738e-08,1e-06,0.0029082526,-0.0039190319,-0.00041126194,-0.0014220412,0,0,493500
11700,50000,6.7709913e-08,1e-06,0.001493139,-0.0039913151,-0.00047770728,-0.0029758834,0,0,493500
11800,50000,6.6020448e-08,1e-06,0.00099108196,-0.0037391493,-0.00053831972,-0.0032863871,0,0,493500
11900,50000,6.4286552e-08,1e-06,0.00051055638,-0.0033383697,-0.00054096784,-0.0033687811,0,0,493500
12000,50000,6.2602604e-08,1e-06,0.00016919935,-0.0032743199,-0.0003611873,-0.0034663078,0,0,493500
12001,50000,6.2586162e-08,1e-06,0.00016654124,-0.0032746069,-0.00035865026,-0.0034667159,0,0,493500
12001,50000,6.2586162e-08,1e-06,0.00033313007,-0.0065493165,-0.00074354787,-0.0069597343,0,0,0
12100,50000,6.080629e-08,1e-06,0.0030099883,-0.003249867,-0.00012944651,-0.00036932522,0,0,493500
12200,50000,5.8732867e-08,1e-06,0.0080937799,-0.00332134,4.4214118e-06,0.0047768614,0,0,493500
12300,50000,5.650772e-08,1e-06,0.014759725,-0.0036019409,3.8624719e-05,0.011196409,0,0,493500
12400,50000,5.4334015e-08,1e-06,0.022235466,-0.0036522404,-0.00011940564,0.01846382,0,0,493500
12500,50000,5.2557954e-08,1e-06,0.03003286,-0.0037756023,-0.00055510128,0.025702156,0,0,493500
12600,50000,5.1508307e-08,1e-06,0.037448439,-0.0042648014,-0.00099534553,0.032188292,0,0,493500
12700,50000,5.1313522e-08,1e-06,0.044159662,-0.0049083504,-0.001058831,0.03819248,0,0,493500
12800,50000,5.2052965e-08,1e-06,0.049485922,-0.0057788366,-0.0010025688,0.042704517,0,0,493500
12900,50000,5.3620102e-08,1e-06,0.053184544,-0.006967407,-0.00098206025,0.045235077,0,0,493500
13000,50000,5.5691896e-08,1e-06,0.055603414,-0.0080344816,-0.0010156175,0.046553314,0,0,493500
13001,50000,5.5713727e-08,1e-06,0.055620538,-0.0080437558,-0.0010163099,0.046560472,0,0,493500
13001,50000,5.5713727e-08,2e-06,0.10925493,-0.01608726,-0.0026508305,0.090516837,0,0,0
13100,50000,5.7034459e-08,2e-06,0.040951812,-0.0090345191,-0.0011031365,0.030814156,0,0,493500
