Step,Atoms,KinEng,top_disp,top_forc,bottom_f,bond_cre,bond_bro,bond_int
0,500,0,0,0,0,0,0,0
1000,500,0,5e-10,0,0,6723,0,6723
2000,500,0,1e-09,0,0,0,0,6723
3000,500,0,1.5e-09,0,0,0,0,6723
