Step,Atoms,KinEng,top_disp,top_forc,bottom_f,bond_cre,bond_bro,bond_int
0,6000,0,0
1,6000,0,0.005083
1,6000,0,-0,0,0,0,0,0
101,6000,1.8622895e-08,0,0,-12.833287,0,0,70512
101,6000,1.8622895e-08,0,0,-25.666617,0,0,0
1000,6000,7.2538145e-09,2.2475e-06,0,-9.3037277,0,0,70512
1101,6000,6.7602438e-09,2.5e-06,0,-9.0228123,0,0,70512
