metric,value
source_csv,data/processed/SP-002-speed-0p5ms-50MPa_thermo.csv
rows,61
peak_top_force_N,7.1879479
peak_top_force_displacement_mm,0.12999999999999998
peak_bottom_force_N,5.4395284
peak_bottom_force_displacement_mm,0.1325
final_intact_bonds,6600.0
final_broken_bonds,123.0
first_break_displacement_mm,0.1075
first_break_step,43000.0
