Step,Atoms,KinEng,top_disp,top_forc,bottom_f,bond_cre,bond_bro,bond_int
0,18000,0,0
1,18000,0,0.022063
1,18000,0,-0,0,0,0,0,0
501,18000,2.3810524e-08,0,0,-24.586956,0,0,211536
501,18000,2.3810524e-08,0,0,-49.17392,0,0,0
2000,18000,8.7088412e-09,3.7475e-06,0,-15.770316,0,0,211536
4000,18000,3.3942039e-09,8.7475e-06,0,-9.891929,0,0,211536
6000,18000,1.6167615e-09,1.37475e-05,0,-6.7523187,0,0,211536
8000,18000,8.3903156e-10,1.87475e-05,0,-4.8594642,0,0,211536
10000,18000,4.6833127e-10,2.37475e-05,0,-3.6270943,0,0,211536
12000,18000,2.838025e-10,2.87475e-05,0,-2.8196574,0,0,211536
14000,18000,1.9440546e-10,3.37475e-05,0,-2.3280732,0,0,211536
16000,18000,1.37707e-10,3.87475e-05,0,-1.9555884,0,0,211536
18000,18000,9.9188065e-11,4.37475e-05,0,-1.6577239,0,0,211536
20000,18000,7.2508098e-11,4.87475e-05,0,-1.4164879,0,0,211536
22000,18000,5.3717922e-11,5.37475e-05,0,-1.218989,0,0,211536
24000,18000,4.0287026e-11,5.87475e-05,0,-1.0557729,0,0,211536
26000,18000,3.0557109e-11,6.37475e-05,0,-0.91976378,0,0,211536
28000,18000,2.3420972e-11,6.87475e-05,0,-0.80557908,0,0,211536
30000,18000,1.8127079e-11,7.37475e-05,0,-0.70906692,0,0,211536
32000,18000,1.4157977e-11,7.87475e-05,0,-0.62698645,0,0,211536
34000,18000,1.1152487e-11,8.37475e-05,0,-0.55678091,0,0,211536
36000,18000,8.8554345e-12,8.87475e-05,0,-0.49641359,0,0,211536
38000,18000,7.0844144e-12,9.37475e-05,0,-0.44424957,0,0,211536
40000,18000,5.7077614e-12,9.87475e-05,0,-0.39896618,0,0,211536
42000,18000,4.6293141e-12,0.0001037475,0,-0.35948506,0,0,211536
44000,18000,3.7782982e-12,0.0001087475,0,-0.3249225,0,0,211536
46000,18000,3.1020976e-12,0.0001137475,0,-0.29454929,0,0,211536
48000,18000,2.5612728e-12,0.0001187475,0,-0.26776049,0,0,211536
50000,18000,2.1260338e-12,0.0001237475,0,-0.2440517,0,0,211536
52000,18000,8.9670253e-09,0.0001287475,14.774922,-0.22300029,0,9,211527
54000,18000,1.2962961e-09,0.0001337475,3.2179227,-0.20425041,0,99,211428
56000,18000,1.2379743e-08,0.0001387475,15.068537,-0.18750102,0,90,211338
58000,18000,2.2846268e-09,0.0001437475,2.932386,-0.17249663,0,99,211239
60000,18000,1.6668052e-08,0.0001487475,20.513885,-0.15901948,0,9,211230
60501,18000,3.3765322e-08,0.00015,30.05356,-0.15586011,0,0,211230
