pebble_id,proxy_atom_id,target_x,target_y,target_z,far_x,far_y,far_z,q1,q2,q3,q4
22,475,-0.00396846,0.00193211,0.000499583,-0.004725,-0.0033750000000000004,-0.00135,0.015206421995547332,0.8585484381167544,0.5024838912264492,-0.10086269476521403
23,26,0.00159849,-0.00194618,0.000499585,-0.0033750000000000004,-0.0033750000000000004,-0.00135,-0.34263890233550764,-0.34362255413921367,0.800080649045884,-0.35269402874939426
24,21,0.0010655,0.000695491,0.000499592,-0.002025,-0.0033750000000000004,-0.00135,-0.4620473832958565,0.7020448547984851,-0.4760442305446591,0.25889597912205853
25,40,0.00356249,-0.000554288,0.000499597,-0.000675,-0.0033750000000000004,-0.00135,0.9318695354435795,0.09224098520227345,0.1882692298658884,-0.29608354673434084
26,128,0.00319747,0.00309466,0.000499598,0.000675,-0.0033750000000000004,-0.00135,-0.9097477411558555,-0.2842880497467074,0.23800488179837362,-0.18679675712702842
27,216,0.00334974,-0.00213084,0.000499623,0.002025,-0.0033750000000000004,-0.00135,-0.3004610186683406,-0.8572502006384514,0.2468922138494341,-0.3374751909498582
28,247,0.00118898,0.00168756,0.00049963,0.0033750000000000004,-0.0033750000000000004,-0.00135,0.35524596417106663,0.06704240184949098,-0.9284092276200451,-0.0858016746012097
29,27,-0.00318417,-0.00414984,0.00049965,0.004725,-0.0033750000000000004,-0.00135,-0.9078142230778498,0.1650735983202763,-0.26101875836867794,-0.28371332590280235
30,143,-0.00266344,0.0010766,0.000499668,0.0060750000000000005,-0.0033750000000000004,-0.00135,0.1116670306255889,-0.2698894208045593,0.9258919358873277,0.23961280822998562
31,212,-0.00500032,0.00267628,0.000499679,-0.0060750000000000005,-0.002025,-0.00135,0.6533187759187608,-0.015848258085146442,-0.10132641389307022,0.7501042378198172
32,18,0.00248262,-0.00392297,0.000499681,-0.004725,-0.002025,-0.00135,0.6953368002657145,0.2153199805450316,-0.6363197286892818,0.2554236540634481
33,69,0.00252767,-0.00156169,0.000499692,-0.0033750000000000004,-0.002025,-0.00135,0.16061848541589543,0.4170685607059642,0.7070727454749182,0.5479996810399808
34,80,-0.00415263,0.00320596,0.000499717,-0.002025,-0.002025,-0.00135,-0.09334226688807606,-0.23951641397651227,0.7179396795697623,-0.6469016348312115
35,68,-0.00175893,-0.000926729,0.000499719,-0.000675,-0.002025,-0.00135,-0.44780736092084666,0.023427913740319547,-0.7880212105637763,0.42183204248193773
36,105,0.000649651,0.00253182,0.000499719,0.000675,-0.002025,-0.00135,-0.3055220101620737,0.45265471383623185,0.6492993578604939,-0.5293112082984028
37,46,-0.00500025,-0.0017609,0.000499721,0.002025,-0.002025,-0.00135,-0.9278994325325678,-0.009966926161107814,-0.21637536259698695,-0.3034551135665044
38,29,-0.00349025,0.00395494,0.000499725,0.0033750000000000004,-0.002025,-0.00135,-0.3404983577037381,0.5728816201710685,0.21572059007228195,-0.7136750974288617
39,142,-0.00241022,0.00416797,0.000499726,0.004725,-0.002025,-0.00135,0.022257277537543106,0.09665684250977126,0.07310098704551453,0.9923801258014137
40,71,-0.00415631,-0.00122482,0.000499742,0.0060750000000000005,-0.002025,-0.00135,-0.7215736968245658,-0.09852978170099388,-0.13285567475364995,-0.6722891132947464
41,150,0.0022854,0.00205261,0.000499747,-0.0060750000000000005,-0.000675,-0.00135,-0.3529727143788208,0.15317673347017555,0.24170071214127714,0.8908018393435511
42,82,-0.000686527,0.00106404,0.000499748,-0.004725,-0.000675,-0.00135,0.06441593347538005,0.36294355598793787,0.17858419124356523,-0.9122665451057645
43,282,-0.00219362,0.00281859,0.000499748,-0.0033750000000000004,-0.000675,-0.00135,-0.07929306044903026,-0.08243594213049113,-0.5787405824225709,-0.8074504717113418
44,45,0.00500003,-0.00499237,0.000499761,-0.002025,-0.000675,-0.00135,-0.6836941689767781,0.3589365188009268,-0.4243148333908361,-0.4729521973125104
45,171,0.00175118,-0.00306365,0.000499767,-0.000675,-0.000675,-0.00135,-0.22201448683346334,-0.7602924325386019,0.08357074982142224,0.6047155649021237
46,125,-0.000651086,-0.000829439,0.000499769,0.000675,-0.000675,-0.00135,0.05799430319278751,-0.18479018946656303,-0.9545778914043747,-0.22642945019602168
47,62,0.00289253,0.00124228,0.000499771,0.002025,-0.000675,-0.00135,0.09112668363883143,0.7427994119995291,0.010122704773751939,0.6632062212541476
48,162,0.000670126,0.0041581,0.000499776,0.0033750000000000004,-0.000675,-0.00135,0.5289184685083287,-0.7159001107048086,-0.16325165754628757,-0.4255363456533843
49,66,-0.00500012,0.000627625,0.000499777,0.004725,-0.000675,-0.00135,0.7083009280680316,0.663222153102414,-0.020235153514551973,-0.2409080934597382
50,120,0.00150889,-0.00415045,0.000499781,0.0060750000000000005,-0.000675,-0.00135,0.9300166259677111,-0.2235631629869857,-0.2896966222259993,0.03412410657783699
51,63,0.000361374,-0.00402051,0.000499784,-0.0060750000000000005,0.000675,-0.00135,-0.14060246844212468,-0.7586859149716709,-0.6197018491840784,-0.14351392409593475
52,287,-0.00120303,0.00268172,0.000499786,-0.004725,0.000675,-0.00135,-0.1483650840618376,-0.8403291577514681,-0.5211765079926954,0.014482954828766128
53,11,-0.00206069,-0.00196483,0.0004998,-0.0033750000000000004,0.000675,-0.00135,-0.6917601991407947,0.25060979843257764,0.5918513254300762,0.3292029228316979
54,14,0.00181721,0.00420638,0.000499811,-0.002025,0.000675,-0.00135,-0.3389591368921863,0.22619566742107106,-0.8429582475181585,-0.3512315710444542
55,2,0.00466026,0.000314107,0.000499826,-0.000675,0.000675,-0.00135,0.20288324862751328,0.8711285261151712,0.36156617517237494,0.26314136768280194
56,114,-0.000347582,0.000123266,0.000499828,0.000675,0.000675,-0.00135,-0.06885101955075933,-0.8423080479479176,0.365297167537687,0.3903007415544233
57,70,-0.00318306,0.00296251,0.000499829,0.002025,0.000675,-0.00135,-0.03729924433832285,-0.383596522317897,0.6228264398251935,0.6808448430384707
58,195,0.00296168,0.000244876,0.000499833,0.0033750000000000004,0.000675,-0.00135,-0.5802144362452335,0.7284623002739905,-0.07686922437064281,-0.3560688239607731
59,6,0.00303688,-0.00308052,0.000499845,0.004725,0.000675,-0.00135,0.3329644113314009,-0.3752941109463032,-0.8415513993508181,-0.20020058273251182
60,17,0.00347645,-0.00403292,0.000499861,0.0060750000000000005,0.000675,-0.00135,-0.3324646162767896,0.8864640495762061,0.25076763743300257,-0.20190185672536753
61,103,-0.00401525,-0.000216575,0.000499861,-0.0060750000000000005,0.002025,-0.00135,-0.964639133429566,-0.13848821750975493,0.1812883621993836,-0.1320109298440549
62,44,0.00500035,0.00225462,0.000499862,-0.004725,0.002025,-0.00135,-0.23620551321071054,-0.16817527028045204,-0.9009674576781467,0.3227718609171789
63,107,0.00279777,0.00401113,0.000499877,-0.0033750000000000004,0.002025,-0.00135,-0.20533375171695922,-0.18095171184777023,-0.46884797426265423,0.8398071834742813
64,132,0.00464366,0.00500002,0.000499884,-0.002025,0.002025,-0.00135,0.6762144067375159,-0.6544084610844185,0.32916192204134054,0.07833307896286824
65,48,-0.0041891,-0.0025816,0.000499897,-0.000675,0.002025,-0.00135,-0.8837954487480378,-0.021334663210149495,0.27266763996630705,-0.3796087394056786
66,360,0.00252551,0.00497635,0.000499906,0.000675,0.002025,-0.00135,-0.7667087398697663,-0.3732855036253589,-0.21795127655228694,-0.474671341076861
67,22,-0.00142701,-0.00496931,0.000499907,0.002025,0.002025,-0.00135,0.482802259785714,0.22597204938816484,0.001198938446085493,-0.8460716124464426
68,268,-0.00500013,-0.000388926,0.000499912,0.0033750000000000004,0.002025,-0.00135,-0.19193401236288798,0.2388130541512464,-0.38717791479019986,-0.8696107878608391
69,16,-0.00212286,-0.00398872,0.000499917,0.004725,0.002025,-0.00135,-0.054701321849012274,0.5498434244738116,0.8244443520617932,-0.12235801691876395
70,56,0.00500026,-0.00329673,0.000499917,0.0060750000000000005,0.002025,-0.00135,0.021858796757883,-0.7793674731715815,0.13683069242316773,0.6110531043840938
71,170,0.005,0.00329346,0.00049992,-0.0060750000000000005,0.0033750000000000004,-0.00135,0.21690536323375384,-0.7371888495310817,0.1087625051682938,-0.630615081485521
72,86,0.00227516,-0.00500002,0.000499921,-0.004725,0.0033750000000000004,-0.00135,-0.5760477972387904,-0.2599363515128403,-0.6611330751866616,-0.4043576206191231
73,322,0.00394796,-0.00499829,0.000499925,-0.0033750000000000004,0.0033750000000000004,-0.00135,0.18178240511454505,-0.6616190348470825,-0.31246538044041267,0.6569480922759534
74,96,-0.00500002,0.00162758,0.000499926,-0.002025,0.0033750000000000004,-0.00135,0.7388757118902933,-0.4113090954319775,-0.3811632407608604,-0.3736336364491546
75,61,-0.00248745,-0.00499056,0.000499939,-0.000675,0.0033750000000000004,-0.00135,-0.23954629628951926,-0.8834300339901012,0.27955511616562095,0.28985838611958176
76,233,-0.00482697,-0.00470929,0.000499939,0.000675,0.0033750000000000004,-0.00135,-0.21739627911232448,-0.6760516121409093,6.155781289098394e-05,0.7040547363383258
77,78,-9.84751e-06,-0.00309195,0.000499939,0.002025,0.0033750000000000004,-0.00135,0.5798039709531023,-0.7331104399166931,-0.32623706559866555,0.1412296540452421
78,91,-0.00229707,-0.00300141,0.000499939,0.0033750000000000004,0.0033750000000000004,-0.00135,0.29865844015630255,0.7491065046891283,0.45290163462739597,0.3801614000759071
79,7,0.000688722,-0.00237585,0.000499939,0.004725,0.0033750000000000004,-0.00135,-0.4204363700951442,-0.008586218837151197,0.11525008241978695,0.8999316385423572
80,199,-0.000280521,-0.00212915,0.000499939,0.0060750000000000005,0.0033750000000000004,-0.00135,0.6572730272791977,-0.23601748026982053,0.13001785833148277,0.7038346916238345
81,141,-0.00296794,-0.00152847,0.000499939,-0.0060750000000000005,0.004725,-0.00135,0.21411694403056433,-0.48367811934964744,0.7556451848664019,-0.38627679936752835
82,89,0.00153248,-0.000927267,0.000499939,-0.004725,0.004725,-0.00135,0.9859515608193179,0.06592474190933158,0.09372224584008527,0.1215301968929097
83,241,0.0049947,-0.000858712,0.000499939,-0.0033750000000000004,0.004725,-0.00135,0.6556927910387776,0.1741588888415468,-0.45629991853849494,-0.5757829708831431
84,73,-0.00270672,-0.00048612,0.000499939,-0.002025,0.004725,-0.00135,0.69371234477208,-0.4898686389062635,-0.5198996365943487,-0.09217519837793559
85,57,0.000749295,-0.000302255,0.000499939,-0.000675,0.004725,-0.00135,0.3670239674594148,-0.0005614299174158602,0.36395780291935664,0.856053625540429
86,13,-0.000408715,0.00202512,0.000499939,0.000675,0.004725,-0.00135,0.7936804915689775,0.4219391839012191,0.2772342145289642,0.3393814854792579
87,255,-0.000234694,0.00301099,0.000499939,0.002025,0.004725,-0.00135,-0.38155817262518454,-0.6141336551742789,0.5589099354690875,-0.4060454389833118
88,293,-0.000138894,0.00493362,0.000499939,0.0033750000000000004,0.004725,-0.00135,0.0846530040137721,-0.36655858791076695,0.8237883563639075,-0.42407713267701735
89,33,0.00364248,0.00499995,0.000499939,0.004725,0.004725,-0.00135,-0.902017816797165,-0.4185646779269232,-0.10566363042913457,0.0016327207178921184
90,23,0.00124169,0.00333767,0.00049995,0.0060750000000000005,0.004725,-0.00135,0.2507383299857096,-0.8122405965908409,-0.1147743188780607,0.5140256402669127
91,3,0.00499929,0.00125475,0.000499969,-0.0060750000000000005,0.0060750000000000005,-0.00135,0.3459640165397282,-0.5321525303477638,0.645417234111616,-0.42492255484485936
92,122,0.00414148,0.00276601,0.00050027,-0.004725,0.0060750000000000005,-0.00135,-0.1966006119355527,0.20113009049624486,-0.6556114056298747,-0.7007628492518411
93,4,0.00120936,0.00500018,0.000501388,-0.0033750000000000004,0.0060750000000000005,-0.00135,-0.7193308533534982,-0.6535061258272551,-0.21094033761449998,-0.104866776850729
94,32,0.000277313,0.00129732,0.000627764,-0.002025,0.0060750000000000005,-0.00135,0.8876111378860959,-0.4399573952331925,-0.11919017188833449,-0.06616389654036135
95,221,-0.000436234,-0.0050003,0.000631535,-0.000675,0.0060750000000000005,-0.00135,-0.29946643171004855,-0.821810028543487,-0.22870013041103088,0.42736914209402316
96,288,0.00401674,-0.00320524,0.000654228,0.000675,0.0060750000000000005,-0.00135,-0.18453840667003468,0.39960636711232234,0.19057160217976846,0.8774638410040684
97,172,-0.00281056,0.00205057,0.000670691,0.002025,0.0060750000000000005,-0.00135,-0.3712284239242066,-0.6161106439442395,-0.6938769971807505,-0.033642896319860706
98,331,0.00500053,-0.00224285,0.000708957,0.0033750000000000004,0.0060750000000000005,-0.00135,-0.6303798072506905,0.2507776541783828,-0.5732399393216766,-0.45948649462399893
99,144,0.00245486,-0.000588824,0.000718808,0.004725,0.0060750000000000005,-0.00135,0.14192191486189581,0.6781008771811575,0.3016686461305875,-0.6550064109532181
100,184,-0.00113546,-0.00166983,0.00074185,0.0060750000000000005,0.0060750000000000005,-0.00135,-0.5851699066822302,0.4385706536464137,0.2221290164633912,-0.644895853699397
101,256,-0.000264028,0.00398499,0.000810998,-0.0060750000000000005,-0.0060750000000000005,-0.0027,-0.5401814621212514,0.5637666493566491,-0.22011143868837088,-0.584741060309826
102,34,0.00196663,0.00118099,0.00087143,-0.004725,-0.0060750000000000005,-0.0027,0.6615053093305915,0.631448416106855,0.40260420094242677,-0.03991842816410266
103,5,0.00234226,-0.00241751,0.000981932,-0.0033750000000000004,-0.0060750000000000005,-0.0027,-0.37328166913130456,0.4149005580394975,0.34390436424843,-0.755147740961955
104,343,0.00153015,0.00248956,0.00098876,-0.002025,-0.0060750000000000005,-0.0027,-0.1717834146762635,-0.016391669208713166,0.146142216923967,0.9740966194660894
105,389,0.00311136,-0.00480904,0.00101393,-0.000675,-0.0060750000000000005,-0.0027,0.3505440150231531,-0.3291058633764734,0.734154527325628,0.47940103695127423
106,329,0.00421635,0.00191054,0.0010164,0.000675,-0.0060750000000000005,-0.0027,0.47587395410506234,0.6217839070313085,-0.24506893417715037,0.5717254325833071
107,242,0.0014205,-0.00500025,0.00101908,0.002025,-0.0060750000000000005,-0.0027,0.7060077152088421,0.44690527856432755,-0.21038057612651567,0.5075123557565929
108,92,0.00381177,0.000258461,0.00102589,0.0033750000000000004,-0.0060750000000000005,-0.0027,0.05879589712219094,-0.27845589352332356,0.9575509587995823,-0.045842329191749735
109,77,0.00100507,-0.0034678,0.00102857,0.004725,-0.0060750000000000005,-0.0027,-0.15290332477499868,0.6329185920098942,-0.051659476698498276,-0.7572093023914865
110,37,-0.00402715,-0.00417445,0.00103691,0.0060750000000000005,-0.0060750000000000005,-0.0027,0.3519466980495923,-0.47202935514563915,0.7044339713055204,0.39635159856308677
111,42,-0.00500039,-0.00280516,0.00103951,-0.0060750000000000005,-0.004725,-0.0027,0.7848736092228673,0.5107977525037242,0.350306793259904,-0.01855327945612021
112,211,-0.00369945,-0.00190724,0.00107016,-0.004725,-0.004725,-0.0027,-0.45262868991752264,0.700358052653122,0.18987401623462552,-0.5182409913412938
113,286,-0.00244764,0.000296227,0.00108614,-0.0033750000000000004,-0.004725,-0.0027,0.3246044314254467,-0.5331430683683812,0.6325865458103185,-0.4585026649971404
114,65,-0.00307774,-0.00334988,0.00108952,-0.002025,-0.004725,-0.0027,-0.18541899626147812,0.16182287847675514,0.5964104349440147,0.764020775186627
115,213,-0.000794986,-0.00324657,0.00110018,-0.000675,-0.004725,-0.0027,0.49709001499256583,0.10239614015673382,0.575291634340863,-0.6414484257780292
116,169,0.00338436,-0.00133304,0.00110094,0.000675,-0.004725,-0.0027,-0.45012154632206397,-0.4509534432160565,0.7647690336667505,-0.09570742255771722
117,106,0.00356535,0.00420166,0.0011115,0.002025,-0.004725,-0.0027,-0.88729066261605,0.23848701525013002,-0.27366010462643603,0.2845160289461794
118,193,-0.00344312,-0.000908312,0.00112462,0.0033750000000000004,-0.004725,-0.0027,0.8247163065058025,-0.019205990041764782,0.44455886844556936,0.349058098625913
119,423,0.00409874,-0.00233013,0.00113095,0.004725,-0.004725,-0.0027,-0.05547456079818212,-0.19425862016467,-0.3366954145424844,-0.9196860113223599
120,166,-0.0045714,0.00384548,0.00114422,0.0060750000000000005,-0.004725,-0.0027,-0.08095322492316692,-0.3289538592639639,-0.8024667801547883,0.4912056601851102
121,400,0.000370796,0.000380915,0.00114575,-0.0060750000000000005,-0.0033750000000000004,-0.0027,0.4433798527258082,0.582413113123854,-0.2879476937299952,-0.6174912125154481
122,243,0.000910471,-0.00164343,0.00115848,-0.004725,-0.0033750000000000004,-0.0027,-0.9456105927883156,0.15309669450967797,-0.15900375518047852,0.23895567533592318
123,248,-0.00138082,-0.00411876,0.00116311,-0.0033750000000000004,-0.0033750000000000004,-0.0027,0.444983324680124,0.8546827492943374,0.2521117766359764,0.08914533581039323
124,87,0.00424935,-0.000836265,0.00116871,-0.002025,-0.0033750000000000004,-0.0027,-0.05121937386657088,0.38416448381882323,0.8780939228169095,0.2806159080040632
125,36,3.48401e-05,-0.000560289,0.00117576,-0.000675,-0.0033750000000000004,-0.0027,0.6268508951008626,-0.3568343003191167,-0.2136709856689269,-0.658841367333809
126,15,-0.00182097,0.00223557,0.00122119,0.000675,-0.0033750000000000004,-0.0027,-0.12734260131003478,0.8662131841046776,0.39046129144332065,0.2846024621454349
127,279,-0.00500024,-0.00404105,0.00123229,0.002025,-0.0033750000000000004,-0.0027,0.5739730974462102,-0.6756013580691258,0.04826397643431848,-0.4602046033688752
128,49,-0.00341264,8.4346e-05,0.00123877,0.0033750000000000004,-0.0033750000000000004,-0.0027,-0.15880025038678752,-0.6885363970953998,0.6992826448157007,-0.10818453221943546
129,113,-0.00238119,-0.00117568,0.00124152,0.004725,-0.0033750000000000004,-0.0027,-0.5142125545441193,0.48197493164881533,0.592508459270602,-0.3901529696210298
130,320,-0.000980804,0.000343322,0.00124179,0.0060750000000000005,-0.0033750000000000004,-0.0027,0.7838567070273904,0.20708435050550314,0.3850729575570415,0.4409121817121439
131,254,0.00186617,0.00487205,0.00124441,-0.0060750000000000005,-0.002025,-0.0027,-0.12361676637789862,0.6091317026535028,0.7824982020889383,0.03706787855132602
132,318,-0.00440233,0.000331854,0.00124444,-0.004725,-0.002025,-0.0027,0.8595503561809787,0.4025349312420945,0.2595807238003665,0.178203990276179
133,366,0.00131901,7.97845e-05,0.00124534,-0.0033750000000000004,-0.002025,-0.0027,-0.2565747093106902,0.5887606880693987,0.08044186330390395,-0.7622725085915004
134,55,-0.00402483,0.00125745,0.00124798,-0.002025,-0.002025,-0.0027,-0.5354566258234733,0.18010244917274348,-0.0680981806189347,-0.8223210732190384
135,315,-0.00459392,0.00215223,0.00124808,-0.000675,-0.002025,-0.0027,-0.41697058018225397,0.8262361338754887,-0.10194832962863991,-0.36479572972677504
136,231,0.00132725,-0.00254773,0.00125074,0.000675,-0.002025,-0.0027,-0.030366315236206764,0.09404731158695868,-0.5659218395139534,-0.8185141792561591
137,258,-0.00169342,0.00425352,0.00125556,0.002025,-0.002025,-0.0027,-0.5595586260407189,0.5975957670373275,0.5056823846753837,-0.27213740843828915
138,116,-0.00269498,-0.00212476,0.00125589,0.0033750000000000004,-0.002025,-0.0027,-0.004740736740101703,-0.019586948566897838,-0.23809186248344985,-0.9710335431282283
139,354,0.00416972,0.00341863,0.00125777,0.004725,-0.002025,-0.0027,0.5140785730118766,0.36917799396998935,0.7722991141161039,0.05463431040883049
140,58,-0.000975704,0.0033883,0.001263,0.0060750000000000005,-0.002025,-0.0027,0.5834334945211472,-0.6418669691361697,0.434310482979707,-0.24287147995745298
141,47,-0.00114502,0.00150105,0.0012732,-0.0060750000000000005,-0.000675,-0.0027,-0.369241747499807,0.16635806321513286,0.768977682511744,0.4946300137531749
142,109,0.00192338,-0.00141659,0.00128291,-0.004725,-0.000675,-0.0027,0.030645137826784265,-0.7962080834612141,-0.410253428082205,-0.443627871199947
143,321,-0.00260691,-0.00437781,0.00128365,-0.0033750000000000004,-0.000675,-0.0027,-0.14667037700929192,-0.4805996425020941,0.5811535686704882,-0.6401346059668761
144,267,0.00125225,0.0039786,0.00129276,-0.002025,-0.000675,-0.0027,0.17893303341054018,-0.22152670047459208,0.24057320962148368,0.927918865711739
145,203,-0.00404574,-0.00320782,0.00129589,-0.000675,-0.000675,-0.0027,0.6728782607723994,0.3766355109242199,0.5437051481952789,0.33130839095427794
146,124,0.00446707,0.000963422,0.00129624,0.000675,-0.000675,-0.0027,-0.7870332527441131,-0.14471571842665126,0.5879852320518695,0.11793806342393633
147,306,0.000214326,0.00211899,0.00129934,0.002025,-0.000675,-0.0027,0.6731825781312548,-0.3920483676176104,0.3528594511128975,0.51827936647066
148,41,0.00500018,-0.00388715,0.00130707,0.0033750000000000004,-0.000675,-0.0027,-0.22246166293697142,-0.38824805188955613,0.08650992034481246,0.8901068994279372
149,28,-0.00171497,-0.000345443,0.00131213,0.004725,-0.000675,-0.0027,0.6729672528454493,-0.06494446959709053,0.7361652877562712,-0.0309509542523037
150,236,0.0025194,-0.00334383,0.00131378,0.0060750000000000005,-0.000675,-0.0027,-0.05143477687403622,-0.6761718287481951,0.5545629368461643,-0.4822925158156581
151,190,0.00284438,0.0019402,0.00132255,-0.0060750000000000005,0.000675,-0.0027,0.09894859157818413,-0.45851650052214743,0.16919479573042043,0.8668015436484632
152,130,0.00208448,-0.00431902,0.00132669,-0.004725,0.000675,-0.0027,-0.011638351411850174,-0.8955393592589505,0.3905900277871227,0.2128690559657214
153,209,0.000699499,0.00481058,0.00134022,-0.0033750000000000004,0.000675,-0.0027,-0.4453103619596984,0.7824529980225636,0.39769704633695824,-0.17692667054936573
154,84,0.00358272,0.0026139,0.00134122,-0.002025,0.000675,-0.0027,-0.4571677869838889,-0.5144719938894459,-0.67934129985101,-0.25458118619491854
155,445,-0.00500001,-0.000923033,0.00134521,-0.000675,0.000675,-0.0027,-0.10138843989013921,0.14693035933211143,0.6225855563603766,-0.7619180262827626
156,426,-0.001035,0.00500028,0.00134857,0.000675,0.000675,-0.0027,0.15151470909923914,0.8148418573176696,0.46057014779859085,0.31772815337399346
157,428,0.000633738,-0.00447952,0.00135005,0.002025,0.000675,-0.0027,-0.5820277794485852,-0.33856384652904287,-0.24909108986395637,-0.696111926865209
158,332,-0.000753803,0.00241772,0.00135303,0.0033750000000000004,0.000675,-0.0027,-0.484021155886461,0.713410021045196,-0.46414247537110676,-0.20332590853850585
159,399,0.0049946,0.00277399,0.00135434,0.004725,0.000675,-0.0027,0.30750998561076104,0.08329109535586364,-0.7505785074802382,-0.5789059563459578
160,480,-0.00500018,0.0050002,0.00135471,0.0060750000000000005,0.000675,-0.0027,-0.5636979417329717,-0.7512395943433049,-0.21798325213365163,-0.2652677970771327
161,75,-0.00200119,0.00330763,0.00135498,-0.0060750000000000005,0.002025,-0.0027,-0.7723932157465061,0.2990418547883103,-0.4133740313539138,-0.37829168581367467
162,417,-0.00015014,-0.00156664,0.001356,-0.004725,0.002025,-0.0027,-0.027685372675358845,0.35322135130219456,-0.6379318057594997,-0.6837479128483699
163,39,-0.00212438,-0.00348036,0.00136101,-0.0033750000000000004,0.002025,-0.0027,-0.275542019905101,-0.8282719146546559,-0.4850017867534919,-0.05306126182864252
164,121,0.00337843,0.00109611,0.00136106,-0.002025,0.002025,-0.0027,-0.3295621172991293,0.6944555482727481,0.36072007325474054,-0.5282057658390396
165,210,0.00398104,-0.00402865,0.00136314,-0.000675,0.002025,-0.0027,-0.32392132235169285,-0.8755690233423813,-0.2326338430912861,0.2726451124406563
166,544,0.00246023,0.000197424,0.00136406,0.000675,0.002025,-0.0027,0.174484031107474,-0.6098683283254788,0.5461972748397211,0.5470689919485789
167,408,0.00109841,0.00119244,0.00136658,0.002025,0.002025,-0.0027,0.7339839284023597,0.46262349896051536,0.4693023300954001,-0.164324112727249
168,90,0.00302108,0.00500012,0.00136809,0.0033750000000000004,0.002025,-0.0027,0.09320369593960522,-0.55603483208718,-0.7535893707772875,-0.337996149120772
169,31,0.000820152,0.00308019,0.00137064,0.004725,0.002025,-0.0027,0.7476664377528315,-0.6555989345198265,-0.09083096792832587,-0.05417259620567577
170,182,-0.00208639,0.0011812,0.0013791,0.0060750000000000005,0.002025,-0.0027,0.7428718062396179,0.5352881850039657,-0.3794192085457767,-0.13284992538930582
