id,x_mm,y_mm,z_mm,radius_mm
1,0.05582648784074651,-0.19764803821181415,-0.09331038036512973,0.05313292845913056
2,0.09692554968698708,-0.21655881088550177,-0.26747631827455154,0.05313292845913056
3,0.06813687421612424,0.3157758967989087,-0.111941967109074,0.05313292845913056
4,0.15865480553758127,-0.20958320442908213,0.02034354229376123,0.05313292845913056
5,-0.0074255509593535995,0.24908608343422,0.026428808875986698,0.05313292845913056
6,0.016687110169412378,-0.0635045455800139,-0.30539594490022376,0.05313292845913056
7,0.07720257821155607,0.1886188516694648,-0.0397324318131107,0.05313292845913056
8,0.21986802501168967,0.12162742256889825,-0.3454232756517972,0.05313292845913056
9,0.2764415335213538,-0.22117350423313398,0.09294885351416193,0.05313292845913056
10,0.31182043287388217,0.1610081906881381,0.10404712034737584,0.05313292845913056
11,-0.04336905669227781,-0.21172893378406762,-0.20698772418497152,0.05313292845913056
12,-0.09988529854422001,0.16574562879529742,-0.1367446233138967,0.05313292845913056
13,0.22226364323242065,-0.22999575758951427,-0.2147702606788357,0.05313292845913056
14,0.40482786747527233,0.04981841979267404,0.04119520734159965,0.05313292845913056
15,-0.06346314282918541,0.1350425651402356,-0.32198242967986634,0.05313292845913056
16,-0.25434594667002947,0.06279302104985396,-0.1223867190748586,0.05313292845913056
17,-0.13605579867648265,-0.15269915479427315,0.2696105305757921,0.05313292845913056
18,0.1141272026368485,0.42109977972637613,-0.08632502612606407,0.05313292845913056
19,-0.07135488401109419,-0.12493521084566112,-0.1105886972295772,0.05313292845913056
20,0.357052216029096,0.11220158344823183,-0.056326040267502375,0.05313292845913056
21,0.24343338695870864,0.10193917078215364,-0.11382891871268108,0.05313292845913056
22,-0.1854201888898387,0.03894626218588343,0.18807266624300845,0.05313292845913056
23,0.11157327537760575,-0.023390993819369377,0.38320324287064633,0.05313292845913056
24,0.2153472022231392,-0.09979085036618712,0.21703683909067417,0.05313292845913056
25,-0.0275472098000481,-0.17229134626775072,-0.40025671717092187,0.05313292845913056
26,-0.04015374297024582,-0.27946604743708076,0.04964816438434888,0.05313292845913056
