id,atom1,atom2,length_mm
917,37,120,0.20610383035144195
918,37,148,0.14004542818085328
919,37,159,0.14358475134028906
920,37,177,0.22080558812744025
921,37,187,0.16754412028785132
922,37,190,0.12006850304071733
923,37,216,0.23622832139220726
924,37,249,0.11413793990926195
925,38,40,0.20529658523885894
926,38,44,0.23791779537000501
927,38,57,0.24728001923441237
928,38,58,0.1845270455388531
929,38,60,0.18013200625698925
930,38,63,0.12477773015170339
931,38,70,0.185955050971222
932,38,84,0.17638705760330742
933,38,106,0.1701362450867297
934,38,126,0.14321584252972658
935,38,129,0.20338846580570827
936,38,136,0.21812372835216998
937,38,152,0.22249004804262754
938,38,162,0.16542763834600133
939,38,172,0.13952744245555906
940,38,179,0.19924436555908862
941,38,186,0.22728553857000708
942,38,208,0.12996664532648067
943,38,223,0.1093859639177102
944,38,248,0.1160972461144295
945,38,250,0.11322278151006111
946,39,42,0.1919437888244464
947,39,53,0.2419402604394128
948,39,54,0.24773354912678225
949,39,56,0.24212741605769408
950,39,64,0.2353292930625174
951,39,66,0.18767191933379385
952,39,71,0.18429434980108636
953,39,85,0.22679276560717723
954,39,99,0.16869464937538622
955,39,100,0.21922430805162516
956,39,101,0.12027620601611995
957,39,109,0.24921856447240545
958,39,114,0.2270527786912969
959,39,121,0.18674418820843255
960,39,125,0.15196665718743355
961,39,131,0.19358825334582427
962,39,137,0.23725337614044648
963,39,144,0.1405860729237062
964,39,160,0.17772143469394133
965,39,161,0.12017478692687728
966,39,173,0.23468431856667213
967,39,191,0.23522809353740817
968,39,197,0.18502758701323613
969,39,221,0.2434561196535079
970,39,225,0.14902564999039278
971,39,232,0.22288611162677446
972,39,234,0.12465371073927102
973,39,241,0.23516452302503932
974,39,245,0.22843172964471567
975,39,247,0.22234052574221835
976,40,50,0.16161048026301392
977,40,60,0.22372138731466726
978,40,61,0.22785833619466814
979,40,70,0.1549579527962456
980,40,111,0.2487842694600668
981,40,129,0.17021192094806326
982,40,139,0.23160884935850748
983,40,141,0.15117854064727437
984,40,152,0.16871997488066837
985,40,162,0.1508856814757251
986,40,165,0.132037150584969
987,40,184,0.24034191029732074
988,40,209,0.2149622890888615
989,40,219,0.13376330028748667
990,40,223,0.11758337241925826
991,40,236,0.1274879808192955
992,40,248,0.24437238518568594
993,40,250,0.21516256424343805
994,41,48,0.16033960580878237
995,41,78,0.21357712092014902
996,41,86,0.1991135132468719
997,41,91,0.1952716518437829
998,41,97,0.23453951697608866
999,41,146,0.10989293642527945
1000,41,157,0.13362987523939465
1001,41,175,0.13021072563912206
1002,41,178,0.24543462709610017
1003,41,181,0.10909349101141476
1004,41,195,0.24568588444543618
1005,41,237,0.13443896151974571
1006,42,43,0.19809763566757402
1007,42,55,0.12839104613112517
1008,42,64,0.23842313933857767
1009,42,84,0.21434876823228208
1010,42,87,0.2346219299522303
1011,42,94,0.1371992508387487
1012,42,103,0.23692847445357296
1013,42,107,0.21718987000821585
1014,42,109,0.1357883544694787
1015,42,114,0.14384055827709777
1016,42,121,0.21085338855434876
1017,42,127,0.2464007999887784
1018,42,133,0.21002200120466413
1019,42,137,0.24606338523194068
1020,42,144,0.14934615819170288
1021,42,145,0.212335079707817
1022,42,160,0.18054934144422533
1023,42,161,0.2233250156618847
1024,42,166,0.15372798976206883
1025,42,180,0.19324962377280383
1026,42,197,0.19160868721449312
1027,42,227,0.20502090171267295
1028,42,234,0.1098175605708006
1029,42,238,0.2459995159551596
1030,42,242,0.24701255311626089
1031,42,245,0.24432060955455576
1032,42,247,0.1215471709236198
1033,43,44,0.1943743321278975
1034,43,55,0.18860693934125855
1035,43,57,0.18096188668145288
1036,43,58,0.14640852635886625
1037,43,63,0.21118565186850524
1038,43,65,0.20743549581083187
1039,43,82,0.23225215830710189
1040,43,84,0.1559033245774117
1041,43,94,0.1397499164704366
1042,43,103,0.2455461556505978
1043,43,109,0.16982057296145606
1044,43,126,0.1692866784797301
1045,43,133,0.12517302708892536
1046,43,147,0.11764644755676115
1047,43,149,0.13171823262719867
1048,43,167,0.21500088581436752
1049,43,169,0.19725992754409685
1050,43,174,0.2424481490168607
1051,43,180,0.2189555074048251
1052,43,188,0.2182491792051242
1053,43,194,0.1251907890551662
1054,43,208,0.23985285145383517
1055,43,218,0.21684076917335746
1056,43,227,0.11854981277142065
1057,44,55,0.19897253459014996
1058,44,57,0.11742538701625867
1059,44,58,0.21901264123259406
1060,44,62,0.1682188850169154
1061,44,70,0.2309036597247575
1062,44,72,0.20425968226486665
1063,44,77,0.2294294391597134
1064,44,82,0.1623599032944602
1065,44,84,0.1821978848533935
1066,44,126,0.11625142920876619
1067,44,133,0.11763800172033272
1068,44,136,0.12791996325128885
1069,44,147,0.22234357534761912
1070,44,155,0.1925863355885344
1071,44,169,0.24173404802320986
1072,44,172,0.19396055996577596
1073,44,180,0.11667032260579942
1074,44,186,0.12303858238472384
1075,44,189,0.11467274566646134
1076,44,208,0.22599847409408283
1077,44,239,0.19573239023820685
1078,44,250,0.15057851854700394
1079,45,67,0.22239290483357035
1080,45,74,0.23336143610178847
1081,45,85,0.23111838320192735
1082,45,89,0.13494568496136203
1083,45,99,0.21551117379767215
1084,45,100,0.15118359129103057
1085,45,120,0.19330557129250894
1086,45,122,0.2096646751936914
1087,45,138,0.22245721095230175
1088,45,142,0.15786376767583735
1089,45,176,0.24920042717034277
1090,45,185,0.11401816405179183
1091,45,200,0.13129757984194299
1092,45,213,0.22969433575224224
1093,45,221,0.18803828972600428
1094,45,224,0.11370410642371837
1095,45,235,0.11763201259770448
1096,45,240,0.12903088878630278
1097,45,241,0.24373857712994812
1098,46,62,0.17093764923029373
1099,46,70,0.2147320921965291
1100,46,72,0.11957588757589326
1101,46,77,0.137186512308787
1102,46,78,0.187960592399064
1103,46,81,0.12455937956282749
1104,46,83,0.22021645293470024
1105,46,132,0.14349316704350637
1106,46,136,0.1792647836099251
1107,46,146,0.24375131597675728
1108,46,151,0.1382032384624644
1109,46,155,0.22290680056293868
1110,46,161,0.22610436750236215
1111,46,163,0.1599516849011819
1112,46,164,0.18630393742354898
1113,46,180,0.22241811053321425
1114,46,191,0.1692563239998243
1115,46,199,0.11698593424506025
1116,46,236,0.2453969609749927
1117,46,239,0.2417193697841001
1118,46,245,0.2085415525489915
1119,47,93,0.2415905611793888
1120,47,96,0.16770521953784334
1121,47,98,0.2036551423490169
1122,47,108,0.20224560731775085
1123,47,115,0.13129793874101323
1124,47,135,0.14986862478390037
1125,47,159,0.23094673605115748
1126,47,174,0.23291927675029947
1127,47,177,0.1943744368968544
1128,47,187,0.1249425386209103
1129,47,230,0.12019088809632883
1130,47,243,0.1156451691344222
1131,47,244,0.24223071872684113
1132,48,76,0.18636949761602709
1133,48,86,0.11233885447700284
1134,48,91,0.22387214648506498
1135,48,97,0.13970514770717168
1136,48,105,0.15614717530391653
1137,48,130,0.1514317979887327
1138,48,146,0.21365811030844042
1139,48,157,0.12161686616297017
1140,48,171,0.20003531574577793
1141,48,175,0.15427260780353738
1142,48,178,0.20585873365155716
1143,48,181,0.22463738735638686
1144,48,183,0.2149578883986596
1145,48,191,0.2449375035394578
1146,48,232,0.22907777059228054
1147,48,233,0.24265734112374693
1148,49,52,0.11917925114412352
1149,49,54,0.2096381747464592
1150,49,64,0.110900986213998
1151,49,75,0.2076013895693972
1152,49,88,0.12063140089449881
1153,49,90,0.1952332305115197
1154,49,102,0.24323487345273112
1155,49,104,0.21418454924574343
1156,49,112,0.14970422797119104
1157,49,116,0.22413995985095364
1158,49,117,0.14262795789006458
1159,49,144,0.22433880194458417
1160,49,145,0.1865285773762831
1161,49,173,0.15010221221830936
1162,49,182,0.16991210265327208
1163,49,193,0.24469378037452413
1164,49,220,0.1328386821067238
1165,49,225,0.2298531414945607
1166,49,238,0.1658545224576447
1167,49,247,0.2386523314515156
1168,50,70,0.17603736922767202
1169,50,72,0.1898658505916396
1170,50,129,0.12499405613521629
1171,50,141,0.17121952791994627
1172,50,155,0.21508545699327378
1173,50,163,0.13280072673923082
1174,50,184,0.1371394847546834
1175,50,199,0.23223368106589395
1176,50,212,0.24389016559905533
1177,50,223,0.21407233095634057
1178,50,236,0.11449235674745813
1179,50,250,0.2494928849447614
1180,51,74,0.19850811315132413
1181,51,98,0.14630011417750158
1182,51,110,0.1396754759795022
1183,51,119,0.23424607448223958
1184,51,128,0.12223006305131283
1185,51,148,0.20911180483199965
1186,51,150,0.14723517162218952
1187,51,154,0.222071745502558
1188,51,177,0.21955765253468895
1189,51,190,0.17777686226582978
1190,51,198,0.12817469146857263
1191,51,206,0.23126264278310213
1192,51,210,0.22832719031761087
1193,51,214,0.24225773027757705
1194,51,216,0.13213707064359226
1195,51,228,0.20911242187450207
1196,52,54,0.12259826933364222
1197,52,64,0.15717842107862554
1198,52,75,0.2294381592952776
1199,52,88,0.2283321988747478
1200,52,104,0.21030646449794718
1201,52,116,0.16524212564939983
1202,52,117,0.12674248991366177
1203,52,131,0.23659290014084144
1204,52,144,0.2293872758125504
1205,52,158,0.22444189164341516
1206,52,173,0.1150837216300117
1207,52,182,0.2268039585404149
1208,52,193,0.12567445935313618
1209,52,203,0.19837816292499125
1210,52,213,0.2194939472819554
1211,52,220,0.1405970936981825
1212,52,225,0.1679713975896523
1213,53,56,0.24284607343256093
1214,53,66,0.15433292853861313
1215,53,67,0.24042370947239386
1216,53,73,0.1996896985704391
1217,53,74,0.1706009255709858
1218,53,89,0.19597655798028862
1219,53,93,0.21428454861157953
1220,53,99,0.1453443288226854
1221,53,100,0.24864702648680725
1222,53,103,0.2134737591685269
1223,53,109,0.244085129497099
1224,53,115,0.2071875329705382
1225,53,118,0.12106939161285621
1226,53,120,0.23789288058945424
1227,53,121,0.11601479018960846
1228,53,148,0.14006672849740803
1229,53,150,0.18669735458751938
1230,53,154,0.12997030943281088
1231,53,160,0.17464934673778676
1232,53,176,0.1321758102356617
1233,53,177,0.13838999004285993
1234,53,190,0.2387650098737267
1235,53,210,0.21789103707996885
1236,53,215,0.24903428632945143
1237,53,234,0.21107444482861112
1238,53,241,0.2174014373888432
1239,53,242,0.2187062926452287
1240,53,244,0.11405713744855114
1241,54,56,0.20974848502780052
1242,54,64,0.18364180781320524
1243,54,69,0.22516164666301264
1244,54,85,0.24062096569071192
1245,54,100,0.2258560685049082
1246,54,104,0.15691706119454082
1247,54,116,0.2393336911598654
1248,54,117,0.13949618329101912
1249,54,131,0.2333216621966487
1250,54,138,0.1906706941694483
1251,54,142,0.24753136871987605
1252,54,144,0.188553051706321
1253,54,158,0.13495307604363008
1254,54,173,0.17028409779944317
1255,54,182,0.23956224424289022
1256,54,193,0.12983975284934093
1257,54,197,0.1704009896000263
1258,54,203,0.12132118183620826
1259,54,213,0.12657969729580645
1260,54,220,0.24902900946774978
1261,54,221,0.1778715826267305
1262,54,225,0.12761679056406638
1263,55,64,0.24932267975175326
1264,55,65,0.2158710292544965
1265,55,77,0.2032457673667344
1266,55,82,0.13101279406825075
1267,55,84,0.24538541316936524
1268,55,87,0.1352467114253398
1269,55,94,0.11296092906964572
1270,55,102,0.22980296955049262
1271,55,109,0.23003982638685994
1272,55,127,0.19979102732143503
1273,55,133,0.12436832411100615
1274,55,136,0.24291972754804164
1275,55,144,0.21656053734768532
1276,55,145,0.19590284761736895
1277,55,166,0.18559759077765456
1278,55,169,0.1772127163590629
1279,55,180,0.1167987777189753
1280,55,189,0.22737410141434727
1281,55,194,0.2495535952777283
1282,55,222,0.190505036958749
1283,55,234,0.23491700890139117
1284,55,238,0.19258822388218516
1285,55,245,0.22426107034596524
1286,55,247,0.11361791592655933
1287,56,67,0.24188777749085275
1288,56,69,0.14589420322114968
1289,56,73,0.14403699244316046
1290,56,80,0.11193743769074276
1291,56,89,0.17301804440531937
1292,56,99,0.20437845043922068
1293,56,100,0.20624629947771372
1294,56,104,0.19066949031423155
1295,56,114,0.15849546853266058
1296,56,118,0.2195168815124112
1297,56,121,0.15556184601812217
1298,56,123,0.24855905202192602
1299,56,138,0.19773073678334216
1300,56,140,0.20093227767299587
1301,56,144,0.2171727642961632
1302,56,158,0.17721007631831864
1303,56,166,0.24925918429900829
1304,56,192,0.150022010800522
1305,56,196,0.24404465766739403
1306,56,197,0.11188064913304217
1307,56,203,0.24403043023887197
1308,56,204,0.18819313261060527
1309,56,213,0.22621597529592807
1310,56,221,0.11223438184596156
1311,56,225,0.24770376748312634
1312,56,226,0.23197626221847642
1313,56,234,0.1888358761689452
1314,56,235,0.2385849171834958
1315,56,242,0.11547034079850206
1316,56,249,0.24944365987090739
1317,57,58,0.17016150813942474
1318,57,82,0.20484007500118223
1319,57,84,0.22311718289644097
1320,57,126,0.11879001960858215
1321,57,133,0.13832278961452932
1322,57,136,0.23453254949625157
1323,57,147,0.14114104732371147
1324,57,149,0.23676625594845066
1325,57,169,0.22033833385630436
1326,57,172,0.2042658743081806
1327,57,180,0.21860740577663715
1328,57,186,0.1455461731205327
1329,57,189,0.15675722982838347
1330,57,194,0.23319624435870856
1331,57,208,0.17176309230770387
1332,57,250,0.20765416131003175
1333,58,63,0.11681234249314894
1334,58,84,0.15273505837791243
1335,58,106,0.1538525255604935
1336,58,109,0.23881776944951197
1337,58,126,0.11843537630366323
1338,58,133,0.2213922609211811
1339,58,147,0.1389900946912333
1340,58,149,0.1258778220484263
1341,58,172,0.245924206649038
1342,58,174,0.2387559741214351
1343,58,179,0.23919158858847045
1344,58,188,0.12863694358327457
1345,58,194,0.2190317245450685
1346,58,208,0.10934544099306273
1347,58,227,0.1933881584160719
1348,58,248,0.22202884676371248
1349,58,250,0.21473554963172958
1350,59,61,0.2389390502858024
1351,59,79,0.1561505268390549
1352,59,92,0.2134142147032364
1353,59,97,0.2304707615167019
1354,59,105,0.1622049413863055
1355,59,119,0.22746267608308307
1356,59,130,0.16603908515471597
1357,59,134,0.16510312355542955
1358,59,156,0.18940086367434572
1359,59,168,0.1890244310503935
1360,59,171,0.2254685825048873
1361,59,183,0.11366227511373932
1362,59,201,0.22265737586297343
1363,59,207,0.12927153018975068
1364,59,209,0.2230822258753836
1365,59,211,0.10999469130164141
1366,59,231,0.11531175887993342
1367,59,232,0.23297783397414082
1368,60,63,0.1796451325148145
1369,60,68,0.212996515118893
1370,60,93,0.22174008663235137
1371,60,96,0.23955475243981192
1372,60,106,0.17577252852111958
1373,60,111,0.14982184436355822
1374,60,139,0.23134938001458064
1375,60,143,0.12564186960227325
1376,60,152,0.13160588059309272
1377,60,162,0.10897063211622157
1378,60,165,0.22951182340162146
1379,60,179,0.11588848873749844
1380,60,214,0.24390516801148088
1381,60,215,0.19479304714246232
1382,60,219,0.16757058288103432
1383,60,223,0.2013299318338195
1384,60,248,0.11087192986918645
1385,61,79,0.2283274332843765
1386,61,139,0.1509622046925734
1387,61,141,0.12724163874407854
1388,61,152,0.23274709105999103
1389,61,156,0.15816334344907992
1390,61,165,0.1199362165705171
1391,61,168,0.22054234497083847
1392,61,171,0.24960903159530828
1393,61,183,0.24239476838701515
1394,61,209,0.11921516697741397
1395,61,212,0.1760196557957118
1396,61,219,0.20817779330598318
1397,61,231,0.14216855178739735
1398,61,236,0.21401558712658925
1399,62,70,0.23830294270612756
1400,62,72,0.11031974240756173
1401,62,77,0.18231976332131897
1402,62,82,0.23143633661703483
1403,62,83,0.20449642798829018
1404,62,129,0.21606408309774966
1405,62,132,0.16442810532240398
1406,62,136,0.1596901611009553
1407,62,151,0.24333839896017567
1408,62,155,0.10920531815643289
1409,62,163,0.24279846418670006
1410,62,172,0.23837300267593511
1411,62,180,0.17848263332339492
1412,62,186,0.1598776710083876
1413,62,189,0.15023379911267598
1414,62,199,0.13472477629442062
1415,62,239,0.11518751888156509
1416,62,250,0.2199157111196844
1417,63,70,0.24662224276161057
1418,63,84,0.11336898762230214
1419,63,93,0.24813254477829091
1420,63,103,0.17872354836190663
1421,63,106,0.1125735912413858
1422,63,109,0.21246187173517997
1423,63,126,0.14624437706745622
1424,63,135,0.22630117739879366
1425,63,137,0.23763808961032437
1426,63,143,0.23640272016817326
1427,63,147,0.24957552811662498
1428,63,149,0.21142271283966688
1429,63,152,0.23222651912577083
1430,63,162,0.23297640300759678
1431,63,172,0.242176961188721
1432,63,179,0.12795204106443572
1433,63,188,0.15813101297197826
1434,63,208,0.14874443404176746
1435,63,215,0.21966690235458655
1436,63,223,0.22536989584779446
1437,63,227,0.2204244389260484
1438,63,248,0.14646804198989968
1439,63,250,0.1807096632504393
1440,64,75,0.20835930187071064
1441,64,87,0.2361435767759469
1442,64,88,0.1348423801085497
1443,64,90,0.17460303786902212
1444,64,102,0.22886817715526447
1445,64,104,0.16771285489291085
1446,64,112,0.1810886134874989
1447,64,116,0.24833995242912837
1448,64,117,0.1652701759839653
1449,64,144,0.1165218101623025
1450,64,145,0.12567995361891068
1451,64,166,0.21913873183545263
1452,64,173,0.13547499097539967
1453,64,182,0.16953961120103184
1454,64,197,0.19274651508782678
1455,64,220,0.18881366196374771
1456,64,225,0.16937269942689692
1457,64,234,0.24814184169194287
1458,64,238,0.12143430114416914
1459,64,245,0.20188405056975348
1460,64,247,0.13929835573954574
1461,65,82,0.24501891994128888
1462,65,87,0.1964881951516951
1463,65,94,0.13117138218462074
1464,65,107,0.18071566874889972
1465,65,127,0.11385396295689669
1466,65,133,0.2128023918086219
1467,65,147,0.22564154517989699
1468,65,166,0.19556927857590561
1469,65,167,0.23167588122969626
1470,65,169,0.12428899341665248
1471,65,194,0.1345435969883551
1472,65,218,0.14315370171222694
1473,66,71,0.1347733012834054
1474,66,92,0.23923737347625412
1475,66,93,0.21897121172760423
1476,66,99,0.17559797732817273
1477,66,101,0.18400187393742673
1478,66,103,0.20605415130614968
1479,66,109,0.24309455001788893
1480,66,121,0.19879410475911624
1481,66,137,0.15416323603772863
1482,66,150,0.21014876991250958
1483,66,154,0.11011912349316448
1484,66,160,0.12417586739971863
1485,66,161,0.21120390894949623
1486,66,168,0.16724225376074162
1487,66,171,0.24569738940485975
1488,66,176,0.15940714163340203
1489,66,177,0.2255537254809822
1490,66,191,0.24514207414970876
1491,66,201,0.1651063691220784
1492,66,210,0.17337615766298808
1493,66,211,0.2309925764138297
1494,66,215,0.17473299698324732
1495,66,232,0.15493154841363538
1496,66,234,0.21756048939594813
1497,66,241,0.18200002762123543
1498,66,244,0.1874373454180267
1499,67,73,0.12667071792728468
1500,67,74,0.20874091948236828
1501,67,89,0.1349821760810896
1502,67,118,0.16864437816825514
1503,67,120,0.11539660682793887
1504,67,140,0.23718273453097227
1505,67,148,0.1578388294491969
1506,67,159,0.21858827879964376
1507,67,190,0.21022132307069943
1508,67,192,0.16660179476927414
1509,67,221,0.24422393247039378
1510,67,224,0.20811327558366324
1511,67,235,0.2492601274360473
1512,67,240,0.11447203497848192
1513,67,242,0.24608210886916057
1514,67,249,0.11540948016471347
1515,68,93,0.14972293440067236
1516,68,96,0.2312804634060101
1517,68,98,0.19733268805534207
1518,68,110,0.12170414254509974
1519,68,111,0.14773002312432937
1520,68,119,0.23773406834924418
1521,68,128,0.2095329342197554
1522,68,139,0.1647121865276677
1523,68,143,0.11269100199677305
1524,68,152,0.17503780336399422
1525,68,154,0.22250039536753488
1526,68,156,0.21185894027505192
1527,68,165,0.24414835478014235
1528,68,170,0.1105972617277322
1529,68,177,0.23526365703129098
1530,68,179,0.20564087977733195
1531,68,201,0.21658672398742654
1532,68,210,0.1170000703865952
1533,68,214,0.13053232873057813
1534,68,215,0.1724115292580402
1535,68,219,0.24695693407474817
1536,69,73,0.21539433847025163
1537,69,80,0.16061152613590968
1538,69,89,0.2253255885692778
1539,69,104,0.22156581723825858
1540,69,138,0.11451734134180891
1541,69,140,0.21870403297452168
1542,69,158,0.12107964083045544
1543,69,192,0.12481113529095172
1544,69,197,0.2212989204314997
1545,69,203,0.18409733080524207
1546,69,204,0.18731351654221337
1547,69,213,0.22730735647542874
1548,69,221,0.15388071819952304
1549,69,235,0.19232539983824518
1550,69,240,0.2373236910823827
1551,69,242,0.23023767598093706
1552,70,71,0.23640036502633666
1553,70,72,0.14686199561105054
1554,70,84,0.20480265178913953
1555,70,126,0.21989354931960095
1556,70,129,0.13371827448400997
1557,70,136,0.11842531598932539
1558,70,137,0.17361239654677385
1559,70,141,0.23393122317475148
1560,70,152,0.21257011570474282
1561,70,155,0.19992724364953016
1562,70,162,0.24926527825611405
1563,70,163,0.21284637360404687
1564,70,165,0.2277009293426315
1565,70,172,0.2040673416145464
1566,70,184,0.24741151458698582
1567,70,186,0.24328597644716438
1568,70,191,0.2274699718017832
1569,70,209,0.23652924327074792
1570,70,215,0.24233343666821672
1571,70,223,0.16600163406746127
1572,70,236,0.1294106955142145
1573,70,250,0.11609984214576696
1574,71,81,0.24658998787770858
1575,71,86,0.19463132116163817
1576,71,101,0.15965224212259446
1577,71,105,0.20912680068870823
1578,71,125,0.20379623386557244
1579,71,137,0.12343049190654168
1580,71,154,0.23594600830301785
1581,71,160,0.17267731640085862
1582,71,161,0.1228681560047924
1583,71,168,0.1440292072578886
1584,71,171,0.14190153203542022
1585,71,191,0.11116541961754813
1586,71,201,0.23087343870153698
1587,71,209,0.2068682531747233
1588,71,211,0.23830143744700305
1589,71,215,0.21680878886051613
1590,71,232,0.11024864507676632
1591,72,77,0.198402028492915
1592,72,81,0.23727872098120215
1593,72,129,0.14593229179668246
1594,72,132,0.19428097981458511
1595,72,136,0.11872034997640742
1596,72,151,0.2108343497114707
1597,72,155,0.11038530243416049
1598,72,163,0.15303350383892228
1599,72,172,0.22389257493337625
1600,72,180,0.2120821009710782
1601,72,186,0.19955107883457704
1602,72,189,0.24004393165684085
1603,72,191,0.24155955627232323
1604,72,199,0.11358830540358263
1605,72,236,0.20777155770598577
1606,72,239,0.22045448630564582
1607,72,250,0.1784838516779586
1608,73,80,0.175729319674389
1609,73,89,0.1468814363917032
1610,73,99,0.23427642848441332
1611,73,114,0.223827489551074
1612,73,118,0.11389436784521383
1613,73,120,0.21957672752016713
1614,73,121,0.16773909864558872
1615,73,140,0.14767230607268567
1616,73,148,0.18985909990432598
1617,73,159,0.1577360653756475
1618,73,187,0.24384245081483308
1619,73,192,0.11670812733161025
1620,73,196,0.18443155706057826
1621,73,197,0.24254314613945616
1622,73,221,0.20030841046941095
1623,73,226,0.23504504881731875
1624,73,240,0.1961719838613599
1625,73,242,0.11977005969977365
1626,73,244,0.23613863217452236
1627,73,249,0.10905972445374883
1628,74,89,0.19079041495138113
1629,74,92,0.23652285160503575
1630,74,99,0.20648222020060858
1631,74,118,0.20948554551809412
1632,74,120,0.12472710714159818
1633,74,128,0.22382481910363436
1634,74,148,0.11239883249447204
1635,74,150,0.12631663974473753
1636,74,154,0.1898206740591586
1637,74,176,0.11656796082781418
1638,74,177,0.2319400311173793
1639,74,190,0.18149250863688118
1640,74,198,0.1479466701509821
1641,74,200,0.23288501077300264
1642,74,206,0.13782242732663733
1643,74,216,0.11744767588819667
1644,74,224,0.16414237237991972
1645,74,228,0.245236241025477
1646,74,240,0.23582755852512655
1647,74,241,0.20917634255775872
1648,75,78,0.22520321975375293
1649,75,81,0.21672120418198532
1650,75,90,0.11669563295612204
1651,75,95,0.20882447662516318
1652,75,112,0.18321635956243185
1653,75,116,0.1536766717507949
1654,75,125,0.19970350289502833
1655,75,131,0.20200565696955125
1656,75,164,0.19530704904569157
1657,75,173,0.13551698120679498
1658,75,175,0.24394484525135363
1659,75,181,0.2236808707885657
1660,75,195,0.14059721599537336
1661,75,202,0.11218989509382694
1662,75,220,0.11913542851184947
1663,75,225,0.22915361980438115
1664,75,237,0.21442592583458991
1665,75,238,0.22003579099786189
1666,75,245,0.16757986872860176
1667,75,246,0.20613912960735073
1668,76,85,0.2157152868418848
1669,76,86,0.17615069969307476
1670,76,91,0.194774977855103
1671,76,95,0.23642212197879092
1672,76,101,0.21968844291479653
1673,76,105,0.1825010650873391
1674,76,113,0.17571778391996523
1675,76,122,0.19390902084656841
1676,76,124,0.10974598104345082
1677,76,130,0.18623657879836517
1678,76,131,0.2345522716689409
1679,76,134,0.19844348898744452
1680,76,175,0.2197858231425192
1681,76,178,0.11834914024393506
1682,76,205,0.10941514210668603
1683,76,217,0.19960143594458613
1684,76,229,0.19314001411856402
1685,76,232,0.23295350258722924
1686,76,241,0.23812612421797322
1687,77,78,0.2086673569561125
1688,77,81,0.12123823994169898
1689,77,82,0.21845700695474443
1690,77,83,0.15483178321984353
1691,77,90,0.1922532840689395
1692,77,102,0.22448795377265168
1693,77,132,0.1740621533331854
1694,77,136,0.18993297224931047
1695,77,151,0.2413986365005621
1696,77,161,0.2042783882723861
1697,77,164,0.12585935073148957
1698,77,180,0.13256494348475356
1699,77,189,0.2377474109227243
1700,77,191,0.22785260878890068
1701,77,195,0.24689789681857136
1702,77,199,0.21241665656637837
1703,77,222,0.22821592948672484
1704,77,238,0.22602029355345266
1705,77,239,0.18754664125008275
1706,77,245,0.10946516685292847
1707,77,246,0.20230116053341968
1708,77,247,0.22307793582881633
1709,78,81,0.1295487418766596
1710,78,83,0.20481435127504533
1711,78,90,0.23090001023125498
1712,78,132,0.16893989656440409
1713,78,146,0.17009080515100836
1714,78,151,0.15378218614727018
1715,78,164,0.11841031057652608
1716,78,175,0.22207453795499751
1717,78,181,0.21360267770243904
1718,78,195,0.10932920395535473
1719,78,199,0.2358267104789948
1720,78,237,0.11043521612409318
1721,78,245,0.20263833612997098
1722,78,246,0.2278074017175939
1723,79,92,0.18653338122129504
1724,79,119,0.11214314091457284
1725,79,128,0.22193324823823546
1726,79,139,0.23735783667067933
1727,79,156,0.10944309152416325
1728,79,168,0.22604088565252908
1729,79,170,0.23000835561693617
1730,79,201,0.18009210453675503
1731,79,207,0.14875370394706908
1732,79,209,0.24943712123549555
1733,79,211,0.1664361681339967
1734,79,228,0.1975021295913425
1735,79,231,0.11649617763074654
1736,80,104,0.17909381659222365
1737,80,107,0.19430553519252744
1738,80,114,0.15271564160847803
1739,80,121,0.21864523200942063
1740,80,123,0.1471766847730286
1741,80,140,0.13494686196596725
1742,80,153,0.20180175184165408
1743,80,158,0.1908395680405154
1744,80,166,0.21042205687947402
1745,80,192,0.15367570222118052
1746,80,196,0.18407846417344365
1747,80,197,0.1539984981841125
1748,80,204,0.11000165918224229
1749,80,221,0.21509570372645115
1750,80,226,0.12619073408256828
1751,80,234,0.2379176037085627
1752,80,242,0.10931575562844152
1753,81,83,0.214877684227451
1754,81,86,0.2461056634493406
1755,81,90,0.20131634893224265
1756,81,125,0.1734296985010918
1757,81,132,0.19253346249577116
1758,81,146,0.22260981261533974
1759,81,151,0.19477863086311512
1760,81,161,0.1632128897297447
1761,81,164,0.1212525025974884
1762,81,175,0.19422797551125226
1763,81,180,0.2435731655434549
1764,81,191,0.15913010323869214
1765,81,195,0.18117056539037155
1766,81,199,0.22640931802905648
1767,81,237,0.1949651297023829
1768,81,245,0.11307077954751373
1769,81,246,0.23864251404825332
1770,82,83,0.24895865815859766
1771,82,87,0.15864315151321753
1772,82,94,0.20188990544373944
1773,82,102,0.2219152518269062
1774,82,133,0.11026538088010976
1775,82,169,0.13989939336327775
1776,82,180,0.12732084553359624
1777,82,189,0.12227680968203995
1778,82,222,0.12853567840819188
1779,82,238,0.24818107787146887
1780,82,239,0.16682491418870238
1781,82,247,0.22796958798687392
1782,83,90,0.2104161160735264
1783,83,102,0.19362745676302295
1784,83,132,0.12572626248961782
1785,83,151,0.24299977517374857
1786,83,164,0.11594064828860733
1787,83,180,0.23665184264789993
1788,83,195,0.22864171458148827
1789,83,199,0.22369657896007814
1790,83,222,0.20012512194198306
1791,83,239,0.14788270242200785
1792,83,245,0.20851216949433107
1793,83,246,0.13089936862993565
1794,84,103,0.15276914852937698
1795,84,106,0.22436226791696748
1796,84,109,0.13760369596200347
