pebble_id,rigid_id,insertion_origin_x,insertion_origin_y,insertion_origin_z,rigid_xcm,rigid_ycm,rigid_zcm,q1_w,q2_x,q3_y,q4_z,coordinate_fit_rms_m,insertion_offset_local_x,insertion_offset_local_y,insertion_offset_local_z
39,39,-0.0025107399260973265,0.0022936688183262085,0.007985661952758046,-0.00250151,0.0022921,0.00800106,-0.0653815549426152,0.2717621016766092,0.35410046101602144,0.8924592292501877,5.034988972585338e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
40,40,0.0010208538363268955,0.0006595220069185891,0.010892410448714071,0.00101959,0.000641571,0.0108915,0.3343865273925141,0.8997313578601502,-0.14599281737068967,0.23948952222941622,2.844696583616939e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
41,41,-6.086261068320355e-05,0.0024925496165810242,0.003107023142355836,-5.18792e-05,0.0024797,0.00309814,-0.16639725780933345,0.6074859721612889,-0.3569166609658219,0.6898429120791172,4.1480527639651335e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
42,42,-0.0005528686482100766,-7.932854471176545e-05,0.006647397445533271,-0.000564305,-8.03233e-05,0.00666129,0.44240557693748594,-0.12832161469193049,0.2048861268878585,0.8636159700389741,2.9777537734211756e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
43,43,0.0023944632941136673,-0.0008059862650927748,0.0037054561328115476,0.00239264,-0.000793592,0.0036925,0.606101542042739,-0.5635253260320832,-0.5575781169251596,0.0647052639283799,4.268808353158287e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
44,44,0.0017680082574048823,-0.0015176001901967063,0.0031091658094469215,0.00176788,-0.00151928,0.00309123,-0.24026606363469516,0.6383908257494739,0.6525335007032301,-0.3300445465757331,5.078557581953766e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
45,45,-0.0008036215079415058,-0.00010767221797666663,0.00152609770090952,-0.00079753,-9.79819e-05,0.00154002,-0.6156735059673007,0.07636304287212041,0.4342954654694282,0.6530714114137408,3.1018641237833418e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
46,46,0.00016369816797321015,-0.0011538889933527788,0.002111213592424783,0.000169301,-0.00114032,0.00210076,0.7422304596683965,-0.6475245405217122,-0.07991147549308053,-0.1530361730020224,3.831044556524346e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
47,47,0.0016052120211723277,0.002446406906690529,0.0009233730414856153,0.00162176,0.00245348,0.000922483,0.7335690665197213,0.05267931780600534,0.6367370962741542,-0.23166178871198637,4.4602812321896965e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
48,48,0.001937591877539143,0.0008920382416199843,0.011197271378031535,0.00193333,0.000875709,0.0112036,0.5033222500159018,0.8394187602368195,-0.09227517810322111,-0.18310693353182933,3.050066199820141e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
49,49,-0.0013167920612595452,-0.0016736151439862561,0.004484635416373627,-0.00130937,-0.00166185,0.00447318,-0.5075820303690918,0.649313086418467,0.5424751373013355,0.16270747881401187,4.865414334945372e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
50,50,-0.0011755055602584714,-0.0001306549835703002,0.010943377472104736,-0.00117545,-0.000127368,0.0109611,-0.5874637224701684,-0.18664147044009485,0.3828261476445904,0.6881100762036948,2.7952381286746388e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
51,51,0.0008045040709210376,0.0014097516473253172,0.0023606785487994076,0.000810541,0.00140017,0.00234666,0.2055654232507073,-0.3739608422055132,0.6411656063758207,-0.637810951976702,4.2814411692130014e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
52,52,0.0011450931172297964,-0.0012322661821431333,0.012480824261349482,0.00115423,-0.00122844,0.0124658,0.5203329321437823,-0.5187101125118148,0.5720943007353002,-0.36455667593780583,2.9535437120400734e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
53,53,-0.0002894202413907527,0.001131676381762825,0.01177109189855463,-0.000277527,0.00112216,0.0117807,0.4280425634724342,0.7069027004347227,0.30659764855599536,0.47229865326293075,2.9265133102398078e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
54,54,0.00230264574605696,-0.0012499078578584663,0.001522830727160824,0.00228474,-0.00125148,0.00152154,-0.3716279067375269,-0.6151454585415699,0.6916597384622691,0.07138326106217828,4.865513501574882e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
55,55,-3.7714482880376606e-05,0.0007328639825858165,0.007494493287181263,-2.43745e-05,0.000741026,0.00750345,-0.656267310835227,0.26606883126837305,0.2578077357413157,0.6573094896230524,3.124938249952927e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
56,56,0.00033936746667495414,0.0017147136691556411,0.010850126969933403,0.000340437,0.0017327,0.0108505,0.052676703488074406,0.019928984031255925,0.9259478396536069,0.37342817079852153,2.8840276978044513e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
57,57,0.0009179503847067509,-0.002094757517104945,0.012071896193168289,0.000920052,-0.00209111,0.0120544,-0.0527668319131339,0.22469721241864957,0.9304329503972207,-0.2846424933074161,2.8651481219772235e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
58,58,0.0017087397817352908,-0.0001082221538007789,0.01103720618228184,0.00169873,-9.88167e-05,0.0110255,-0.640355795289794,0.7067612543031991,-0.06717229309589723,-0.2931226158023005,2.8692650008589432e-08,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
59,59,-0.0017994753589408682,-0.0015264571689817454,0.009177698748053362,-0.00178909,-0.00152523,0.00916302,-0.36273458674236114,0.8696317837817934,0.2606238974540716,0.2103315580059116,5.003076746055341e-09,9.261202893993213e-07,1.1785267655754519e-05,1.277708967471824e-05
