pebble_id,proxy_atom_id,target_x,target_y,target_z,far_x,far_y,far_z,q1,q2,q3,q4
1,59,-0.00364428,0.000715939,0.000499337,-0.0060750000000000005,-0.0060750000000000005,-0.00135,0.12170365258410515,0.35230057041083696,0.9199014972924245,0.12187602026256775
2,85,-0.00456103,-0.00352236,0.000499354,-0.004725,-0.0060750000000000005,-0.00135,-0.5819203997349546,0.2946212440221687,-0.21757273460822266,0.7261054166567279
3,112,-0.00318991,-0.00255081,0.000499386,-0.0033750000000000004,-0.0060750000000000005,-0.00135,-0.566894060885302,0.7668203959929444,0.2589376291655645,-0.15352168649513984
4,263,-0.00158145,0.00360901,0.000499389,-0.002025,-0.0060750000000000005,-0.00135,-0.47271178647729284,0.6399991428517843,0.49074074767930076,-0.35513121890589744
5,152,-0.00164095,0.000231442,0.000499391,-0.000675,-0.0060750000000000005,-0.00135,-0.18308543071576477,-0.5100672433840874,0.21430753585945855,0.812639780197861
6,174,-0.00177636,0.00154033,0.000499393,0.000675,-0.0060750000000000005,-0.00135,0.5692834960119393,0.3221090001390128,0.7206497400058591,0.2298391729609152
7,317,0.00447009,-0.00414435,0.000499409,0.002025,-0.0060750000000000005,-0.00135,0.6699158362757861,0.620544375829001,0.2923872274408383,0.2839844347202312
8,38,0.0038849,0.00112166,0.000499422,0.0033750000000000004,-0.0060750000000000005,-0.00135,-0.7230964541339576,-0.24427151513090115,0.4977796616206517,0.41192032408146706
9,1,0.00428435,-0.00157774,0.000499428,0.004725,-0.0060750000000000005,-0.00135,0.37113238070921883,0.3431355886690408,-0.8623772143731022,-0.028709996655288023
10,20,0.00434052,0.0040467,0.000499432,0.0060750000000000005,-0.0060750000000000005,-0.00135,0.23332945748727563,-0.45043971851336756,0.5520293048608077,0.6617590730992551
11,19,0.00196202,0.000253101,0.000499447,-0.0060750000000000005,-0.004725,-0.00135,-0.007030736010962875,0.42496298754344924,0.731486431170332,0.5331834852871773
12,9,-0.0013523,-0.00267366,0.000499455,-0.004725,-0.004725,-0.00135,0.8685687353906404,0.06570024898652935,0.4879657501527049,-0.05622504657996919
13,72,0.00338486,0.00211245,0.000499458,-0.0033750000000000004,-0.004725,-0.00135,0.8503891341032056,-0.23576570572114944,-0.4557256360649736,-0.11647745377618686
14,51,0.000264157,-0.00126005,0.00049946,-0.002025,-0.004725,-0.00135,-0.9216721215311675,0.3247686380849559,0.17760970703721107,0.11619218594568247
15,53,0.00219887,0.00304859,0.000499469,-0.000675,-0.004725,-0.00135,0.10597320407564031,0.5471873559664052,-0.5389158448435329,-0.6316054066147775
16,43,-0.00107787,0.00447447,0.000499471,0.000675,-0.004725,-0.00135,0.02561747550376893,0.8222217600086932,0.2865340681664145,0.491114396141088
17,283,-0.00385858,-0.00500032,0.00049955,0.002025,-0.004725,-0.00135,0.16397820378162617,0.239463022954408,-0.2783402268040625,0.9155846915849736
18,237,-0.00499276,0.00448269,0.000499552,0.0033750000000000004,-0.004725,-0.00135,-0.8961455360670757,-0.28302996039489403,0.04020575791928147,-0.3394123108198264
