id,atom1,atom2,length_mm
1560,65,158,0.14553815414799315
1561,65,160,0.1431320042863896
1562,65,175,0.1599773417923992
1563,65,188,0.16141082345053334
1564,65,226,0.11558342065841312
1565,65,245,0.18945513419687943
1566,65,262,0.1010584338674695
1567,65,265,0.15514630000785826
1568,65,277,0.08509631707290395
1569,65,292,0.14027002452465237
1570,65,305,0.1830535411984831
1571,65,319,0.1770608635081784
1572,65,326,0.11456129482738821
1573,65,352,0.08142456216818333
1574,65,353,0.08015451607521057
1575,65,364,0.11580758116636812
1576,65,369,0.14500009006073897
1577,65,400,0.15045679694499
1578,65,484,0.17152732067774532
1579,65,489,0.15040654373018203
1580,66,72,0.12210262374414796
1581,66,88,0.11362129953449054
1582,66,124,0.1811454275372706
1583,66,143,0.12359039357730296
1584,66,164,0.16915526286064436
1585,66,184,0.14103028627499417
1586,66,190,0.1533763540666097
1587,66,250,0.18806647337229046
1588,66,287,0.13701874299117037
1589,66,289,0.1838634700595713
1590,66,293,0.17859841643804827
1591,66,301,0.18915160295083974
1592,66,308,0.08967545080440754
1593,66,309,0.08447840188300505
1594,66,327,0.10003245310953864
1595,66,361,0.1431101767047187
1596,66,392,0.12633290410378054
1597,66,396,0.17250597255007596
1598,66,427,0.1869511655655261
1599,66,458,0.17979746521257176
1600,66,480,0.07635476880315248
1601,67,79,0.0961577608004459
1602,67,160,0.15169685830105062
1603,67,175,0.1553585703956579
1604,67,181,0.1849373410969854
1605,67,226,0.18216993528821976
1606,67,251,0.07260942137491276
1607,67,260,0.15165905965632026
1608,67,265,0.17840500339257512
1609,67,277,0.1532846547129214
1610,67,305,0.09087811743593267
1611,67,321,0.15171439566084552
1612,67,329,0.17688007214344256
1613,67,337,0.09688146092753412
1614,67,385,0.10443169137978725
1615,67,418,0.09205824290021061
1616,67,437,0.14727779166657096
1617,67,455,0.12222040439486805
1618,68,78,0.17360100692373845
1619,68,122,0.16540038740345184
1620,68,132,0.11121825140053739
1621,68,139,0.14413274612131635
1622,68,167,0.17135607961359198
1623,68,180,0.14535126132315118
1624,68,182,0.18961956915892186
1625,68,196,0.14383625098698796
1626,68,225,0.15190115562873863
1627,68,230,0.125155016865753
1628,68,237,0.11501173527590183
1629,68,293,0.17165264455927204
1630,68,296,0.12585233978003132
1631,68,300,0.1838066478813271
1632,68,304,0.08736133042426178
1633,68,315,0.1792685039921482
1634,68,318,0.07578307419248731
1635,68,347,0.18960716305174025
1636,68,396,0.15490094544872904
1637,68,399,0.17712509310612082
1638,68,408,0.125720693830356
1639,68,413,0.177859177706048
1640,68,424,0.09083586238078278
1641,68,430,0.16743663573323747
1642,68,461,0.12376267041909833
1643,68,463,0.11838795008093561
1644,68,467,0.1672685046721186
1645,68,496,0.08464208851030709
1646,69,84,0.0744247743965827
1647,69,90,0.17894911107090813
1648,69,98,0.18035542641329935
1649,69,120,0.17960278516481806
1650,69,131,0.14832813390022176
1651,69,261,0.12806006129436706
1652,69,313,0.16571227311621398
1653,69,323,0.15015671996172128
1654,69,378,0.12291995723307955
1655,69,388,0.1830760393469727
1656,69,402,0.17120758221267462
1657,69,407,0.08777583287919435
1658,69,459,0.08891468211070101
1659,70,92,0.09234523865308604
1660,70,128,0.1796149107814898
1661,70,149,0.07158624972344571
1662,70,186,0.14310160473475048
1663,70,191,0.15862045018462856
1664,70,206,0.17764363755320567
1665,70,254,0.12522826965013895
1666,70,274,0.1392447169031558
1667,70,275,0.14054579401155523
1668,70,380,0.16212221461606943
1669,70,468,0.1614538836734016
1670,70,481,0.17869827325540152
1671,71,75,0.16288967985075253
1672,71,105,0.14815476159281135
1673,71,117,0.14543978020832007
1674,71,127,0.08401272820928588
1675,71,134,0.07454122842499349
1676,71,142,0.09931726529047694
1677,71,197,0.13756152267353788
1678,71,200,0.10973476279951594
1679,71,219,0.16303540655634105
1680,71,228,0.17033220463126436
1681,71,233,0.13492628164761686
1682,71,243,0.13226322490432899
1683,71,286,0.17322699607480094
1684,71,290,0.14488887661129243
1685,71,311,0.16675456330128746
1686,71,312,0.17445228874686103
1687,71,362,0.12854276706513879
1688,71,374,0.11054679356283074
1689,71,384,0.15393500981289812
1690,71,394,0.1828695081430099
1691,71,395,0.1847561915873469
1692,71,403,0.17777096173797405
1693,71,413,0.17965622025432937
1694,71,421,0.09967228368479027
1695,71,429,0.14482795495375475
1696,71,456,0.08805521696680023
1697,71,460,0.167711908691157
1698,71,470,0.16839843054032344
1699,71,471,0.1723583622348818
1700,71,490,0.1702024855208088
1701,72,74,0.12560550774082918
1702,72,88,0.1610338832088641
1703,72,164,0.14386786583719618
1704,72,173,0.08255077772688632
1705,72,184,0.08425481883727659
1706,72,217,0.1692953840635602
1707,72,266,0.15429612776480747
1708,72,273,0.1629302083794863
1709,72,287,0.1854949814890131
1710,72,289,0.16745877168060722
1711,72,308,0.0778669708412233
1712,72,327,0.141656776737572
1713,72,361,0.17193252273964463
1714,72,392,0.08165772369671334
1715,72,417,0.16083788442718622
1716,72,427,0.10041270943608795
1717,72,458,0.15953493341080788
1718,72,480,0.12706229500559357
1719,73,86,0.16501515119489402
1720,73,94,0.158118592991444
1721,73,106,0.18236393046271823
1722,73,107,0.17478563110122872
1723,73,140,0.16283597326418006
1724,73,146,0.09131602055137966
1725,73,161,0.1489095100465158
1726,73,191,0.12940579851407405
1727,73,209,0.15939115835492285
1728,73,219,0.12403912786094386
1729,73,228,0.15975661451312775
1730,73,233,0.11886054106974912
