pebble_id,proxy_atom_id,x,y,z,radius,source_timestep
298,269,0.000536689,0.00317579,0.00239742,0.0005,350000
299,240,-0.00376515,0.00206383,0.00240105,0.0005,350000
300,666,-0.00500011,-0.000520416,0.00241277,0.0005,350000
301,639,-0.00349702,-0.00175738,0.00242024,0.0005,350000
302,651,-0.00500006,-0.00175297,0.00242333,0.0005,350000
303,357,-0.00176647,0.000208556,0.00245205,0.0005,350000
304,144,0.00312723,0.00109593,0.00247119,0.0005,350000
305,231,0.00500028,0.000500679,0.00247445,0.0005,350000
306,498,0.00284965,5.39847e-05,0.00247733,0.0005,350000
307,137,-0.000255686,-0.00281506,0.00248297,0.0005,350000
308,591,-0.00292903,5.51084e-05,0.00248701,0.0005,350000
309,432,0.00368282,0.00241262,0.00248865,0.0005,350000
310,576,-0.00402986,-0.00260058,0.00249082,0.0005,350000
311,443,0.000195805,0.000879175,0.00252103,0.0005,350000
312,114,-0.00273726,-0.000925323,0.00252967,0.0005,350000
313,299,-0.00217767,-0.00337338,0.00253739,0.0005,350000
314,667,-0.00120989,-0.00312288,0.00255359,0.0005,350000
315,17,0.00110914,0.00237266,0.00256133,0.0005,350000
316,204,0.00135111,0.00414312,0.00256135,0.0005,350000
317,504,0.00198879,-0.00315936,0.00258001,0.0005,350000
318,510,0.00500015,-0.000683361,0.00260642,0.0005,350000
319,156,0.00219662,-0.00213892,0.0026177,0.0005,350000
320,692,0.00161918,-0.00409219,0.00261943,0.0005,350000
321,401,0.0050002,0.00201752,0.00263454,0.0005,350000
322,317,-0.00248683,0.00500009,0.00263474,0.0005,350000
323,105,0.00500005,0.00436426,0.00263805,0.0005,350000
324,62,-0.00243917,0.00337193,0.00264071,0.0005,350000
325,50,-0.0045418,0.00276537,0.00264453,0.0005,350000
326,641,-0.00346551,0.00473385,0.0026484,0.0005,350000
327,446,0.00407022,0.00081936,0.00265525,0.0005,350000
328,325,-0.00307719,-0.00285418,0.002658,0.0005,350000
